,DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar4,LChar4,Sum
343,64.5,54.5,38.0,9.0,30.5,5.0,,,,,0.4833402988593479
344,64.5,54.5,38.0,9.0,30.5,5.0,,,,,0.5084711351175177
345,64.5,54.5,38.0,9.0,30.5,5.0,,,,,0.5315434619034738
346,64.5,54.5,38.0,57.0,75.0,9.0,,,,,0.48025786304784124
347,64.5,54.5,38.0,57.0,75.0,23.0,,,,,0.5441031546350791
348,64.5,54.5,38.0,57.0,75.0,23.0,18.0,15.0,,,0.4550596083796544
349,64.5,54.5,38.0,57.0,75.0,23.0,,20.5,,,0.6786614584801157
350,64.5,54.5,38.0,57.0,75.0,4.0,19.0,4.5,,,0.43812947905244226
351,64.5,54.5,38.0,57.0,75.0,4.0,,9.0,,,0.5217078669558758
352,64.5,54.5,38.0,57.0,75.0,4.0,,10.0,,,0.5455272396938443
353,64.5,54.5,38.0,57.0,75.0,4.0,,12.0,,,0.5850274640498121
354,64.5,54.5,38.0,57.0,75.0,4.0,,6.0,,,0.5373328467536358
355,64.5,54.5,38.0,57.0,75.0,4.0,,6.0,,,0.5521782050129885
356,64.5,54.5,38.0,57.0,75.0,26.0,,,,,0.5060393131204136
357,64.5,54.5,38.0,57.0,75.0,18.5,,,,,0.6448114484226488
358,64.5,54.5,38.0,57.0,75.0,11.0,,,,,0.4775500513057117
359,64.5,54.5,38.0,57.0,75.0,6.5,,,,,0.5097230688486657
360,64.5,54.5,38.0,57.0,75.0,9.5,,,,,0.5314995120010353
361,64.5,54.5,38.0,30.5,105.5,27.0,68.0,11.0,,,0.6626484254372454
362,64.5,54.5,38.0,30.5,105.5,27.0,51.0,12.5,,,0.7567122625263906
363,64.5,54.5,38.0,30.5,105.5,27.0,,23.0,,,0.49628778458509293
364,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.5715079763078302
365,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.5908359208413206
366,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.5133754642129642
367,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.517224247035698
368,64.5,54.5,38.0,30.5,105.5,27.0,,4.0,,,0.5253271706366475
369,64.5,54.5,38.0,30.5,105.5,27.0,,,30.0,6.5,0.5572551249743983
370,64.5,54.5,38.0,30.5,105.5,27.0,,,,11.0,0.6606940036569127
371,64.5,54.5,38.0,30.5,105.5,27.0,,,,9.0,0.590013404218885
372,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.6199101001405195
373,64.5,54.5,38.0,30.5,105.5,27.0,,,,4.0,0.5579355618785127
374,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.5909108239542589
375,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.7150868073404294
376,64.5,54.5,38.0,30.5,105.5,27.0,,,33.0,24.0,0.5850353453676518
377,64.5,54.5,38.0,30.5,105.5,27.0,,,,8.0,0.549983280725678
378,64.5,54.5,38.0,30.5,105.5,27.0,,,,21.0,0.6538829198897107
379,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.6698011391274112
380,64.5,54.5,38.0,30.5,105.5,27.0,,,,4.5,0.546071630743207
381,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.6037253933886898
382,64.5,54.5,38.0,30.5,105.5,27.0,,,,,0.6479269812265135
383,64.5,54.5,38.0,129.0,30.5,9.5,22.0,18.0,,,0.5293920154691271
384,64.5,54.5,38.0,129.0,30.5,9.5,,,10.0,22.4,0.5183950727905098
385,64.5,54.5,38.0,129.0,30.5,9.5,,,,9.0,0.5776656932722534
386,64.5,54.5,38.0,129.0,30.5,9.5,,,,7.0,0.5889450930969525
387,64.5,54.5,38.0,129.0,30.5,9.5,,,6.5,16.5,0.5027724209929962
388,64.5,54.5,38.0,129.0,30.5,9.5,,,,6.0,0.5734157167071302
389,64.5,54.5,38.0,129.0,30.5,9.5,,,,9.0,0.48730669306001295
390,64.5,54.5,38.0,129.0,30.5,9.5,,,,9.0,0.5636194774824947
391,64.5,54.5,38.0,129.0,30.5,9.5,,,,5.5,0.5533698888218508
392,64.5,54.5,38.0,3.5,32.5,11.0,30.0,37.0,,,0.5037792135083792
393,64.5,54.5,38.0,3.5,32.5,11.0,,,10.0,3.5,0.4938323342939087
394,64.5,54.5,38.0,3.5,32.5,11.0,,,9.0,4.0,0.5899454439785887
395,64.5,54.5,38.0,3.5,32.5,11.0,,,,7.5,0.542527000119975
396,64.5,54.5,38.0,3.5,19.0,10.0,34.0,4.5,,,0.521563438544389
397,64.5,54.5,38.0,3.5,19.0,10.0,,,,,0.530505247323588
398,64.5,54.5,38.0,3.5,23.0,16.0,10.0,9.0,,,0.574757643948172
399,64.5,54.5,38.0,3.5,23.0,16.0,,5.0,,,0.6501722738323997
400,64.5,54.5,38.0,3.5,23.0,16.0,,21.0,14.0,5.0,0.4978180806032052
401,64.5,54.5,38.0,3.5,23.0,16.0,,,16.5,6.5,0.4473469600303088
402,64.5,54.5,38.0,3.5,23.0,16.0,,,,2.0,0.5045241434676038
403,64.5,54.5,38.0,3.5,23.0,16.0,,,,4.5,0.4722031694850872
404,64.5,54.5,38.0,3.5,47.5,5.0,,,,,0.483500640156161
405,64.5,54.5,38.0,3.5,47.5,13.0,,,,,0.4485901308424136
406,64.5,54.5,38.0,3.5,47.5,8.0,,,,,0.5363733864798977
407,64.5,54.5,38.0,3.5,47.5,11.0,11.0,1.5,,,0.5758998498941789
408,64.5,54.5,38.0,3.5,47.5,28.0,19.0,9.0,,,0.5023821457413925
409,64.5,54.5,38.0,3.5,47.5,28.0,,17.0,,,0.5437058642144857
410,64.5,54.5,38.0,3.5,47.5,28.0,,9.5,,,0.484578524502728
411,64.5,54.5,38.0,3.5,47.5,28.0,,8.5,,,0.5240593835665497
412,64.5,54.5,38.0,3.5,47.5,28.0,,4.0,,,0.466180235577345
413,64.5,54.5,38.0,3.5,47.5,47.0,37.0,6.0,,,0.5691324493592982
414,64.5,54.5,38.0,3.5,47.5,47.0,,28.0,,,0.5267194665093793
415,64.5,54.5,38.0,3.5,47.5,47.0,,,,,0.45854797062499175
416,64.5,54.5,38.0,3.5,47.5,47.0,,,,,0.5833383238806432
417,64.0,51.0,117.0,77.0,25.0,13.0,20.0,3.0,,,0.4197132241281004
418,64.0,51.0,117.0,77.0,25.0,13.0,,,,,0.5874998476323904
419,64.0,51.0,117.0,77.0,25.0,34.0,13.0,4.5,,,0.5421206481889727
420,64.0,51.0,117.0,77.0,25.0,34.0,,,,,0.47314218809769004
421,64.0,51.0,117.0,77.0,25.0,34.0,,3.0,,,0.5126138833019064
422,64.0,51.0,117.0,77.0,25.0,44.0,,,,,0.5649450979887392
423,64.0,51.0,117.0,77.0,25.0,5.0,8.0,12.0,,,0.5136018110268465
424,64.0,51.0,117.0,77.0,42.0,4.0,,,,,0.4356385130754401
425,64.0,51.0,117.0,77.0,42.0,4.0,12.0,10.0,,,0.42212722069501696
426,64.0,51.0,117.0,77.0,42.0,4.0,,13.0,,,0.4401602155367441
427,64.0,51.0,117.0,77.0,42.0,60.0,24.0,5.5,,,0.48682150197688323
428,64.0,51.0,117.0,77.0,42.0,60.0,,,,,0.4287207698285893
429,64.0,51.0,117.0,77.0,42.0,60.0,,,,,0.5039352084081088
430,64.0,51.0,117.0,77.0,42.0,60.0,,3.5,,,0.4340820364218172
431,64.0,51.0,117.0,77.0,42.0,60.0,,,,,0.4275677951739074
432,64.0,51.0,117.0,77.0,42.0,60.0,,,,,0.5125707986906586
433,64.0,51.0,117.0,77.0,42.0,60.0,,,,,0.46700097777904903
434,64.0,51.0,117.0,77.0,67.0,24.0,12.0,10.0,,,0.4153076596046684
435,64.0,51.0,117.0,77.0,67.0,24.0,,9.0,,,0.49894380791070947
436,64.0,51.0,117.0,77.0,67.0,14.0,61.0,12.0,,,0.5936267263767077
437,64.0,51.0,117.0,77.0,67.0,14.0,,19.0,,,0.5909651004457654
438,64.0,51.0,117.0,77.0,67.0,14.0,,25.0,,,0.48279817436535577
439,64.0,51.0,117.0,77.0,67.0,14.0,,,,,0.5093521366014367
440,64.0,51.0,117.0,77.0,67.0,14.0,,,,,0.5224425154211348
441,64.0,51.0,117.0,77.0,67.0,14.0,,,,,0.5264388780815034
442,64.0,51.0,117.0,77.0,67.0,14.0,,,,,0.5652207178467866
443,64.0,51.0,117.0,31.0,24.0,13.5,21.0,4.0,,,0.49628778458509293
444,64.0,51.0,117.0,31.0,60.0,13.0,28.0,33.0,,,0.5133754642129642
445,64.0,51.0,117.0,31.0,60.0,13.0,,15.0,,,0.4982157152408341
446,64.0,51.0,117.0,31.0,60.0,13.0,,11.0,,,0.5711621728904793
447,64.0,51.0,117.0,31.0,60.0,3.5,36.5,5.0,,,0.6364982154068093
448,64.0,51.0,117.0,31.0,60.0,36.5,38.0,5.5,,,0.6255785518831735
449,64.0,51.0,117.0,31.0,60.0,36.5,,14.0,,,0.4996961503337709
450,64.0,51.0,117.0,31.0,60.0,36.5,,,,,0.4585962006631872
451,64.0,51.0,117.0,31.0,60.0,36.5,,,,,0.5204838764752768
452,64.0,51.0,117.0,31.0,60.0,36.5,,,,,0.5285088456518005
453,64.0,51.0,117.0,130.0,55.5,50.0,17.0,4.0,,,0.5866088171901435
454,64.0,51.0,117.0,130.0,55.5,50.0,,2.5,,,0.46945414287375153
455,64.0,51.0,117.0,130.0,55.5,50.0,,15.0,,,0.5160424283278863
456,64.0,51.0,117.0,130.0,55.5,50.0,,6.0,,,0.44173037805356885
457,64.0,51.0,117.0,130.0,55.5,11.0,9.0,12.5,,,0.4630419568851153
458,64.0,51.0,117.0,130.0,55.5,11.0,,19.5,,,0.5947142465061183
459,64.0,51.0,117.0,130.0,55.5,65.0,,,,,0.5203866407470255
460,64.0,51.0,117.0,130.0,55.5,4.5,23.0,6.0,,,0.5718932725142754
461,64.0,51.0,117.0,130.0,55.5,4.0,29.0,10.5,,,0.5425110488147356
462,64.0,51.0,117.0,130.0,55.5,4.0,,9.0,,,0.5590200543610834
463,64.0,51.0,117.0,130.0,55.5,4.0,,4.5,,,0.6054051176982979
464,64.0,51.0,117.0,130.0,69.0,25.0,15.0,13.0,,,0.49710760897806106
465,64.0,51.0,117.0,130.0,69.0,33.0,7.5,28.5,,,0.4465664095271009
466,64.0,51.0,117.0,130.0,69.0,3.0,,,,,0.4481355488732158
467,64.0,51.0,117.0,130.0,69.0,10.5,11.0,5.0,,,0.5023419540428963
468,64.0,51.0,117.0,130.0,69.0,12.5,,,,,0.4771655157092175
469,64.0,51.0,117.0,130.0,69.0,-5.0,,,,,0.5002133789796365
470,64.0,51.0,117.0,130.0,69.0,17.5,12.5,15.0,,,0.48358102355315313
471,64.0,51.0,117.0,130.0,69.0,17.5,,21.5,,,0.5001152602785754
472,64.0,51.0,117.0,130.0,69.0,16.5,18.0,8.0,,,0.6154219907221052
473,64.0,51.0,117.0,130.0,69.0,3.0,,,,,0.5981658928608833
474,64.0,51.0,117.0,130.0,69.0,2.0,22.5,4.5,,,0.5942578381263968
475,64.0,51.0,117.0,130.0,69.0,4.5,19.0,23.0,,,0.5894311494712731
476,64.0,51.0,117.0,130.0,69.0,4.5,,14.5,,,0.6362091654913956
477,64.0,51.0,85.0,87.0,40.0,9.0,10.0,28.0,,,0.5409498224341609
478,64.0,51.0,85.0,46.0,37.5,32.0,41.5,2.0,,,0.507412093091329
479,64.0,51.0,85.0,46.0,37.5,32.0,,,,,0.5434843940965658
480,64.0,51.0,85.0,46.0,37.5,32.0,,,12.0,13.0,0.4860168364545776
481,64.0,51.0,85.0,46.0,37.5,32.0,,,,4.0,0.5101568021237421
482,64.0,51.0,85.0,46.0,37.5,32.0,,,,6.0,0.5585720805278892
483,64.0,51.0,85.0,46.0,37.5,32.0,,,,7.5,0.49808681928916
484,64.0,51.0,85.0,46.0,37.5,32.0,,,,13.5,0.4935469016754306
485,64.0,51.0,85.0,46.0,55.0,6.5,26.0,12.0,12.0,5.0,0.49365209900092233
486,64.0,51.0,85.0,46.0,55.0,6.5,,,,20.0,0.5212958046854208
487,64.0,51.0,85.0,46.0,20.0,11.0,12.0,4.5,,,0.5332972737001914
488,64.0,51.0,85.0,46.0,20.0,11.0,,,,,0.5368863031241372
489,64.0,51.0,85.0,46.0,20.0,11.0,,,,,0.5658140702286385
490,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.6520905617950106
491,64.0,51.0,85.0,46.0,48.5,25.0,11.5,16.0,,,0.5498607732037024
492,64.0,51.0,85.0,46.0,48.5,25.0,,6.0,,,0.5496484147252358
493,64.0,51.0,85.0,46.0,48.5,25.0,,12.0,,,0.4674877131070435
494,64.0,51.0,85.0,46.0,48.5,6.0,30.0,27.0,,,0.5172644387341941
495,64.0,51.0,85.0,46.0,48.5,6.0,,6.0,,,0.5939953923242393
496,64.0,51.0,85.0,46.0,48.5,6.0,,12.0,,,0.5254730292518301
497,64.0,51.0,85.0,46.0,48.5,6.0,,4.0,,,0.560245718290094
498,64.0,51.0,85.0,46.0,48.5,6.0,,3.5,,,0.6493347098275132
499,64.0,51.0,85.0,46.0,48.5,5.0,13.0,16.0,,,0.5191771058380331
500,64.0,51.0,85.0,46.0,48.5,5.0,,6.0,,,0.49896604382783594
501,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.6069076219833579
502,64.0,51.0,85.0,46.0,48.5,5.0,,,9.0,7.0,0.6071699420605289
503,64.0,51.0,85.0,46.0,48.5,5.0,,,17.5,5.0,0.5830621297501614
504,64.0,51.0,85.0,46.0,48.5,5.0,,,,3.0,0.5951481892641421
505,64.0,51.0,85.0,46.0,48.5,5.0,,,,17.0,0.5593767460501947
506,64.0,51.0,85.0,46.0,48.5,5.0,,,,15.0,0.5414285194224563
507,64.0,51.0,85.0,46.0,48.5,5.0,,,,1.5,0.476360850186912
508,64.0,51.0,85.0,46.0,48.5,5.0,,,,4.0,0.626003217607565
509,64.0,51.0,85.0,46.0,48.5,5.0,,,21.5,6.5,0.5846446005248531
510,64.0,51.0,85.0,46.0,48.5,5.0,,,,5.0,0.5720428369927806
511,64.0,51.0,85.0,46.0,48.5,5.0,,,45.0,5.5,0.5487807471944053
512,64.0,51.0,85.0,46.0,48.5,5.0,,,,25.0,0.5188496547597075
513,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.5837003086586323
514,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.6286355225281968
515,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.5416982195785718
516,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.5476407700893217
517,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.5463177076387226
518,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.5773586609216653
519,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.5669929343231495
520,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.5141676772629168
521,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.6736478304448145
522,64.0,51.0,85.0,46.0,48.5,5.0,,,,,0.5471037384259844
523,64.0,51.0,117.5,84.0,30.0,9.0,14.0,6.0,,,0.5342977292630673
524,64.0,51.0,117.5,84.0,30.0,9.0,,9.5,,,0.48198909471039675
525,64.0,51.0,117.5,84.0,30.0,9.0,,8.0,,,0.5192976285929017
526,64.0,51.0,117.5,84.0,32.0,5.0,,,,,0.5501029966944336
527,64.0,51.0,117.5,84.0,32.0,7.0,12.0,4.5,,,0.43295944070520087
528,64.0,51.0,117.5,84.0,32.0,7.0,,8.5,,,0.518044989237402
529,64.0,51.0,117.5,84.0,32.0,7.0,,15.0,,,0.5359060988375175
530,64.0,51.0,117.5,84.0,32.0,7.0,,,,,0.4405675906384564
531,64.0,51.0,117.5,84.0,32.0,7.0,,18.0,,,0.46026753974080237
532,64.0,51.0,117.5,40.0,80.0,10.0,18.5,15.0,9.0,10.0,0.41201402210616067
533,64.0,51.0,117.5,40.0,80.0,10.0,,,,11.0,0.4927904661913205
534,64.0,51.0,117.5,42.0,42.0,11.0,,,,,0.514428013556877
535,64.0,51.0,117.5,42.0,42.0,28.0,11.5,10.5,,,0.47314218809769004
536,64.0,51.0,117.5,42.0,42.0,43.0,11.5,7.0,,,0.4385197543040462
537,64.0,51.0,117.5,42.0,42.0,15.0,8.0,13.5,,,0.4626815363077187
538,64.0,51.0,117.5,42.0,42.0,5.0,7.5,12.5,,,0.44895629107491974
539,64.0,51.0,117.5,42.0,42.0,15.0,37.0,7.0,,,0.46057973028000354
540,64.0,51.0,117.5,42.0,42.0,15.0,,8.0,,,0.4808172922223477
541,64.0,51.0,117.5,42.0,42.0,15.0,,3.5,,,0.4381696707509385
542,64.0,51.0,117.5,42.0,42.0,15.0,,12.0,,,0.5976575157243885
543,64.0,51.0,117.5,42.0,42.0,15.0,12.0,5.0,,,0.538024975520152
544,64.0,51.0,117.5,13.0,53.0,32.0,23.0,8.0,,,0.5703093820112182
545,64.0,51.0,117.5,13.0,53.0,32.0,,,14.0,6.0,0.46750952944155166
546,64.0,51.0,117.5,13.0,53.0,32.0,,,,4.0,0.5284574109891778
547,64.0,51.0,117.5,13.0,53.0,32.0,,,,6.0,0.5276848988256693
548,64.0,51.0,117.5,13.0,53.0,32.0,,,,3.5,0.5338137090125774
549,64.0,51.0,117.5,13.0,53.0,25.0,,,,,0.49082301325390254
550,64.0,51.0,117.5,13.0,53.0,15.0,,,,,0.5643654306258156
551,64.0,51.0,117.5,13.0,53.0,15.0,,,,,0.5227904279958555
552,64.0,51.0,117.5,13.0,53.0,26.0,16.0,3.0,,,0.5160314296603229
553,64.0,51.0,117.5,13.0,53.0,17.5,34.5,7.5,,,0.6018635343344192
554,64.0,51.0,117.5,13.0,53.0,17.5,,,,,0.4990991769345767
555,64.0,51.0,117.5,13.0,53.0,17.5,,,,,0.5837728918862509
556,64.0,51.0,117.5,13.0,53.0,17.5,,-26.0,,,0.760569488566572
557,64.0,51.0,117.5,26.0,66.0,18.0,47.0,5.5,,,0.5139934965264187
558,64.0,51.0,117.5,26.0,66.0,18.0,,,,,0.49994403415537825
559,64.0,51.0,117.5,26.0,66.0,18.0,,,,,0.5079987277181323
560,64.0,51.0,117.5,26.0,66.0,18.0,,,,,0.558798374880684
561,64.0,51.0,117.5,26.0,66.0,18.0,,2.5,,,0.6311377314693255
562,64.0,51.0,117.5,26.0,66.0,18.0,,,,,0.5552180713728491
563,64.0,51.0,117.5,26.0,66.0,18.0,,20.0,,,0.5685821386080039
564,64.0,51.0,117.5,26.0,66.0,18.0,,12.0,,,0.4992489507755612
565,64.0,51.0,117.5,26.0,66.0,18.0,,8.0,,,0.6317959847969333
566,64.0,51.0,117.5,26.0,66.0,18.0,,,,,0.5607041314967733
567,64.0,51.0,117.5,26.0,66.0,18.0,,,,,0.46750952944155166
568,64.0,51.0,117.5,26.0,66.0,18.0,,,10.0,2.5,0.5083890029697362
569,64.0,51.0,117.5,26.0,66.0,18.0,,,,,0.5964353830122244
570,60.0,50.0,113.5,80.0,21.0,18.5,11.0,16.0,,,0.4055695678598985
571,60.0,50.0,113.5,80.0,21.5,8.0,11.0,6.5,,,0.4881830770265573
572,60.0,50.0,113.5,80.0,21.5,8.0,11.0,6.5,,,0.44895629107491974
573,60.0,50.0,113.5,80.0,21.5,8.0,11.0,3.5,,,0.48874633286636227
574,60.0,50.0,113.5,80.0,9.0,6.0,2.0,3.5,,,0.4940634916776325
575,60.0,50.0,113.5,80.0,54.0,60.0,5.0,16.0,,,0.5168273095704309
576,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,,,0.5309870965956909
577,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,30.0,14.0,0.44199378411739987
578,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,,5.5,0.5902314301765821
579,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,,14.0,0.714003331845417
580,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,,13.0,0.6443374482720776
581,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,,4.0,0.4931696961493043
582,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,16.5,4.0,0.5449306303469457
583,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,25.0,34.0,0.5139954279690095
584,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,,9.5,0.6093494917733143
585,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,,5.0,0.6086305852508154
586,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,,15.0,0.6177220631897593
587,60.0,50.0,113.5,80.0,54.0,60.0,19.0,15.0,,,0.6615122001123604
588,60.0,50.0,113.5,38.0,38.0,4.0,19.0,15.0,,,0.6593821166151921
589,60.0,50.0,113.5,38.0,38.0,3.0,26.0,4.0,,,0.4486952758272854
590,60.0,50.0,113.5,38.0,38.0,3.0,26.0,4.0,,,0.6337450993906435
591,60.0,50.0,113.5,38.0,38.0,3.0,26.0,4.0,,,0.5398430198813008
592,60.0,50.0,113.5,38.0,38.0,3.0,26.0,4.0,,,0.46750952944155166
593,60.0,50.0,113.5,38.0,38.0,3.0,26.0,4.0,,,0.5228890590506333
594,60.0,50.0,113.5,38.0,38.0,3.0,26.0,4.0,,,0.579092742516282
595,60.0,50.0,113.5,38.0,38.0,2.0,36.0,7.0,,,0.4927743895119221
596,60.0,50.0,113.5,38.0,38.0,2.0,36.0,7.0,,,0.5911248616526147
597,60.0,50.0,113.5,38.0,38.0,2.0,36.0,7.0,,,0.516965058549415
598,60.0,50.0,113.5,38.0,38.0,2.0,36.0,7.0,,,0.5353025173023197
599,60.0,50.0,113.5,38.0,38.0,2.0,36.0,7.0,,,0.5872821967913755
600,60.0,50.0,113.5,38.0,38.0,2.0,36.0,1.5,,,0.48847082831916655
601,60.0,50.0,113.5,38.0,38.0,2.0,36.0,1.5,,,0.5519609103495858
602,60.0,50.0,113.5,38.0,38.0,2.0,36.0,1.5,,,0.5739924388300686
603,60.0,50.0,113.0,118.0,70.5,4.0,15.0,3.0,,,0.644902008941419
604,60.0,50.0,113.0,118.0,70.5,3.0,15.0,3.0,,,0.6405023056530618
605,60.0,50.0,113.0,6.0,76.0,8.0,53.0,5.0,,,0.6559976611543133
606,60.0,50.0,113.0,6.0,76.0,8.0,53.0,8.0,,,0.6002459858698597
607,60.0,50.0,113.0,6.0,76.0,8.0,53.0,5.0,,,0.4950317122254345
608,60.0,50.0,113.0,6.0,76.0,8.0,53.0,5.0,,,0.49339821382110616
609,60.0,50.0,113.0,6.0,76.0,8.0,53.0,5.0,,,0.6302487510833654
610,60.0,50.0,113.0,6.0,76.0,8.0,53.0,5.0,,,0.46067406979300307
611,60.0,50.0,113.0,6.0,76.0,8.0,53.0,5.0,,,0.5289911438221786
612,60.0,50.0,113.0,6.0,76.0,8.0,53.0,47.0,,,0.581925409489657
613,60.0,50.0,113.0,6.0,76.0,8.0,53.0,47.0,12.5,17.0,0.5490598135447193
614,60.0,50.0,113.0,6.0,76.0,8.0,53.0,47.0,,12.0,0.5170310873471204
615,60.0,50.0,113.0,6.0,76.0,8.0,53.0,47.0,19.0,7.0,0.820822998350666
616,60.0,50.0,113.0,6.0,76.0,8.0,53.0,9.0,,,0.7883506035912647
617,60.0,50.0,113.0,6.0,76.0,8.0,53.0,9.0,,,0.4924732349064114
618,60.0,50.0,113.0,6.0,76.0,8.0,53.0,9.0,,,0.5881726332740639
619,60.0,50.0,113.0,6.0,76.0,8.0,53.0,9.0,,,0.5651776562605019
620,60.0,50.0,113.0,6.0,76.0,8.0,53.0,9.0,,,0.7621990104725732
621,60.0,50.0,113.0,6.0,76.0,8.0,53.0,28.0,,,0.5493789446245191
622,60.0,50.0,113.0,6.0,76.0,8.0,53.0,10.0,,,0.6255007403368104
623,60.0,50.0,113.0,6.0,76.0,8.0,53.0,3.0,,,0.5887647531227264
624,60.0,50.0,113.0,6.0,76.0,8.0,53.0,16.5,,,0.5816796209050566
625,60.0,50.0,113.0,6.0,76.0,8.0,53.0,22.0,,,0.6950672995120544
626,60.0,50.0,113.0,6.0,76.0,8.0,53.0,2.5,,,0.7929546346389255
627,60.0,50.0,113.0,8.5,18.0,19.5,53.0,2.5,,,0.4888302651048174
628,60.0,50.0,113.0,8.5,18.0,14.5,53.0,2.5,,,0.44990383990618765
629,60.0,50.0,113.0,8.5,18.0,5.5,53.0,2.5,,,0.3919407441692603
630,60.0,50.0,113.0,8.5,18.0,8.0,53.0,2.5,,,0.47566362833406794
631,60.0,50.0,113.0,34.0,69.0,8.0,39.0,29.0,,,0.5495537975240274
632,60.0,50.0,113.0,34.0,69.0,8.0,39.0,20.0,,,0.5828079003533095
633,60.0,50.0,113.0,34.0,69.0,8.0,39.0,5.0,,,0.5768251058034435
634,60.0,50.0,113.0,34.0,69.0,8.0,39.0,22.0,,,0.7844985182436489
635,60.0,50.0,113.0,34.0,69.0,8.0,39.0,5.0,,,0.6641307944878023
636,60.0,50.0,113.0,34.0,69.0,8.0,39.0,11.0,,,0.6019672491155954
637,60.0,50.0,113.0,34.0,69.0,8.0,39.0,3.5,,,0.6659882324255221
638,60.0,50.0,113.0,34.0,69.0,8.0,39.0,3.5,,,0.5463553936221933
639,60.0,50.0,87.5,94.0,46.0,9.0,27.0,6.5,,,0.6073238913560306
640,60.0,50.0,87.5,94.0,46.0,2.5,15.0,5.0,,,0.6300086423730024
641,60.0,50.0,87.5,9.0,13.0,4.0,15.0,5.0,,,0.5287614783426998
642,60.0,50.0,108.0,87.0,63.0,6.0,20.5,10.0,,,0.5111606725311842
643,60.0,50.0,108.0,87.0,63.0,6.0,20.5,10.0,,,0.41543183588223964
644,60.0,50.0,108.0,87.0,63.0,2.5,18.0,34.0,,,0.5001152602785754
645,60.0,50.0,108.0,60.0,39.0,7.5,14.0,12.0,,,0.5644325501466039
646,60.0,50.0,108.0,6.5,61.0,10.0,16.5,8.0,,,0.5302911733601843
647,60.0,50.0,108.0,6.5,61.0,10.0,16.5,4.0,,,0.6461532927153232
648,60.0,50.0,108.0,6.5,61.0,10.0,16.5,5.0,,,0.5685882978457318
649,60.0,50.0,108.0,6.5,61.0,7.0,44.5,76.0,30.0,29.0,0.5577534998241751
650,60.0,50.0,108.0,6.5,61.0,7.0,44.5,76.0,,,0.4960184921426978
651,60.0,50.0,108.0,6.5,61.0,7.0,44.5,76.0,,5.0,0.5707613535841507
652,60.0,50.0,108.0,6.5,61.0,7.0,44.5,76.0,,,0.55507877988604
653,60.0,50.0,108.0,6.5,61.0,7.0,44.5,76.0,,,0.670055436853548
654,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,13.0,6.5,0.45941028238826775
655,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,23.5,16.0,0.5226279914623791
656,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,5.0,0.683403320511283
657,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,10.0,0.49628778458509293
658,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,4.0,0.6378448604851246
659,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,11.5,0.6993598344700355
660,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,7.5,32.0,0.5523017554146972
661,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,6.0,0.5359210909256612
662,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,5.5,0.6031546527887007
663,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,9.5,0.6676471847948187
664,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,,5.5,0.539594114866267
665,60.0,50.0,108.0,41.0,82.0,12.5,67.0,31.0,27.5,4.5,0.597608140209627
