Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Varieté SPRING BRIGHT : Arbre7/ligne7,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
75.5,44,38.5,176,76.5,13,63.5,15.5,32.6,13.8,,,,,R24,5.2,20,138,68.11,,,152,66.11,148,64,,,,,,,,,,,,,,,3,438,,
75.5,44,38.5,176,76.5,13,63.5,15.5,32.6,46.8,,,,,R25,5.5,22,94,56.53,,,,,,,,,,,,,,,,,,,,,1,94,,
75.5,44,38.5,176,76.5,13,63.5,15.5,32.6,61.3,15.4,2,,,R26,9.7,58,129,62.03,137,63.43,,,,,,,,,,,,,,,,,,,2,266,,
75.5,44,38.5,176,76.5,13,63.5,15.5,32.6,65.3,26.9,3,,,R27,6.61,32,124,60.05,151,65.38,189,69.44,144,64.26,123,67.56,,,,,,,,,,,,,5,731,,
75.5,44,38.5,176,76.5,13,63.5,15.5,32.6,65.3,26.9,4,,,R28,8.15,50.2,144,64.56,157,66.28,134,62.04,148,64.17,,,,,,,,,,,,,,,4,583,,
75.5,44,38.5,176,76.5,13,63.5,26.5,3.79,15,17.4,5,11.5,8,R29,6.77,36,194,70.6,170,68.38,tombé,,111,57.79,162,66.98,,,,,,,,,,,,,5,637,,
75.5,44,38.5,176,76.5,13,63.5,26.5,3.79,15,17.4,5,11.5,13.2,R30,5.74,30,127,59.21,153,66.82,,,,,,,,,,,,,,,,,,,2,280,,
75.5,44,38.5,176,76.5,13,63.5,53,23.15,8,,,,,R31,4.9,33,124,59.56,133,62,141,62.28,,,,,,,,,,,,,,,,,3,398,,
75.5,44,38.5,176,76.5,13,63.5,53,23.15,23.5,,,,,R32,13.8,91,,,158,72.78,117,58.67,,,,,,,,,,,,,,,,,2,275,,
75.5,44,38.5,176,76.5,13,63.5,53,23.15,54.5,,,,,R33,6.4,49,183,71.47,114,60.76,181,69.08,155,67.3,190,73.15,169,67.75,207,73.73,,,,,,,,,7,1199,,
75.5,44,38.5,176,76.5,13,63.5,53,23.15,64.5,,,,,R34,7.8,42.6,174,67.01,128,66.12,173,67.78,182,70,,,,,,,,,,,,,,,4,657,,
75.5,44,38.5,176,76.5,13,63.5,57,44.7,9,,,,,R35,6.7,36,154,71.09,185,70.09,199,71.88,,,,,,,,,,,,,,,,,3,538,,
75.5,41,39.4,130,52,5.5,13.26,18,6.98,13.5,,,,,R36,6.9,49,109,58.34,113,64.22,109,58.13,98,55.02,,,,,,,,,,,,,,,4,429,207,72.53
75.5,41,39.4,130,52,23.5,49.6,26.5,10.5,9.5,,,,,R37,6.6,42.2,110,57.81,119,59.35,,,,,,,,,,,,,,,,,,,2,229,179,70.63
75.5,41,39.4,130,52,23.5,49.6,26.5,,,,,,,R38,8.9,70,96,54.64,149,63.78,129,59.72,106,56.49,118,59.54,126,61.27,117,58.74,,,,,,,,,7,841,136,63.01
75.5,41,39.4,130,52,23.5,49.6,75.5,36.3,22,28.3,8,11.09,7,R39,9.4,51,127,61.76,156,65.53,122,62.06,121,59.47,125,60.98,111,59.94,,,,,,,,,,,6,762,155,72.55
75.5,41,39.4,130,52,23.5,49.6,75.5,36.3,22,28.3,8,1742,10,R40,10.4,86,141,65.53,157,66.57,158,65.43,151,64.24,143,64.28,116,58.78,137,68.11,56,46.01,,,,,,,8,1059,170,69.8
75.5,41,39.4,130,52,23.5,49.6,75.5,36.3,31,10.4,6.5,,,R41,6.31,54,127,60.79,138,64.42,145,63.69,114,57.96,155,66.12,118,59.58,,,,,,,,,,,6,797,,
75.5,41,39.4,130,52,23.5,49.6,75.5,36.3,37,17.5,9,,,R42,6.99,63,130,67.73,80,51.72,107,58.44,152,64.98,,,,,,,,,,,,,,,4,469,,
75.5,41,39.4,130,52,23.5,49.6,75.5,36.3,46,18.5,22,,,R43,8.3,58,150,64.29,146,64.44,196,72.35,148,69.4,,,,,,,,,,,,,,,4,640,,
75.5,41,39.4,130,52,23.5,49.6,75.5,36.3,46,18.5,26,,,R44,6.3,32,158,64.9,156,65.71,,,,,,,,,,,,,,,,,,,2,314,,
75.5,41,39.4,130,52,23.5,49.6,75.5,36.3,46,18.5,53.2,,,R45,6.6,28,156,65.72,147,66.57,,,,,,,,,,,,,,,,,,,2,303,,
75.5,41,39.4,130,52,23.5,49.6,75.5,36.3,46,18.5,57.7,,,R46,10.02,70.3,154,68.46,142,63.61,115,58.68,173,75.02,126,59.47,146,64.39,,,,,,,,,,,6,856,,
75.5,41,39.4,187,51.3,4,,,,,,,,,R47,9.4,97.5,112,56.97,146,63.35,148,65.11,,,,,,,,,,,,,,,,,3,406,,
75.5,41,39.4,187,51.3,4,16.6,1,,,,,,,R48,7.5,60,164,67.04,87,52.08,121,59.82,149,63.24,,,,,,,,,,,,,,,4,521,,
75.5,41,39.4,187,51.3,48,8,10,,,,,,,R49,5.5,54,120,60.07,144,71.33,126,61.16,,,,,,,,,,,,,,,,,3,390,,
75.5,41,39.4,187,51.3,48,33.5,3,,,,,,,R50,6,30.9,75,52.92,,,,,,,,,,,,,,,,,,,,,1,75,,
75.5,41,39.4,187,51.3,48,33.5,29,30.8,8,19.2,1,,,R51,7.14,61,134,61.11,135,62.88,190,71.18,187,70.04,,,,,,,,,,,,,,,4,646,,
75.5,41,39.4,187,51.3,48,33.5,29,30.8,8,19.2,18.4,10.16,4,R52,6.53,42,147,63.23,150,65.17,,,,,,,,,,,,,,,,,,,2,297,,
75.5,41,39.4,220,83.4,23,65.6,15,46,3,,,,,R53,8.8,84,117,59.01,138,63.13,137,63.36,145,63.35,181,70.92,194,71.39,,,,,,,,,,,6,912,,
75.5,41,39.4,220,83.4,23,65.6,15,46,29,32.9,0,,,R54,7,51,135,63.3,152,65.48,175,69.23,135,67.76,154,66.12,,,,,,,,,,,,,5,751,,
75.5,41,39.4,220,83.4,23,65.6,15,46,29,32.9,29,19.28,2,R55,7.6,49,158,67.51,139,65.33,121,61.36,217,74.11,,,,,,,,,,,,,,,4,635,,
75.5,41,39.4,220,83.4,23,65.6,15,46,29,32.9,34,21.8,23,R56,8.9,75,137,63.54,167,67.24,249,78,121,61.19,,,,,,,,,,,,,,,4,674,,
75.5,41,39.4,220,83.4,23,65.6,15,36.5,26,,,,,R57,9,67,198,71.14,136,63.18,202,71.52,193,71.03,,,,,,,,,,,,,,,4,729,,
75.5,41,39.4,220,83.4,23,65.6,15,36.5,40,23.7,7,,,R58,5.24,23,168,68.5,,,,,,,,,,,,,,,,,,,,,1,168,,
75.5,41,39.4,220,83.4,23,65.6,15,36.5,40,23.7,26,12.36,14,R59,7.11,49,173,65,195,71.59,,,,,,,,,,,,,,,,,,,2,368,,
75.5,38.5,38,174,51.7,17,44,11,,,,,,,R60,5.7,70,135,62.28,147,64.48,168,65.39,192,70.33,,,,,,,,,,,,,,,4,642,183,71.27
75.5,38.5,38,174,51.7,17,44,24,,,,,,,R61,6.88,46.5,99,55.72,119,62.21,105,62.93,,,,,,,,,,,,,,,,,3,323,140,62.09
75.5,38.5,38,174,51.7,17,44,63,15,4,10.8,6,,,R62,5.46,36,84,52.53,91,54.02,126,61.53,,,,,,,,,,,,,,,,,3,301,149,63.98
75.5,38.5,38,174,51.7,17,44,63,15,4,10.8,10,,,R63,5.5,26,85,59.37,104,58.45,144,64.76,143,65.29,126,68.27,,,,,,,,,,,,,5,602,161,67.95
75.5,38.5,38,174,51.7,17,44,63,15,4,10.8,18,,,R64,4.5,13.5,109,58.48,,,,,,,,,,,,,,,,,,,,,1,109,133,62.06
75.5,38.5,38,174,51.7,17,44,63,15,4,10.8,22,,,R65,5.6,16,,,,,,,,,,,,,,,,,,,,,,,0,0,149,64.64
75.5,38.5,38,174,51.7,17,44,82,19.35,21,12.7,3,10.4,27,R66,7.4,50,137,62.43,169,68.03,124,61.45,,,,,,,,,,,,,,,,,3,430,141,62.73
75.5,38.5,38,178,75.77,56,61.33,5,48.18,18.5,,,,,R67,5.8,48,154,65.24,125,60.46,130,61.35,,,,,,,,,,,,,,,,,3,409,126,61.74
75.5,38.5,38,178,75.77,56,61.33,5,48.18,26.5,41.55,13,24.18,13,R68,5.27,34,116,60.36,121,59.1,127,60.93,,,,,,,,,,,,,,,,,3,364,,
75.5,38.5,38,178,75.77,56,61.33,5,48.18,26.5,41.55,13,24.18,21,R69,7.5,69.5,189,71.13,145,64.11,,,,,,,,,,,,,,,,,,,2,334,,
75.5,38.5,38,178,75.77,56,61.33,5,48.18,26.5,41.55,13,24.18,45,R70,10.73,72,163,66.59,246,77.94,187,69.51,181,73,,,,,,,,,,,,,,,4,777,,
75.5,38.5,38,178,75.77,56,61.33,5,48.18,32.5,30.26,26,19.22,25,R71,8.3,54,132,62.53,180,69.96,138,64.62,169,70.61,,,,,,,,,,,,,,,4,619,,
75.5,38.5,38,178,75.77,56,61.33,5,48.18,32.5,30.26,26,19.22,29,R72,8,57,,,,,,,,,,,,,,,,,,,,,,,0,,,
75.5,38.5,38,178,75.77,56,61.33,23,15.5,5,10.18,1,,,R73,4.8,34,114,58.21,112,58.31,,,,,,,,,,,,,,,,,,,2,226,,
75.5,38.5,38,178,75.77,56,61.33,52,19.27,11,14.4,8,,,R74,4.7,15,181,69.25,126,60.89,,,,,,,,,,,,,,,,,,,2,307,,
75.5,38.5,38,178,75.77,56,61.33,52,19.27,11,14.4,8,12.53,14,R75,5.2,30,145,64.38,152,65.69,108,58.99,,,,,,,,,,,,,,,,,3,405,,
75.5,38.5,38,178,75.77,56,61.33,52,19.27,11,14.4,8,12.53,17,R76,6,51,157,66.66,140,64.4,,,,,,,,,,,,,,,,,,,2,297,,
75.5,38.5,38,178,75.77,88,53.26,16,,,,,,,R77,11.9,111,135,61.77,143,61.68,114,59.49,156,66.12,151,65.83,156,65.67,147,66.04,,,,,,,,,7,1002,,
75.5,38.5,38,178,75.77,88,53.26,26,46.14,7,,,,,R78,5.09,54,150,71.83,156,65.69,139,68.68,,,,,,,,,,,,,,,,,3,445,,
75.5,38.5,38,178,75.77,88,53.26,26,46.14,20,32.22,22,,,R79,9.16,62,126,65.52,199,72.65,156,66.56,,,,,,,,,,,,,,,,,3,481,,
75.5,38.5,38,178,75.77,88,53.26,26,46.14,20,32.22,43,,,R80,7.9,74,,,,,,,,,,,,,,,,,,,,,,,0,0,,
75.5,38.5,38,178,75.77,88,53.26,36,39.1,25,24.8,0.5,,,R81,8.8,74,148,64.66,170,67.69,143,63.77,99,57.53,,,,,,,,,,,,,,,4,560,,
75.5,38.5,38,178,75.77,88,53.26,36,39.1,55,,,,,R82,7.88,42,109,57.99,134,61.62,113,59.73,105,57.76,,,,,,,,,,,,,,,4,461,,
75.5,38.5,38,178,75.77,88,53.26,36,39.1,58,14.28,14,,,R83,8.06,55,153,72.77,197,72.73,157,65.31,,,,,,,,,,,,,,,,,3,507,,
75.5,38.5,38,178,75.77,88,53.26,36,39.1,58,14.28,20,,,R84,8.88,50,145,64.58,183,70.62,180,76.66,157,66.78,,,,,,,,,,,,,,,4,665,,
75.5,39,34.5,166,77.9,5,63.6,6,42.5,4,16.7,4,,,R85,6.41,54,121,58.19,101,53.76,106,55.96,117,56.53,141,61.65,,,,,,,,,,,,,5,586,151,65.45
75.5,39,34.5,166,77.9,5,63.6,6,42.5,4,16.7,19,9.35,16,R86,6.5,25,124,60.26,141,62.41,,,,,,,,,,,,,,,,,,,2,265,,
75.5,39,34.5,166,77.9,5,63.6,6,42.5,4,16.7,19,9.35,28.5,R87,5.33,35,119,58.08,120,60.96,151,66.94,117,59.24,,,,,,,,,,,,,,,4,507,,
75.5,39,34.5,166,77.9,11,36.6,11,33.4,44,20.4,22,10,7.5,R88,5,18,,,,,,,,,,,,,,,,,,,,,,,0,0,,
75.5,39,34.5,216,85.6,18,73,31,54.7,55,32.7,11,18.44,17,R89,8.96,55,104,61.38,122,59.84,,,,,,,,,,,,,,,,,,,2,226,,
75.5,39,35.5,216,85.6,18,73,31,54.7,55,32.7,11,18.44,29,R90,7.9,52,126,60.53,138,63.2,,,,,,,,,,,,,,,,,,,2,264,,
75.5,39,36.5,216,85.6,18,73,31,54.7,55,32.7,11,18.44,35,R91,7.38,47,118,58.55,140,70.68,62.31,,,,,,,,,,,,,,,,,,3,320.31,,
75.5,39,37.5,216,85.6,18,73,31,54.7,55,32.7,14,18.6,5,R92,5.5,31,126,60.41,153,64.87,,,,,,,,,,,,,,,,,,,2,279,,
75.5,39,38.5,216,85.6,18,73,31,54.7,55,32.7,14,18.6,21,R93,6,26,155,63.52,103,61.13,207,74.37,,,,,,,,,,,,,,,,,3,465,,
75.5,39,39.5,216,85.6,18,73,31,54.7,55,32.7,14,18.6,25,R94,7.6,44,89,54.06,95,55.03,,,,,,,,,,,,,,,,,,,2,184,,
75.5,39,40.5,216,85.6,18,73,35,48.19,7,12.15,26,,,R95,4.24,12,110,57.72,,,,,,,,,,,,,,,,,,,,,1,110,,
75.5,39,41.5,216,85.6,18,73,35,48.19,7,12.15,29.5,,,R96,5,14,162,71.72,141,63.75,125,60.2,162,66.37,,,,,,,,,,,,,,,4,590,,
75.5,39,42.5,216,85.6,18,73,35,48.19,7,12.15,34,,,R97,5.9,24,178,68.99,128,59.42,143,64.3,,,,,,,,,,,,,,,,,3,449,,
75.5,39,43.5,216,85.6,18,73,35,48.19,7,18.6,2,,,R98,8.18,50,169,69.05,114,57.95,154,64.75,,,,,,,,,,,,,,,,,3,437,,
75.5,39,44.5,216,85.6,18,73,35,48.19,18,,,,,R99,7.25,31,128,61.63,106,62.3,169,69.95,118,58.66,,,,,,,,,,,,,,,4,521,,
75.5,39,45.5,216,85.6,18,73,35,48.19,39,22.12,2,17.89,7,R100,7.6,54,130,61.19,168,68.24,,,,,,,,,,,,,,,,,,,2,298,,
75.5,39,46.5,216,85.6,18,73,35,48.19,39,22.12,2,17.89,23,R101,8.6,46,138,62.15,116,58.26,101,56.16,,,,,,,,,,,,,,,,,3,355,,
75.5,39,47.5,216,85.6,18,73,48,48.8,8,,,,,R102,7.6,43.5,139,62.99,119,59.95,134,60.96,147,65.98,,,,,,,,,,,,,,,4,539,,
75.5,39,48.5,216,85.6,18,73,48,48.8,24,28.17,18,16.22,7,R103,10.45,78,156,65.23,138,62.9,136,61.84,,,,,,,,,,,,,,,,,3,430,,
75.5,39,49.5,216,85.6,18,73,48,48.8,24,28.17,40,19.75,11,R104,8.49,46,204,74.66,,,,,,,,,,,,,,,,,,,,,1,204,,
75.5,39,50.5,216,85.6,18,73,48,48.8,24,28.17,40,19.75,15,R105,8.24,57,161,67.65,110,58.7,117,60.72,,,,,,,,,,,,,,,,,3,388,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RDT TOTAL,,48.07731,,
