Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Varieté SPRING BRIGHT : Arbre 10/ligne 9 ,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
70,71,40.5,97,74.2,74,79.8,20,24.6,4,,,,,R25,5.41,28.7,181,70.76,140,64.42,,,,,,,,,,,,,,,,,,,2,321,,
70,71,40.5,97,74.2,74,79.8,20,24.6,12,19.5,25.7,,,R26,5.85,19.3,176,70.16,,,,,,,,,,,,,,,,,,,,,1,176,,
70,71,40.5,97,74.2,74,79.8,20,24.6,12,19.5,38.7,,,R27,8.18,68,156,66.94,,,,,,,,,,,,,,,,,,,,,1,156,,
70,71,40.5,97,74.2,74,79.8,50,13.75,5,,,,,R28,6.1,25,144,64.66,149,66.28,125,62.1,,,,,,,,,,,,,,,,,3,418,,
70,71,40.5,97,74.2,74,79.8,65,22.42,13,9.04,12,,,R29,6.9,54,197,71.34,163,72.36,154,65.67,152,64.31,182,74.95,198,71.26,203,72.66,,,,,,,,,7,1249,,
70,71,40.5,97,74.2,74,79.8,65,22.42,34,9.18,9,,,R30,7.8,58,171,67.11,171,66.95,224,75.69,174,69.58,166,74.2,186,76.6,,,,,,,,,,,6,1092,,
70,71,40.5,97,74.2,74,79.8,67,25.18,2.5,,,,,R31,7.5,54,,,211,73.04,,,,,,,,,,,,,,,,,,,1,211,,
70,71,40.5,97,74.2,74,79.8,74,44.6,9,30.39,22,16.14,2,R32,6.26,35,149,66.02,175,74.67,164,66.15,,,,,,,,,,,,,,,,,3,488,,
70,71,40.5,97,74.2,74,79.8,74,44.6,9,30.39,22,16.14,9,R33,6.12,39,155,65.48,210,74.3,189,75.67,,,,,,,,,,,,,,,,,3,554,,
70,71,40.5,97,74.2,74,79.8,74,44.6,9,30.39,22,16.14,11.5,R34,4.88,27,144,63.68,182,69.87,143,64.34,,,,,,,,,,,,,,,,,3,469,,
70,71,40.5,127,41.7,4,19.5,3.5,,,,,,,R35,5.13,39,198,70.25,141,62.73,163,67.08,,,,,,,,,,,,,,,,,3,502,,
70,71,40.5,127,41.7,4,19.5,14.5,,,,,,,R36,8.44,40,132,62.16,184,68.79,126,60.43,,,,,,,,,,,,,,,,,3,442,,
70,71,40.5,127,41.7,4,19.5,18,13.8,8,,,,,R37,5.6,35,134,65.89,145,65.99,140,64.35,,,,,,,,,,,,,,,,,3,419,,
70,71,40.5,127,41.7,4,19.5,18,13.8,12,,,,,R38,7,45,188,71.87,138,62.23,,,,,,,,,,,,,,,,,,,2,326,,
70,71,40.5,187,34.5,12,27.5,4,19.6,1,11.5,10,7.28,9,R39,4.5,14,,,,,,,,,,,,,,,,,,,,,,,0,,,
70,71,40.5,187,34.5,12,27.5,4,19.6,1,11.5,10,7.28,23,R40,4.5,16,168,68.13,167,66.44,,,,,,,,,,,,,,,,,,,2,335,,
70,71,40.5,187,34.5,12,27.5,4,19.6,7,,,,,R41,5,17,141,65.57,169,75.21,160,65.25,,,,,,,,,,,,,,,,,3,470,,
70,71,40.5,187,34.5,12,27.5,4,19.6,11,,,,,R42,5.7,31,138,63.73,,,,,,,,,,,,,,,,,,,,,1,138,,
70,71,40.5,187,34.5,63,26.4,18,25.4,4,20,6,,,R43,6.33,26,201,71.46,171,69.21,187,71.12,,,,,,,,,,,,,,,,,3,559,,
70,71,40.5,187,34.5,63,26.4,18,25.4,4,20,8.5,9.8,6,R44,5.9,27,178,69.43,150,65.77,138,63.34,,,,,,,,,,,,,,,,,3,466,,
70,71,40.5,187,34.5,63,26.4,18,25.4,4,20.15,14,9.3,12,R45,6.4,41,141,63.17,210,74.09,139,62.61,,,,,,,,,,,,,,,,,3,490,,
70,71,40.5,187,34.5,63,26.4,18,25.4,4,20.15,23,15.25,10,R46,7,47,95,55.75,143,69.14,208,72.43,164,66.95,,,,,,,,,,,,,,,4,610,,
70,71,40.5,233,84.6,16,78.46,3,,,,,,,R47,9.37,95.5,149,65.05,147,64.38,164,68.2,140,62.96,114,58.57,135,62.28,142,62.77,102,55.74,,,,,,,8,1093,,
70,71,40.5,233,84.6,16,78.46,3,,,,,,,R48,13.8,106,138,61.39,172,69.38,172,69.06,,,,,,,,,,,,,,,,,3,482,,
70,71,40.5,233,84.6,16,78.46,14,13.8,12,,,,,R49,5.4,28,161,67.56,153,66.76,138,63.4,,,,,,,,,,,,,,,,,3,452,,
70,71,40.5,233,84.6,16,78.46,14,13.8,14.5,,,,,R50,5.1,19,155,65.72,,,,,,,,,,,,,,,,,,,,,1,155,,
70,71,40.5,233,84.6,16,78.46,14,49.28,36,46.8,26,,,R51,9.6,68,194,71.48,204,73.36,186,70.24,196,73.49,193,72.09,172,68.98,187,72.82,,,,,,,,,7,1332,,
70,71,40.5,233,84.6,16,78.46,14,49.28,36,46.8,28,,,R52,10.11,60.5,132,66.74,184,69.96,173,68.3,124,61.54,190,71.23,,,,,,,,,,,,,5,803,,
70,71,40.5,233,84.6,16,78.46,14,49.28,36,46.8,34,10.9,9,R53,6.3,38.5,213,75.68,145,64.65,235,78.76,,,,,,,,,,,,,,,,,3,593,,
70,71,40.5,233,84.6,24,,,,,,,,,R54,4.05,22.5,155,66.49,,,,,,,,,,,,,,,,,,,,,1,155,,
70,71,40.5,233,84.6,48,40.5,15,38.7,5,18.19,6,13.8,6,R55,5.7,35,162,70.2,,,,,,,,,,,,,,,,,,,,,1,162,,
70,71,40.5,233,84.6,48,40.5,15,38.7,5,18.19,6,13.8,9,R56,5.6,22,164,68.99,163,69.66,,,,,,,,,,,,,,,,,,,2,327,,
70,59,33,108,69.8,3,18.6,9,,,,,,,R57,6.5,75,114,58.42,110,55.96,123,63.76,128,60.18,118,56.64,,,,,,,,,,,,,5,593,147,64.41
70,59,33,108,69.8,3,18.6,40,9.09,5,,,,,R58,6.14,53.2,137,65.69,152,64.08,140,62.3,,,,,,,,,,,,,,,,,3,429,,
70,59,33,108,69.8,3,18.6,40,9.09,17.2,,,,,R59,6.62,69,111,58.04,86,52.17,119,59.44,66,47.69,89,52.64,,,,,,,,,,,,,5,471,,
70,59,33,108,69.8,12,36.86,13,24.9,3.2,11.16,16,,,R60,5.7,35,107,57.04,113,58.23,110,58.89,,,,,,,,,,,,,,,,,3,330,,
70,59,33,108,69.8,12,36.86,13,24.9,3.2,11.16,30,,,R61,6.14,41,125,60.45,111,57.6,117,63.86,113,58.19,,,,,,,,,,,,,,,4,466,,
70,59,33,108,69.8,12,36.86,13,24.9,3.2,11.16,50.3,,,R62,6.03,50,144,63.34,102,55.83,122,60.66,113,60.04,,,,,,,,,,,,,,,4,481,,
70,59,33,108,69.8,12,36.86,13,24.9,3.2,14.7,2.9,11.6,11,R63,4.8,45,117,59.74,149,65.88,,,,,,,,,,,,,,,,,,,2,266,,
70,59,33,108,69.8,12,36.86,13,24.9,3.2,14.7,2.9,11.6,17,R64,5.6,52,128,59.77,105,57.99,114,57.92,108,58.76,98,54.5,,,,,,,,,,,,,5,553,,
70,59,33,108,69.8,12,36.86,13,24.9,6.2,13.8,8,,,R65,7.41,86,134,61.32,119,58.91,166,66.48,142,62.5,,,,,,,,,,,,,,,4,561,,
70,59,33,108,69.8,14.5,23.7,29,,,,,,,R66,7.49,19,125,61.2,132,61.74,,,,,,,,,,,,,,,,,,,2,257,,
70,59,33,108,69.8,14.5,23.7,80,8.81,13,,,,,R67,6.24,24,106,56.49,,,,,,,,,,,,,,,,,,,,,1,106,,
70,59,33,108,69.8,14.5,23.7,80,8.81,15,,,,,R68,4.69,32,120,59.76,100,56.88,110,58.52,,,,,,,,,,,,,,,,,3,330,,
70,59,33,230,84.4,15,65.71,15,47.6,7,11.6,11,,,R69,6.36,45,165,70.75,180,69.1,168,69.13,102,125,61.35,,,,,,,,,,,,,,5,676.35,,
70,59,33,230,84.4,15,65.71,15,47.6,7,11.6,14,,,R70,8.91,68,154,65.29,138,62.92,115,57.07,212,74.65,198,72.69,202,72.15,,,,,,,,,,,6,1019,,
70,59,33,230,84.4,15,65.71,15,47.6,31,29.76,21,29.61,8,R71,7.82,20.4,167,69.24,167,69.81,,,,,,,,,,,,,,,,,,,2,334,,
70,59,33,230,84.4,15,65.71,15,47.6,31,29.76,21,29.61,10,R72,4.76,17,206,74.88,164,69.33,,,,,,,,,,,,,,,,,,,2,370,,
70,59,33,230,84.4,15,65.71,15,47.6,31,29.76,21,29.61,11,R73,5.85,22,167,68.18,,,,,,,,,,,,,,,,,,,,,1,167,,
70,59,33,230,84.4,15,65.71,18,56.6,2,15.7,7,15.19,3,R74,9.2,58,179,70.64,180,69.45,,,,,,,,,,,,,,,,,,,2,359,,
70,59,33,230,84.4,15,65.71,18,56.6,6,32.28,5,19.04,1,R75,10.36,72,175,67.58,120,62.52,221,77.43,179,68.44,176,69.59,,,,,,,,,,,,,5,871,,
70,59,33,230,84.4,15,65.71,18,56.6,6,32.28,20,,,R76,5.6,22,122,60.69,158,67.14,168,68.83,,,,,,,,,,,,,,,,,3,448,,
70,59,33,230,84.4,15,65.71,18,56.6,6,32.28,31,18.49,2.5,R77,10,69,153,65.88,171,68.13,186,70.66,233,76.22,175,69.23,,,,,,,,,,,,,5,918,,
70,59,33,230,84.4,15,65.71,18,56.6,6,32.28,36,13.5,7,R78,6.6,26,164,73.42,,,,,,,,,,,,,,,,,,,,,1,164,,
70,59,33,230,84.4,15,65.71,18,56.6,6,32.28,36,13.5,16,R79,7.19,40,123,59.09,69,52.72,149,71.45,,,,,,,,,,,,,,,,,3,341,,
70,59,33,230,84.4,15,65.71,18,56.6,6,32.28,36,13.5,20,R80,4.4,34,210,79.62,,,,,,,,,,,,,,,,,,,,,1,210,,
70,59,33,230,84.4,15,65.71,18,56.6,15,26.02,27,20.9,19.5,R81,8.03,57.5,151,65.14,184,75.71,214,73.78,129,61.96,,,,,,,,,,,,,,,4,678,,
70,59,33,230,84.4,15,65.71,18,56.6,15,26.02,31,12.84,3,R82,7.02,61,146,64.26,128,66.04,153,63.86,142,70.24,180,67.99,,,,,,,,,,,,,5,749,,
70,57,35,129,21.9,2,18.7,34,,,,,,,R83,5.32,76,100,55.24,109,58.4,78,49.54,111,57.63,75,49.54,,,,,,,,,,,,,5,473,197,73.4
70,57,35,129,21.9,2,18.7,53,,,,,,,R84,6.3,77,81,51.02,120,59.2,155,64.31,,,,,,,,,,,,,,,,,3,356,158,66.65
70,57,35,129,21.9,2,18.7,57,,,,,,,R85,5.21,61,124,60.52,127,60.77,,,,,,,,,,,,,,,,,,,2,251,98,56
70,57,35,129,21.9,9,,,,,,,,,R86,8.14,88,126,59.66,76,49.9,77,50.42,79,52,107,59,,,,,,,,,,,,,5,465,152,64.65
70,57,35,129,21.9,9,,,,,,,,,R87,7.54,63,97,54.1,132,59.76,107,57.54,88,53.69,,,,,,,,,,,,,,,4,424,131,62.43
70,57,35,129,54.08,0,,,,,,,,,R88,10.3,114,85,51.89,109,57.09,97,54.56,157,65.77,119,58.09,118,58.01,136,60.99,129,60.14,,,,,,,8,950,,
70,57,35,129,54.08,4,17,6,,,,,,,R89,6.9,57.5,124,60.27,109,56.53,,,,,,,,,,,,,,,,,,,2,233,,
70,57,35,129,54.08,4,17,20.5,,,,,,,R90,5.16,32.3,103,54.67,103,55.65,79,50.75,136,62.87,,,,,,,,,,,,,,,4,421,,
70,57,35,129,54.08,4,17,36.5,,,,,,,R91,5.85,39,141,62.34,108,56.31,42,39.15,,,,,,,,,,,,,,,,,3,291,,
70,57,35,129,54.08,4,17,50.5,,,,,,,R92,5.18,40.5,,,,,,,,,,,,,,,,,,,,,,,0,,,
70,57,35,191,36.6,15,19.3,8,,,,,,,R93,9.34,56,109,56.26,138,60.56,147,63.68,178,68.51,177,66.78,,,,,,,,,,,,,5,749,,
70,57,35,191,36.6,15,19.3,8,12.26,12.3,,,,,R94,3.56,24,140,63.38,,,,,,,,,,,,,,,,,,,,,1,140,,
70,57,35,191,36.6,15,19.3,8,12.26,17.6,,,,,R95,6.92,44,83,50.69,142,63.19,176,67.92,157,65.16,,,,,,,,,,,,,,,4,558,,
70,57,35,191,36.6,15,19.3,8,12.26,29.6,,,,,R96,5.41,46,104,62.24,140,63.67,124,60.13,,,,,,,,,,,,,,,,,3,368,,
70,57,35,191,36.6,19,,,,,,,,,R97,12.9,121,160,65.67,165,66.46,168,67.23,132,65.88,131,60.46,137,62,127,58.93,109,57.97,138,62.82,,,,,9,1267,,
70,57,35,191,36.6,40,,19,21.5,7,14.9,10,,,R98,5.8,43,164,67.02,147,64.43,132,62.04,159,65.58,188,69.02,,,,,,,,,,,,,5,790,,
70,57,35,199,66.9,10,17.4,8.5,11.4,9,7.21,6,,,R99,4.8,35,162,67.02,164,66.34,151,64.07,138,63.08,112,58.65,154,67,,,,,,,,,,,6,881,,
70,57,35,199,81.9,60,65.06,10,48.4,6,,,,,R100,5.4,29,130,62.33,145,63.55,,,,,,,,,,,,,,,,,,,2,275,,
70,57,35,199,81.9,60,65.06,10,48.4,33,14.24,2,,,R101,4.68,25,78,51.28,136,63.86,155,66.23,,,,,,,,,,,,,,,,,3,369,,
70,57,35,199,81.9,60,65.06,10,48.4,36,18.45,19,,,R102,6.27,55,144,63.4,137,63.31,185,70.15,128,66.14,158,66.94,,,,,,,,,,,,,5,752,,
70,57,35,199,81.9,60,65.06,10,48.4,36,18.45,27,,,R103,5.04,33,147,65.27,203,70.91,219,74.29,,,,,,,,,,,,,,,,,3,569,,
70,57,35,199,81.9,60,65.06,10,48.4,36,18.45,37,,,R104,5.7,47.5,181,70.01,,,,,,,,,,,,,,,,,,,,,1,181,,
70,57,35,199,81.9,60,65.06,38,29.22,11,7.4,1,,,R105,3.7,17,152,64.93,134,61.78,,,,,,,,,,,,,,,,,,,2,286,,
70,57,35,199,81.9,60,65.06,38,29.22,17,27.95,11,12.5,8,R106,4.9,29,218,74.88,,,,,,,,,,,,,,,,,,,,,1,218,,
70,57,35,199,81.9,60,65.06,38,29.22,17,27.95,11,12.5,13,R107,6.01,37,,,,,,,,,,,,,,,,,,,,,,,0,0,,
70,57,35,199,81.9,60,65.06,38,29.22,34,14.9,8.5,13.22,11,R108,6.7,33,155,64.69,142,64.29,151,64.59,136,62.52,,,,,,,,,,,,,,,4,584,,
70,57,35,199,81.9,60,65.06,38,29.22,34,14.9,8.5,13.22,17,R109,7.11,53,148,64.17,165,66.7,120,59.37,146,64.3,132,68.25,,,,,,,,,,,,,5,711,,
70,57,35,199,81.9,66,58.44,5,,,,,,,R110,10.7,76,121,57.92,158,65.09,183,69.34,145,65.32,211,71.62,,,,,,,,,,,,,5,818,,
70,57,35,199,81.9,66,58.44,12,12.95,27.5,,,,,R111,5.28,35,157,69.87,112,58.48,96,56.5,108,57.66,,,,,,,,,,,,,,,4,473,,
70,57,35,199,81.9,66,58.44,23,19.8,5,,,,,R112,7.24,29,148,64.96,166,66.01,,,,,,,,,,,,,,,,,,,2,314,,
70,57,35,199,81.9,66,58.44,48,20.83,5,10.7,7,,,R113,4.33,16,181,69.04,213,74.71,,,,,,,,,,,,,,,,,,,2,394,,
70,57,35,199,81.9,66,58.44,51.2,22.34,6,16.73,13,,,R114,6.33,26,202,72.38,,,,,,,,,,,,,,,,,,,,,1,202,,
70,57,35,199,81.9,66,58.44,51.2,22.34,6,16.73,16,,,R115,7.5,39,172,67.8,248,78.21,206,74.6,,,,,,,,,,,,,,,,,3,626,,
70,57,35,199,81.9,66,58.44,51.2,22.34,6,16.73,18,,,R116,7.06,37,159,65.71,181,69.82,,,,,,,,,,,,,,,,,,,2,340,,
70,57,35,199,81.9,66,58.44,62.2,38.3,9,26.77,10,,,R117,7.31,49.3,182,69.68,156,66.57,136,61.92,214,72.64,,,,,,,,,,,,,,,4,688,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RDT TOTAL,,52.13235,,
