Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Varieté SPRING BRIGHT : Arbre10/ligne7,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
Tronc,,charpant,,1er ss charpante,,2ème ss charpante,,3ème ss charpante,,4ème ss charpante,,5ème ss charpante,,Rameaux,,,Fruit 1 ,,Fruit 2,,Fruit 3,,Fruit 4,,Fruit 5,,Fruit 6,,Fruit 7,,Fruit 8,,Fruit 9,,Fruit 10,,Fruit 11,,,,Chiffons ,
Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,N° ram,Diam,Long,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Poids ,diamètre ,Nbre_fruit,RDT,Poids ,diamètre 
69.5,62,31.5,147,75.8,29,49.6,49,16.6,7,15.07,3.2,,,R56,7.18,61,196,72.71,191,70.93,142,63.2,122,59.97,140,63.61,104,56.23,,,,,,,,,,,6,895,,
69.5,62,31.5,147,75.8,29,49.6,49,16.6,7,27.6,3,,,R57,8.08,43,81,52.19,154,64.84,,,,,,,,,,,,,,,,,,,2,235,,
69.5,62,31.5,147,75.8,29,49.6,49,16.6,7,27.6,5,,,R58,5.9,22,,,,,,,,,,,,,,,,,,,,,,,0,0,,
69.5,62,31.5,147,75.8,29,49.6,49,16.6,7,27.6,15,,,R59,6.9,21.6,,,,,,,,,,,,,,,,,,,,,,,0,0,,
69.5,62,31.5,147,75.8,29,49.6,49,16.6,7,27.6,30,17.9,4,R60,8.26,32,156,65.46,166,67.15,,,,,,,,,,,,,,,,,,,2,322,,
69.5,62,31.5,147,75.8,29,49.6,49,16.6,7,27.6,30,17.9,45,R61,6.8,36,160,67.62,172,66.37,88,55.16,,,,,,,,,,,,,,,,,3,420,,
69.5,62,31.5,147,75.8,29,49.6,49,16.6,7,27.6,30,17.9,57.9,R62,8.9,52,104,57.24,155,67.31,140,63.72,,,,,,,,,,,,,,,,,3,399,,
69.5,63,37.6,88,,,,,,,,,,,R63,5.14,50.5,128,62.37,96,55.72,,,,,,,,,,,,,,,,,,,2,224,94,55.44
69.5,63,37.6,90,38.48,5,31.19,4.5,11.5,8.5,,,,,R64,6.34,32,,,,,,,,,,,,,,,,,,,,,,,0,0,153,65.55
69.5,63,37.6,90,38.48,5,31.19,9.5,13.44,11,,,,,R65,9.12,65.4,110,56.29,,,113,57.57,102,57.27,127,61.34,,,,,,,,,,,,,4,452,162,66.76
