Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Varieté SPRING BRIGHT : Arbre9/ligne10 ,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
65.5,57,38,72,71.6,2,19.6,96,,,,,,,R26,7.37,57,75,48.46,138,62.06,161,66.78,152,66.46,,,,,,,,,,,,,,,4,526,109,61.3
65.5,57,38,72,71.6,30,33.2,9,,,,,,,R27,6.88,39,135,61.97,142,63,,,,,,,,,,,,,,,,,,,2,277,150,64.84
65.5,57,38,72,71.6,30,33.2,19.5,,,,,,,R28,7.6,42.4,133,61.22,168,68.63,,,,,,,,,,,,,,,,,,,2,301,158,66.18
65.5,57,38,72,71.6,30,33.2,39.5,8,1,,,,,R29,5,36,67,46.77,,,,,,,,,,,,,,,,,,,,,1,67,76,50.02
65.5,57,38,72,71.6,30,33.2,67.5,18.6,2.5,,,,,R30,7.5,76,126,59.86,116,59.37,91,54.77,130,59.08,151,64.95,129,62.39,,,,,,,,,,,6,743,145,62.71
65.5,57,38,72,71.6,30,33.2,74,24.5,1,,,,,R31,9.35,106.5,148,62.71,152,66.91,149,65.04,131,61.54,129,60.56,128,60.81,122,61.01,,,,,,,,,7,959,,
65.5,57,38,72,71.6,30,33.2,74,24.5,17,14.15,3,,,R32,7.6,55,152,65.89,153,64.73,180,68.24,125,60.69,154,62.87,,,,,,,,,,,,,5,764,,
1900-03-05 12:00:00,57,38,72,71.6,30,33.2,74,24.5,17,14.15,14,,,R33,7.3,63,155,64.3,157,66.73,170,67.2,180,68.7,168,68.28,,,,,,,,,,,,,5,830,,
65.5,57,38,72,71.6,50,10.39,8,,,,,,,R34,5.6,31,120,58.89,114,57.99,107,57.57,,,,,,,,,,,,,,,,,3,341,,
65.5,57,38,72,71.6,50,10.39,13.5,,,,,,,R35,5.32,42,117,59.26,109,57.13,115,58.84,,,,,,,,,,,,,,,,,3,341,,
65.5,57,38,72,71.6,69,45.9,3,15.4,6,11.9,3,9,8.5,R36,6,53.7,132,62.45,142,64.97,128,61.66,129,61.72,151,66.04,,,,,,,,,,,,,5,682,,
65.5,57,38,72,71.6,69,45.9,53,15.5,5,,,,,R37,5.23,30,103,57.03,120,59.42,142,63.02,147,63.48,,,,,,,,,,,,,,,4,512,,
65.5,57,38,72,71.6,69,45.9,53,15.5,16,,,,,R38,4.6,26,37,37.17,134,61.35,,,,,,,,,,,,,,,,,,,2,171,,
65.5,57,38,72,71.6,69,45.9,53,15.5,36,18.8,8,,,R39,6.4,19.5,148,63.45,142,64.4,,,,,,,,,,,,,,,,,,,2,290,,
65.5,57,38,72,71.6,69,45.9,53,15.5,59.5,,,,,R40,7.79,37,132,62.62,139,64.88,162,65.53,,,,,,,,,,,,,,,,,3,433,,
65.5,57,38,72,71.6,69,45.9,53,15.5,71,,,,,R41,3.6,41,124,58.62,115,62.99,,,,,,,,,,,,,,,,,,,2,239,,
65.5,57,38,72,71.6,69,45.9,53,15.5,76,12.9,5.5,,,R42,10.3,92,,,,,,,,,,,,,,,,,,,,,,,0,0,,
65.5,57,38,72,71.6,69,45.9,68,23.28,3,,,,,R43,5.28,33,168,67.56,170,68.74,169,67.5,,,,,,,,,,,,,,,,,3,507,,
65.5,57,38,72,71.6,69,45.9,68,23.28,4,25.3,28,16.22,23,R44,12.1,81,127,60.11,188,70.47,225,75.82,154,65.97,,,,,,,,,,,,,,,4,694,,
65.5,57,38,72,71.6,69,45.9,68,23.28,4,25.3,42,17.7,17,R45,9.05,76,143,62.72,187,70.15,225,75.71,218,75.44,195,70.99,186,68.84,,,,,,,,,,,6,1154,,
65.5,57,38,72,71.6,76,34.17,32,16.5,20,,,,,R46,6.7,55.5,121,60.12,117,58.64,123,59.71,105,56.83,,,,,,,,,,,,,,,4,466,,
65.5,57,38,72,71.6,76,34.17,32,16.5,24,,,,,R47,6.5,40,134,61.05,88,53.04,127,61.92,,,,,,,,,,,,,,,,,3,349,,
65.5,57,38,72,71.6,76,34.17,44,25.8,26,20.9,4,,,R48,5.6,28,,,180,70.79,180,67.75,,,,,,,,,,,,,,,,,2,360,,
65.5,57,38,72,71.6,76,34.17,44,25.8,26,20.9,30.4,,,R49,7.39,49,113,64.5,,,,,,,,,,,,,,,,,,,,,1,113,,
65.5,57,38,72,71.6,76,34.17,44,25.8,26,20.9,34.4,,,R50,9.9,71,164,64.25,152,64.68,139,62.5,119,57.87,109,54.84,,,,,,,,,,,,,5,683,,
65.5,57,38,72,71.6,76,34.17,44,25.8,26,20.9,39.4,10.6,10,R51,5.37,36,139,61.57,160,66.91,185,71.03,,,,,,,,,,,,,,,,,3,484,,
65.5,57,38,99,28.5,22,,,,,,,,,R52,6.8,31,127,61.12,138,69.55,126,61.35,94,52.86,,,,,,,,,,,,,,,4,485,,
65.5,57,38,99,28.5,57,14.6,10,13.21,13.5,9.5,8,,,R53,5.14,35,85,52.03,133,59.87,105,57.02,,,,,,,,,,,,,,,,,3,323,,
65.5,57,38,99,28.5,57,14.6,10,13.21,17.5,9.79,6,,,R54,6.9,42.5,105,55.52,150,65.04,136,62.07,,,,,,,,,,,,,,,,,3,391,,
65.5,57,38,99,28.5,57,14.6,15,12.9,2,10.79,6,,,R55,5.77,26,162,63.91,,,,,,,,,,,,,,,,,,,,,1,162,,
65.5,57,38,103,20.8,3,10.13,5,,,,,,,R56,4.7,40,120,60,127,60.31,71,50.33,83,51.57,,,,,,,,,,,,,,,4,401,,
65.5,57,38,103,20.8,3,10.13,30,,,,,,,R57,5.4,27,119,59.49,,,,,,,,,,,,,,,,,,,,,1,119,,
65.5,57,38,136,44.99,11,17.16,3,,,,,,,R58,6.8,62.5,120,59.36,136,69.23,129,61.29,,,,,,,,,,,,,,,,,3,385,,
65.5,57,38,136,44.99,11,17.16,5,11.38,14,,,,,R59,8.46,67,104,56.4,123,62.09,,,,,,,,,,,,,,,,,,,2,227,,
65.5,57,38,136,44.99,11,17.16,5,11.38,25,,,,,R60,7.06,36,131,62.01,,,,,,,,,,,,,,,,,,,,,1,131,,
65.5,57,38,136,44.99,11,53.9,3,18.47,15,10.11,1,,,R61,6,29,116,59.41,112,59.42,89,53.98,,,,,,,,,,,,,,,,,3,317,,
65.5,57,38,136,44.99,11,53.9,16.5,11.26,10,,,,,R62,5.2,28,79,50.07,94,54.56,,,,,,,,,,,,,,,,,,,2,173,,
65.5,57,38,136,44.99,11,53.9,16.5,11.26,15,,,,,R63,6.5,50,122,60.14,120,60.03,,,,,,,,,,,,,,,,,,,2,242,,
65.5,57,38,136,44.99,11,53.9,37.5,19,3.5,,,,,R64,8.27,64,117,58.62,96,54.81,117,65.47,118,63.36,,,,,,,,,,,,,,,4,448,,
65.5,57,38,136,44.99,11,53.9,65.5,27.47,25,19.29,5,,,R65,5.5,25,109,59.4,102,57.28,,,,,,,,,,,,,,,,,,,2,211,,
65.5,57,38,136,44.99,11,53.9,65.5,27.47,25,19.29,12.5,,,R66,8.62,27,68,51.85,85,57.28,,,,,,,,,,,,,,,,,,,2,153,,
65.5,52.5,29,103,25.82,8,16.46,4,,,,,,,R67,6.9,29,151,65.62,109,57.77,,,,,,,,,,,,,,,,,,,2,260,129,60.93
65.5,52.5,29,103,25.82,8,16.46,9,,,,,,,R68,5.25,30,128,61.14,111,58.74,111,56.72,,,,,,,,,,,,,,,,,3,350,130,60.55
65.5,52.5,29,103,31.61,8,8.46,11,,,,,,,R69,4.66,31,121,59.85,105,55.88,127,59.96,,,,,,,,,,,,,,,,,3,353,98,56.14
65.5,52.5,29,103,31.61,48.5,14.8,51,,,,,,,R70,4.55,21,86,53.71,80,50.46,,,,,,,,,,,,,,,,,,,2,166,91,54.32
65.5,52.5,29,103,31.61,48.5,14.8,55,,,,,,,R71,5.6,26,77,50.73,88,53.22,78,50.94,,,,,,,,,,,,,,,,,3,243,163,66.17
65.5,52.5,29,134,50.21,4,31.9,5.5,,,,,,,R72,9.24,119.5,138,61.37,148,63.54,128,61.45,143,64.88,128,59.71,154,64.58,,,,,,,,,,,6,839,185,70.82
65.5,52.5,29,134,50.21,4,31.9,14,,,,,,,R73,4.78,17,138,63.14,147,64.05,168,67.81,,,,,,,,,,,,,,,,,3,453,182,70.61
65.5,52.5,29,134,50.21,4,31.9,23,8.77,5,,,,,R74,5.65,41,131,62.08,83,51.84,,,,,,,,,,,,,,,,,,,2,214,116,58.1
65.5,52.5,29,134,50.21,4,31.9,23,8.77,5,,,,,R75,5.07,26,150,66.8,97,55.23,121,59.32,,,,,,,,,,,,,,,,,3,368,138,63.59
65.5,52.5,29,134,50.21,4,31.9,91,18.35,4,,,,,R76,8.24,57,152,65.12,98,55.85,,,,,,,,,,,,,,,,,,,2,250,200,72.61
65.5,52.5,29,134,50.21,4,31.9,91,18.35,12,,,,,R77,7.99,46,115,59.64,152,64.28,174,65.2,,,,,,,,,,,,,,,,,3,441,211,72.17
65.5,52.5,29,134,50.21,11,25.58,6,22.34,38,11.91,6,,,R78,5.93,29.5,180,69.76,116,58.68,,,,,,,,,,,,,,,,,,,2,296,245,78.1
65.5,52.5,29,134,50.21,11,25.58,6,22.34,38,11.91,16,,,R79,8.01,52,155,66.42,146,61.95,121,64.29,,,,,,,,,,,,,,,,,3,422,168,68.7
65.5,52.5,29,134,50.21,11,25.58,22,19.51,2.3,14.67,6.5,,,R80,5.86,53.9,124,58.44,105,56.74,136,61.73,144,64.48,,,,,,,,,,,,,,,4,509,177,69.2
65.5,52.5,29,134,50.21,11,25.58,22,19.51,2.3,14.67,16.4,,,R81,8.25,76.5,177,67.05,188,70.77,224,83.17,186,69.47,,,,,,,,,,,,,,,4,775,133,62.31
65.5,52.5,29,202,56.29,69,31.15,9,17.17,17,12.97,11,,,R82,8.32,43,157,65.47,142,63.14,120,65.34,,,,,,,,,,,,,,,,,3,419,132,63.91
65.5,52.5,29,202,56.29,69,31.15,9,17.17,17,12.97,19.9,10.77,3,R83,6.28,45,127,60.18,188,69.83,151,63.89,,,,,,,,,,,,,,,,,3,466,,
65.5,52.5,29,202,36.47,21,23.22,6,12.28,8,,,,,R84,7.73,65,153,64.92,188,70.32,160,66.62,220,73.78,,,,,,,,,,,,,,,4,721,,
65.5,52.5,29,202,36.47,24.8,15.7,9,,,,,,,R85,11.8,73,160,66.34,147,71.49,172,66.62,86,54.23,205,73.58,182,74.94,,,,,,,,,,,6,952,,
65.5,52.5,29,202,36.47,56.3,26.7,19,19.68,5.5,,,,,R86,10.02,71.4,139,64.27,212,75.16,191,70.87,228,75.7,177,69.36,185,71.42,,,,,,,,,,,6,1132,,
65.5,52.5,29,202,41.05,4,,,,,,,,,R87,5.54,35,158,66.02,174,67.51,177,66.71,158,66.63,,,,,,,,,,,,,,,4,667,,
65.5,52.5,29,202,41.05,10,41.8,6,18.15,8,17.5,6,,,R88,6.28,57,202,72.75,93,53.48,177,69.01,200,70.97,140,63.52,,,,,,,,,,,,,5,812,,
65.5,52.5,29,202,41.05,18,29.41,19,12.83,11,,,,,R89,7.22,68,207,73.01,169,67.45,,,,,,,,,,,,,,,,,,,2,376,,
65.5,52.5,29,202,41.05,18,29.41,31,21.21,22,22.39,16,15.19,4,R90,13.46,77,144,61.62,171,73.27,180,73.29,210,74.25,,,,,,,,,,,,,,,4,705,,
65.5,52.5,29,202,41.05,18,29.41,31,21.21,22,22.39,16,15.19,15,R91,9.22,73,165,66.49,196,70.75,211,75.13,170,69.02,,,,,,,,,,,,,,,4,742,,
65.5,52,31.1,136,17.7,7,,,,,,,,,R92,5.4,47,106,57.72,104,57.22,110,57.41,116,59.43,,,,,,,,,,,,,,,4,436,128,61.99
65.5,52,31.1,136,17.7,10,7.89,9,,,,,,,R93,4.25,24,107,57.72,90,53.89,78,50.26,,,,,,,,,,,,,,,,,3,275,193,72.02
65.5,52,31.1,168,41.9,11,20,14.3,,,,,,,R94,6.4,29,90,53.61,111,59.7,138,63.25,133,61.94,112,64.77,,,,,,,,,,,,,5,584,,
65.5,52,31.1,168,41.9,13,27.04,36,,,,,,,R95,7.5,63,139,63.91,131,59.7,138,63.25,150,65.98,204,73.8,,,,,,,,,,,,,5,762,,
65.5,52,31.1,168,41.9,22,,,,,,,,,R96,7.04,41,156,64.74,138,62.54,171,69.58,162,66.45,137,63.94,,,,,,,,,,,,,5,764,,
65.5,52,31.1,168,41.9,27,,,,,,,,,R97,7.85,72.5,137,62.18,182,70.69,151,63.7,171,68.21,,,,,,,,,,,,,,,4,641,,
65.5,52,31.1,203,36.49,12.5,14.22,10,,,,,,,R98,5.12,47,100,56.94,133,61.8,122,59.69,110,57.56,,,,,,,,,,,,,,,4,465,,
65.5,52,31.1,203,36.49,12.5,26.22,31,,,,,,,R99,5.35,29,137,64.53,128,62.01,,,,,,,,,,,,,,,,,,,2,265,,
65.5,52,31.1,203,36.49,12.5,26.22,42,,,,,,,R100,5.4,30,157,65.66,132,60.33,,,,,,,,,,,,,,,,,,,2,289,,
65.5,52,31.1,203,36.49,12.5,26.22,46,,,,,,,R101,5.9,41.4,167,66.96,134,62.19,173,60.08,,,,,,,,,,,,,,,,,3,474,,
65.5,52,31.1,203,36.49,12.5,26.22,63,,,,,,,R102,6.11,35,161,66.72,132,63.17,151,65.24,,,,,,,,,,,,,,,,,3,444,,
65.5,52,31.1,203,36.49,37.5,10.07,1,,,,,,,R103,5.04,23,109,58.52,,,,,,,,,,,,,,,,,,,,,1,109,,
65.5,52,31.1,203,36.49,52.5,41.65,13,36.41,1.5,,,,,R104,4.97,29,145,64.74,100,56,,,,,,,,,,,,,,,,,,,2,245,,
65.5,52,31.1,203,36.49,52.5,41.65,13,36.41,1.5,,,,,R105,5.34,43,151,65.18,139,63.17,169,68.02,,,,,,,,,,,,,,,,,3,459,,
65.5,52,31.1,203,36.49,52.5,41.65,17,32.52,9.5,,,,,R106,10.52,87,137,61.86,174,68.29,170,69.12,175,68.75,141,63.91,,,,,,,,,,,,,5,797,,
65.5,52,31.1,203,36.49,52.5,41.65,17,32.52,17.5,22.64,1,,,R107,11.23,89,155,66.1,122,58.91,79,52.2,136,62.35,164,68,148,64.02,153,64.57,,,,,,,,,7,957,,
65.5,52,31.1,203,36.49,52.5,41.65,17,32.52,17.5,22.64,3,,,R108,6.82,33,136,62.31,152,66.47,,,,,,,,,,,,,,,,,,,2,288,,
65.5,52,31.1,203,36.49,52.5,41.65,17,32.52,17.5,22.64,4.5,16.39,12,R109,8.1,47,129,61.01,136,61.27,174,69.4,138,65.01,171,68.2,,,,,,,,,,,,,5,748,,
65.5,52,31.1,203,36.49,52.5,41.65,17,32.52,17.5,22.64,4.5,16.39,16.5,R110,7.42,41,124,59.24,154,66.63,198,71.5,,,,,,,,,,,,,,,,,3,476,,
65.5,52,31.1,208,54.72,9,55.45,12,17.2,19,13.45,10,,,R111,7.13,36,133,62.49,179,67.14,,,,,,,,,,,,,,,,,,,2,312,,
65.5,52,31.1,208,54.72,9,55.45,12,17.2,19,13.45,16,,,R112,8.76,50,141,62.23,151,70,174,67.24,136,62.08,,,,,,,,,,,,,,,4,602,,
65.5,52,31.1,208,54.72,9,55.45,26.3,17.24,3,,,,,R113,7.68,54.8,165,69.34,127,62.2,157,66.55,147,61.68,,,,,,,,,,,,,,,4,596,,
65.5,52,31.1,208,54.72,9,55.45,26.3,17.24,10.5,,,,,R114,5.7,24.5,129,62.4,139,63.92,,,,,,,,,,,,,,,,,,,2,268,,
65.5,52,31.1,208,54.72,9,55.45,26.3,17.24,15,,,,,R115,5.75,35.6,126,66.95,124,69.45,110,57.09,,,,,,,,,,,,,,,,,3,360,,
65.5,52,31.1,208,54.72,9,55.45,26.3,17.24,22.8,,,,,R116,8.7,51.4,171,67.56,151,65,121,56.85,140,62.85,151,66.65,,,,,,,,,,,,,5,734,,
65.5,52,31.1,208,54.72,9,55.45,48.3,,,,,,,R117,9,70,146,64.67,154,66.05,146,62.8,78,53.24,185,71.36,,,,,,,,,,,,,5,709,,
65.5,52,31.1,208,54.72,9,55.45,64.3,37.9,16,34.5,2,15.89,8,R118,7.78,59,1119,59.29,157,65.39,218,74.5,241,75.16,,,,,,,,,,,,,,,4,1735,,
65.5,52,31.1,208,54.72,9,55.45,64.3,37.9,16,26.25,11,14.7,6.5,R119,6.88,37,164,72.9,,,,,,,,,,,,,,,,,,,,,1,164,,
65.5,52,31.1,208,54.72,9,55.45,64.3,37.9,16,26.25,11,14.7,12.5,R120,9.26,55,203,73.42,160,70.78,,,,,,,,,,,,,,,,,,,2,363,,
65.5,52,31.1,208,54.72,9,55.45,64.3,37.9,16,26.25,15,23.78,3,R121,9.82,70,232,75.26,173,66.87,180,69.27,202,72.39,182,75.38,,,,,,,,,,,,,5,969,,
65.5,52,31.1,208,54.72,9,55.45,64.3,37.9,16,26.25,15,23.78,9,R122,8.88,79,149,63.91,183,68.52,166,67.22,175,68.32,,,,,,,,,,,,,,,4,673,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RDT TOTAL,,59.903,,
