Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Varieté 48/52 : Arbre 8 / ligne 14 ,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
77,8,34.5,97,,,,,,,,,,,R9,6.3,45,,,,,,,,,,,,,,,,,,,0,0,136,63.42,,
77,8,34.5,100,6.5,5,22.4,13,17.7,38,,,,,R10,6,55,95,54.51,80,51.26,99,55.13,,,,,,,,,,,,,3,274,100,57.2,,
77,8,34.5,100,6.5,5,22.4,13,17.7,58,,,,,R11,5.8,76,116,60.35,,,,,,,,,,,,,,,,,1,116,170,68.62,,
77,8,34.5,100,6.5,5,22.4,13,17.7,67.5,,,,,R12,5.8,49,58,44.05,,,,,,,,,,,,,,,,,1,58,166,67.31,,
77,8,34.5,100,6.5,5,22.4,19,9.5,44,,,,,R13,4,50,133,62.45,72,48.12,,,,,,,,,,,,,,,2,205,179,70.01,,
77,8,34.5,100,6.5,5,22.4,29,,,,,,,R14,5.1,75,82,54.04,82,51.89,47,41.19,43,40.04,32,35.45,,,,,,,,,5,286,90,55.31,,
77,8,34.5,100,63.3,26,27.34,4,9,10,,,,,R15,5.22,28,116,58.46,,,,,,,,,,,,,,,,,1,116,157,68.66,,
77,8,34.5,100,63.3,26,27.34,40,15.22,0,,,,,R16,6.6,52,123.51,,124,61.55,,,,,,,,,,,,,,,2,247.51,145,65.83,,
77,8,34.5,100,63.3,26,27.34,40,15.22,2,9.5,5.5,,,R17,4.8,31,105,56.6,,,,,,,,,,,,,,,,,1,105,,,,
77,8,34.5,100,63.3,83,,,,,,,,,R18,8.35,39,,,,,,,,,,,,,,,,,,,0,0,,,,
77,8,34.5,100,63.3,87,,,,,,,,,R19,5.66,43,142,62.39,127,67.65,131,61.29,,,,,,,,,,,,,3,400,,,,
77,8,34.5,100,63.3,89,17,21,,,,,,,R20,5.23,53,0,,,,,,,,,,,,,,,,,,1,0,,,,
77,8,34.5,100,63.3,97,9.7,5,,,,,,,R21,7.41,53,165,63.71,153,64.22,,,,,,,,,,,,,,,2,318,,,,
77,8,34.5,100,63.3,135,36.6,5,15.8,31,,,,,R22,4.5,30,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,8,34.5,100,63.3,135,36.6,5,15.8,45.5,,,,,R23,4.7,31,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,8,34.5,100,63.3,135,36.6,12,,,,,,,R24,5.92,41,149,64.57,123.51,,,,,,,,,,,,,,,,2,272.51,,,,
77,8,34.5,100,63.3,135,36.6,40,,,,,,,R25,3.8,13.5,,,,,,,,,,,,,,,,,,,0,0,,,,
77,8,34.5,100,63.3,135,36.6,40,11.62,0,11.49,35,,,R26,4.6,33,,,,,,,,,,,,,,,,,,,0,0,,,,
77,8,34.5,100,63.3,135,36.6,40,11.62,20,10,12,,,R27,4.9,25,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,,,,
77,8,34.5,100,63.3,135,36.6,40,11.62,20,10,16,,,R28,5.6,37,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,,,,
77,8,34.5,149,,,,,,,,,,,R29,4.9,38,116,60.38,,,,,,,,,,,,,,,,,1,116,,,,
77,8,34.5,167,12.5,25,,,,,,,,,R30,3.9,19,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,8,34.5,167,12.5,63,,,,,,,,,R31,4.7,27,,,,,,,,,,,,,,,,,,,0,0,,,,
77,8,34.5,167,27.07,25,,,,,,,,,R32,7.76,79,120,61.81,84,51.36,94,54.02,131,61.29,,,,,,,,,,,4,429,,,,
77,8,34.5,167,27.07,55,,,,,,,,,R33,6.8,74,138,62.24,97,55.52,103,56.56,76,49.48,,,,,,,,,,,4,414,,,,
77,8,34.5,167,27.07,66,,,,,,,,,R34,8.11,75,138,61.15,125,60.02,59,44.22,77,51.21,,,,,,,,,,,4,399,,,,
77,8,34.5,167,27.07,101.5,,,,,,,,,R35,3.05,14,93,53.07,128,62.03,,,,,,,,,,,,,,,2,221,,,,
77,8,34.5,167,27.07,105,,,,,,,,,R36,3.8,25,,,,,,,,,,,,,,,,,,,0,0,,,,
77,8,34.5,167,27.07,150,,,,,,,,,R37,4.6,26,,,,,,,,,,,,,,,,,,,0,0,,,,
77,8,34.5,167,27.07,156,,,,,,,,,R38,5.28,30,103,56.74,,,,,,,,,,,,,,,,,1,103,,,,
77,8,34.5,167,27.07,162,,,,,,,,,R39,5.7,32,53,45.91,,,,,,,,,,,,,,,,,1,53,,,,
77,8,34.5,219,31.5,5,,,,,,,,,R40,6.05,22,,,,,,,,,,,,,,,,,,,0,0,,,,
77,8,34.5,219,31.5,5,,,,,,,,,R41,6.2,19,,,,,,,,,,,,,,,,,,,0,0,,,,
77,8,34.5,234,30.7,3,,,,,,,,,R42,11.26,81,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,8,34.5,234,30.7,27,16.6,25,,,,,,,R43,6.12,40,110,58.38,123.51,,,,,,,,,,,,,,,,2,233.51,,,,
77,8,34.5,234,30.7,49,24.8,7,20.6,1.5,,,,,R44,12.37,88,187,69.01,123.51,,123.51,,,,,,,,,,,,,,3,434.02,,,,
77,8,34.5,234,30.7,49,24.8,22,10.96,14,,,,,R45,6.8,57,161,65.91,123.51,,,,,,,,,,,,,,,,2,284.51,,,,
77,8,34.5,234,30.7,49,24.8,22,10.96,17,,,,,R46,8,45,148,60.86,134,61.84,120,59.18,,,,,,,,,,,,,3,402,,,,
77,8,34.5,237,15.08,10,,,,,,,,,R47,6.8,54,115,56.74,134,62.02,,,,,,,,,,,,,,,2,249,,,,
77,8,34.5,237,15.08,12,,,,,,,,,R48,5.36,30,137,61.69,115,57.81,,,,,,,,,,,,,,,2,252,,,,
77,6,36.5,72,16.4,15.3,,,,,,,,,R49,6.1,73,80,49.8,112,57.81,73,49.17,,,,,,,,,,,,,3,265,129,64.71,,
77,6,36.5,72,16.4,39.8,,,,,,,,,R50,8.43,90,133,62.24,123,60.55,,,,,,,,,,,,,,,2,256,124,59.18,,
77,6,36.5,72,16.4,44.8,,,,,,,,,R51,4.96,31,90,53.37,103,56.36,91,53.21,,,,,,,,,,,,,3,284,140,67.4,,
77,6,36.5,78,68.49,103,29.38,77.5,,,,,,,R52,4.63,42,145,60.87,98,55.28,,,,,,,,,,,,,,,2,243,154,65.47,,
77,6,36.5,78,68.49,103,29.38,98.5,,,,,,,R53,5.46,33,147,63.53,123.51,,,,,,,,,,,,,,,,2,270.51,156,66.53,,
77,6,36.5,78,68.49,103,29.38,135.5,,,,,,,R54,6.48,29,163,66.74,,,,,,,,,,,,,,,,,1,163,135,64.3,,
77,6,36.5,78,68.49,103,29.38,139.5,,,,,,,R55,5.5,36,181,69.94,144,60.84,,,,,,,,,,,,,,,2,325,74,49.13,,
77,6,36.5,80,40.5,6,31.3,3,,,,,,,R56,14.16,74.5,144,62.07,66,47.69,,,,,,,,,,,,,,,2,210,130,61.35,,
77,6,36.5,80,40.5,6,31.3,33,,,,,,,R57,8.5,38,,,,,,,,,,,,,,,,,,,0,0,153,62.64,,
77,6,36.5,80,40.5,6,31.3,38.5,,,,,,,R58,7.5,83,119,59.91,94,57.54,,,,,,,,,,,,,,,2,213,127,59.07,,
77,6,36.5,80,40.5,27,,,,,,,,,R59,7.3,75.9,174,66.51,111,59.06,110,57.57,,,,,,,,,,,,,3,395,175,68.45,,
77,6,36.5,80,40.5,29,,,,,,,,,R60,6.71,43,147,63.68,132,61.59,142,62.63,,,,,,,,,,,,,3,421,143,61.9,,
77,6,36.5,80,40.5,40,12.2,9,,,,,,,R61,5.31,22,171,66.82,153,64.68,,,,,,,,,,,,,,,2,324,127,64.8,,
77,6,36.5,80,40.5,40,24.57,28,,,,,,,R62,6.39,34,117,59.7,65,46,,,,,,,,,,,,,,,2,182,76,53.27,,
77,6,36.5,80,40.5,40,24.57,75,,,,,,,R63,5.17,17,112,56.99,76,51.52,,,,,,,,,,,,,,,2,188,65,46.72,,
77,6,36.5,80,40.5,54,29.31,4.5,,,,,,,R64,3.86,15,,,,,,,,,,,,,,,,,,,0,0,114,59.37,,
77,6,36.5,80,40.5,54,29.31,15.5,,,,,,,R65,7.1,53,125,60.89,121,60.01,,,,,,,,,,,,,,,2,246,166,65.49,,
77,6,36.5,80,40.5,54,29.31,27.5,,,,,,,R66,6.43,53,105,55.76,58,46.27,37,39.86,111,56.63,121,58.18,,,,,,,,,5,432,109,58.57,,
77,6,36.5,80,40.5,54,29.31,54.5,14.68,62,,,,,R67,5.78,27.3,146,61.9,61.9,,,,,,,,,,,,,,,,2,207.9,125,60.64,,
77,6,36.5,80,40.5,54,29.31,58.5,,,,,,,R68,7.05,42,,,,,,,,,,,,,,,,,,,0,0,158,65.47,,
77,6,36.5,80,40.5,71,13.8,15,,,,,,,R69,7.93,70,109,56.19,123.51,,132,60.5,83,52.1,,,,,,,,,,,4,447.51,116,59.28,,
77,6,36.5,80,40.5,92,,,,,,,,,R70,3.91,15.5,,,,,,,,,,,,,,,,,,,0,0,193,68.93,,
77,6,36.5,80,40.5,92,,,,,,,,,R71,7.1,40,157,65.8,,,,,,,,,,,,,,,,,1,157,204,72,,
77,6,36.5,80,40.5,115,,,,,,,,,R72,5.26,40,73,47.52,95,52.88,,,,,,,,,,,,,,,2,168,171,68.16,,
77,6,36.5,80,40.5,115,,,,,,,,,R73,11.04,91,121,58.52,123.51,,,,,,,,,,,,,,,,2,244.51,164,66.93,,
77,6,36.5,80,40.5,136.5,24.11,10,,,,,,,R74,6.45,27,155,66.51,,,,,,,,,,,,,,,,,1,155,,,,
77,6,36.5,80,40.5,136.5,24.11,53,,,,,,,R75,9.5,56,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,80,40.5,136.5,24.11,66,,,,,,,R76,8.04,45,189,69.97,163,64.61,,,,,,,,,,,,,,,2,352,,,,
77,6,36.5,80,40.5,136.5,24.11,81,34,1,,,,,R77,14.6,89,150,64.97,58,48.92,172,67.61,156,68.12,,,,,,,,,,,4,536,,,,
77,6,36.5,80,40.5,136.5,24.11,81,34,26,,,,,R78,7.78,48,141,61.91,123.51,,,,,,,,,,,,,,,,2,264.51,,,,
77,6,36.5,80,40.5,136.5,24.11,81,34,34,11.17,3.9,,,R79,6.62,41,143,63.82,,,,,,,,,,,,,,,,,1,143,,,,
77,6,36.5,106,11.34,18.5,6.43,28,,,,,,,R80,3.44,33,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,116,,,,,,,,,,,R81,8.57,102,118,58.05,145,64.42,,,,,,,,,,,,,,,2,263,,,,
77,6,36.5,116,20.29,3.8,,,,,,,,,R82,7.1,75.4,106,56.87,88,55.46,,,,,,,,,,,,,,,2,194,,,,
77,6,36.5,116,20.29,37.8,,,,,,,,,R83,5.86,32,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,6,36.5,116,20.29,71.8,,,,,,,,,R84,5.93,33,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,,,,
77,6,36.5,136,15.24,21,,,,,,,,,R85,4.48,18,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,6,36.5,136,15.24,40,19.4,8.5,,,,,,,R86,7.46,31.5,135,62.71,,,,,,,,,,,,,,,,,1,135,,,,
77,6,36.5,136,15.24,40,19.4,31.5,,,,,,,R87,8.87,24.5,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,151,,,,,,,,,,,R88,8.86,33.5,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,168,10.11,20,,,,,,,,,R89,6.33,20,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,,,,
77,6,36.5,194,,,,,,,,,,,R90,8.2,50,123.51,,108,60.25,,,,,,,,,,,,,,,2,231.51,,,,
77,6,36.5,208.5,28.26,25,,,,,,,,,R91,5.99,18.5,144,63.64,149,65.5,,,,,,,,,,,,,,,2,293,,,,
77,6,36.5,208.5,28.26,72.8,,,,,,,,,R92,5.23,24,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,6,36.5,208.5,28.26,77.3,,,,,,,,,R93,4.58,19,123.51,,123.51,,123.51,,,,,,,,,,,,,,3,370.53000000000003,,,,
77,6,36.5,208.5,28.26,80.8,,,,,,,,,R94,8.28,43.2,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,,,,
77,6,36.5,216.5,,,,,,,,,,,R95,4.13,23.5,172,69.28,,,,,,,,,,,,,,,,,1,172,,,,
77,6,36.5,219,,,,,,,,,,,R96,11.5,32,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,223,24.94,8,14.3,18.6,9.8,15,,,,,R97,6.7,19,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,276,44.42,9,26.06,2.5,,,,,,,R98,8.66,67,165,65.54,121,57.58,113,57.79,99,55,,,,,,,,,,,4,498,,,,
77,6,36.5,276,44.42,15,28.2,3,16.94,6,,,,,R99,10.48,68,140,62.02,123.51,,,,,,,,,,,,,,,,2,263.51,,,,
77,6,36.5,276,44.42,15,28.2,3,16.94,10.5,,,,,R100,6.95,25,0,,,,,,,,,,,,,,,,,,1,0,,,,
77,6,36.5,278,37.77,20.4,21.91,4.5,9.8,34.5,,,,,R101,3.9,12,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,6,36.5,278,37.77,20.4,21.91,4.5,9.8,43.7,,,,,R102,3.4,12,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,278,37.77,20.4,21.91,4.5,9.8,54.7,,,,,R103,5.9,12,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,280,20.25,15,,,,,,,,,R104,7.23,28,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,280,20.25,45,,,,,,,,,R105,5.7,28.9,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,6,36.5,280,20.25,56,,,,,,,,,R106,6.77,40,125,60.98,,,,,,,,,,,,,,,,,1,125,,,,
77,6,36.5,288,,,,,,,,,,,R107,6.67,39,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,290,,,,,,,,,,,R108,5.63,26,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,290,44.7,19,,,,,,,,,R109,10.35,40.5,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,6,36.5,290,44.7,19,,,,,,,,,R110,4.54,22.5,,,,,,,,,,,,,,,,,,,0,0,,,,
77,6,36.5,290,44.7,19,15.56,47.5,,,,,,,R111,8.23,40.4,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,,,,
77,6,36.5,290,44.7,19,15.56,47.5,,,,,,,R112,7.47,53.2,123.51,,123.51,,123.51,,,,,,,,,,,,,,3,370.53000000000003,,,,
77,27,37,50,16.84,25,10.38,32.5,,,,,,,R113,5.7,73.5,123.51,,20,29.39,,,,,,,,,,,,,,,2,143.51,188,69.23,,
77,27,37,50,16.84,92,,,,,,,,,R114,5.5,67,142,61.5,166,66.64,,,,,,,,,,,,,,,2,308,219,73.34,,
77,27,37,50,16.84,123,,,,,,,,,R115,6.8,80,145,60.5,141,61.64,,,,,,,,,,,,,,,2,286,190,70.81,,
77,27,37,50,15.6,63,,,,,,,,,R116,6,39,103,55.66,88,51.29,102,56.8,,,,,,,,,,,,,3,293,193,69.18,,
77,27,37,50,15.6,67,,,,,,,,,R117,3.6,16,115,58.04,,,,,,,,,,,,,,,,,1,115,111,57.95,,
77,27,37,50,15.6,72,,,,,,,,,R118,5.9,61,101,55.55,46,42.92,,,,,,,,,,,,,,,2,147,128,57.92,,
77,27,37,55,28.8,4,,,,,,,,,R119,7.5,92,113,59.43,91,52.68,104,58.09,108,56.87,106,57.87,,,,,,,,,5,522,,,,
77,27,37,55,28.8,40,,,,,,,,,R120,4.18,19.5,,,,,,,,,,,,,,,,,,,0,0,,,,
77,27,37,55,28.8,60,,,,,,,,,R121,5.29,27,118,59.97,,,,,,,,,,,,,,,,,1,118,,,,
77,27,37,55,28.8,64,,,,,,,,,R122,8.6,104,101,55.19,129,61.73,136,61.99,,,,,,,,,,,,,3,366,,,,
77,27,37,55,28.8,75,,,,,,,,,R123,6.32,53,91,51.64,114,57.74,84,51.22,112,57.82,,,,,,,,,,,4,401,,,,
77,27,37,55,28.8,82,,,,,,,,,R124,5.57,57.5,116,63.79,123.51,,89,52.54,,,,,,,,,,,,,3,328.51,,,,
77,27,37,102,23.67,16,,,,,,,,,R125,6,50,113,57.45,123.51,,,,,,,,,,,,,,,,2,236.51,,,,
77,27,37,102,23.67,19,,,,,,,,,R126,6.88,82,110,57.62,108,58.35,80,48.16,104,53.66,,,,,,,,,,,4,402,,,,
77,27,37,102,23.67,68.3,,,,,,,,,R127,4.7,19,,,,,,,,,,,,,,,,,,,0,0,,,,
77,27,37,102,23.67,76.3,,,,,,,,,R128,4.7,50,80,49.88,96,52.13,102,54.66,,,,,,,,,,,,,3,278,,,,
77,27,37,102,23.67,79.8,,,,,,,,,R129,5.3,37,94,53.82,44,40.73,103,54.5,78,50.35,,,,,,,,,,,4,319,,,,
77,27,37,102,23.67,93.8,9.35,14,,,,,,,R130,5.11,39,97,54.85,100,53.69,92,51.76,,,,,,,,,,,,,3,289,,,,
77,27,37,151,,,,,,,,,,,R131,5.5,23.5,,,,,,,,,,,,,,,,,,,0,0,,,,
77,27,37,155,56.8,12,,,,,,,,,R132,8.25,61.4,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,27,37,155,56.8,60,51.7,9,22.03,4,,,,,R133,7.77,54,192,72.11,123.51,,,,,,,,,,,,,,,,2,315.51,,,,
77,27,37,155,56.8,60,51.7,9,22.03,7,,,,,R134,12,108,209,73.89,164,66.06,123.51,,,,,,,,,,,,,,3,496.51,,,,
77,27,37,155,56.8,60,51.7,48,,,,,,,R135,9.23,84,144,64.96,206,70.85,123.51,,,,,,,,,,,,,,3,473.51,,,,
77,27,37,155,56.8,60,51.7,68,22.03,19,12.77,2.5,,,R136,6.18,35,,,,,,,,,,,,,,,,,,,0,0,,,,
77,27,37,155,56.8,60,51.7,68,22.03,19,12.77,5.5,,,R137,7.07,45,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,,,,
77,27,37,155,56.8,60,51.7,68,24.22,34.5,,,,,R138,7.77,52.5,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,27,37,155,56.8,60,51.7,79,22.1,26,,,,,R139,4,15,,,,,,,,,,,,,,,,,,,0,0,,,,
77,27,37,155,56.8,60,51.7,79,22.1,34,,,,,R140,6.3,42,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,27,37,155,56.8,60,51.7,79,22.1,39,,,,,R141,4.45,20.5,213,67.66,123.51,,,,,,,,,,,,,,,,2,336.51,,,,
77,27,37,155,56.8,60,51.7,79,22.1,41,,,,,R142,6.3,35.5,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,,,,
77,27,37,202,14.98,17,6.8,14,,,,,,,R143,5.2,17,131,65.8,,,,,,,,,,,,,,,,,1,131,,,,
77,27,37,227,19.2,3,,,,,,,,,R144,6.36,53,143,62.6,140,61.96,,,,,,,,,,,,,,,2,283,,,,
77,27,37,239,58.7,5,,,,,,,,,R145,12.33,68,,,,,,,,,,,,,,,,,,,0,0,,,,
77,27,37,246,23.15,3,,,,,,,,,R146,5.6,29,,,,,,,,,,,,,,,,,,,0,0,,,,
77,27,37,246,27.65,5.5,20.8,30.5,,,,,,,R147,6.9,21,179,70.39,,,,,,,,,,,,,,,,,1,179,,,,
77,27,37,246,27.65,5.5,20.8,35.5,,,,,,,R148,7.2,30.5,0,,,,,,,,,,,,,,,,,,1,0,,,,
77,24,33.5,60,17.67,15,,,,,,,,,R149,7.16,90.4,105,57.67,81,58.75,58.75,123.51,,,,,,,,,,,,,3,244.75,159,67.3,,
77,24,33.5,60,17.67,25,,,,,,,,,R150,9.85,13,81,52.85,,,,,,,,,,,,,,,,,1,81,145,65.64,,
77,24,33.5,128.5,23.9,7,16.92,54,,,,,,,R151,7.53,83.6,163,66.72,123.51,,123.51,,123.51,,,,,,,,,,,,4,533.53,141,65.36,,
77,24,33.5,128.5,23.9,7,16.92,107.5,,,,,,,R152,4.61,21,,,,,,,,,,,,,,,,,,,0,0,146,64.73,,
77,24,33.5,128.5,23.9,35.2,,,,,,,,,R153,6.5,30,123.51,,,,,,,,,,,,,,,,,,1,123.51,127,60.59,,
77,24,33.5,128.5,23.9,42.2,,,,,,,,,R154,8.57,98,123.51,,114,60.61,123.51,,,,,,,,,,,,,,3,361.02,64,47.75,,
77,24,33.5,128.5,23.9,56.2,,,,,,,,,R155,7.07,26,,,,,,,,,,,,,,,,,,,0,0,212,76.28,,
77,24,33.5,128.5,23.9,66.2,7.9,15,,,,,,,R156,6.11,58,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,202,71.55,,
77,24,33.5,128.5,23.9,86.2,,,,,,,,,R157,6.6,53.5,141,63.6,123.51,,,,,,,,,,,,,,,,2,264.51,136,63.84,,
77,24,33.5,131,23.13,2.5,,,,,,,,,R158,4.38,25.5,0,,,,,,,,,,,,,,,,,,1,0,106,57.27,,
77,24,33.5,131,23.13,18.5,7.96,12,,,,,,,R159,6.08,60.8,123.51,,117,58.38,,,,,,,,,,,,,,,2,240.51,76,50.87,,
77,24,33.5,131,23.13,23.5,,,,,,,,,R160,7.04,77.5,100,55.61,,,,,,,,,,,,,,,,,1,100,192,69.86,,
77,24,33.5,131,23.13,50.5,,,,,,,,,R161,9.04,85,133,62.39,123.51,,123.51,,127,62.34,,,,,,,,,,,4,507.02,196,71.29,,
77,24,33.5,131,23.13,76.5,,,,,,,,,R162,9.98,93.4,52,50.79,76,50.69,123.51,,123.51,,,,,,,,,,,,4,375.02,129,63.41,,
77,24,33.5,136,27.41,61,,,,,,,,,R163,5.88,46,149,65.01,105,54.63,123.51,,,,,,,,,,,,,,3,377.51,163,67.34,,
77,24,33.5,136,27.41,87,,,,,,,,,R164,6.96,54,128,63.06,51,42.15,,,,,,,,,,,,,,,2,179,175,66.98,,
77,24,33.5,136,27.41,100,,,,,,,,,R165,6.28,42,149,66.2,,,,,,,,,,,,,,,,,1,149,163,67.9,,
77,24,33.5,136,27.41,149,,,,,,,,,R166,6.52,39.5,,,,,,,,,,,,,,,,,,,0,0,123,53.84,,
77,24,33.5,208.5,57.9,11,15.3,3,,,,,,,R167,4.52,23,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,148,65.3,,
77,24,33.5,208.5,57.9,14,19.85,5,,,,,,,R168,7.25,24,,,,,,,,,,,,,,,,,,,0,0,203,70.48,,
77,24,33.5,208.5,57.9,14,13.84,16,,,,,,,R169,5.88,34.3,176,72.33,,,,,,,,,,,,,,,,,1,176,,,,
77,24,33.5,208.5,57.9,14,13.84,63,,,,,,,R170,6.3,45,0,,,,,,,,,,,,,,,,,,1,0,,,,
77,24,33.5,208.5,57.9,50,22.06,16,19.7,24.2,,,,,R171,6.61,46,164,66.18,,,,,,,,,,,,,,,,,1,164,,,,
77,24,33.5,208.5,57.9,50,22.06,16,19.7,42.2,,,,,R172,6.22,44,123.51,,123.51,,123.51,,,,,,,,,,,,,,3,370.53000000000003,,,,
77,24,33.5,208.5,57.9,66.5,26.6,13,21.5,2,,,,,R173,10.29,70.6,164,67.96,137,64.92,105,56.86,106,56.77,164,66.24,162,71.17,156,55.73,,,,,7,994,,,,
77,24,33.5,208.5,57.9,68,,,,,,,,,R174,8.72,66.7,159,66.51,116,58.06,174,69.5,,,,,,,,,,,,,3,449,,,,
77,24,33.5,208.5,57.9,106.3,,,,,,,,,R175,6.29,37,123.51,,,,,,,,,,,,,,,,,,1,123.51,,,,
77,24,33.5,208.5,57.9,122.3,,,,,,,,,R176,8.18,62,123.51,,123.51,,,,,,,,,,,,,,,,2,247.02,,,,
77,24,33.5,208.5,57.9,132.3,,,,,,,,,R177,18.5,86,137,61.96,123.51,,123.51,,,,,,,,,,,,,,3,384.02,,,,
77,24,33.5,246,,,,,,,,,,,R178,14.18,86,,,,,,,,,,,,,,,,,,,0,0,,,,
77,24,33.5,269,42.46,18.5,,,,,,,,,R179,9.2,51.3,117,59.35,135,59.86,148,62.32,170,66.49,135,62.89,,,,,,,,,5,705,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,,35.24593999999997,,,,
