Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
,,75,60,41,117,79.1,105,23.5,23,12,10,,,,,R23,7.8,49,153,64.77,142,61.17,191,75.15,,,,,,,,,3,486
,,75,60,41,146,67,32,66.1,10,31.6,6,,,,,R24,6.2,21,260,77.67,250,76.5,226,74.95,,,,,,,,,3,736
,,75,60,41,146,67,32,66.1,10,31.6,13,,,,,R25,8.4,66,117,61.89,196,73.95,196,73.54,162,67.2,,,,,,,4,671
,,75,60,41,146,67,32,66.1,34,37.7,19,22.2,6.3,,,R26,6.7,30,224,73.32,,,,,,,,,,,,,1,224
,,75,60,41,146,67,32,66.1,34,37.7,19,22.2,22,,,R27,7.3,56,209,69.13,168,66.51,79,51.71,,,,,,,,,3,456
,,75,62,32,200,71.8,5,51.6,15,40.2,25,25.7,7,,,R28,5.6,22,156,61.06,147,64.81,,,,,,,,,,,2,303
,,75,62,32,200,71.8,5,51.6,15,40.2,25,25.7,14,14.4,16,R29,6.1,51,189,72.43,166,67.89,186,70.04,186,68.63,173,65.78,,,,,5,900
,,75,62,32,200,71.8,17,31.4,27,30.6,3,,,,,R30,6.9,53,115,60.97,147,67.01,192,71.63,,,,,,,,,3,454
,,75,62,32,200,71.8,17,31.4,32,20.8,21,,,,,R31,7.1,42,213,71.27,194,70.45,167,66.24,,,,,,,,,3,574
,,75,48,43,135,78.6,6,50.4,8,,,,,,,R32,6.6,80,,,,,,,,,,,,,,,0,0
,,75,48,43,135,78.6,6,50.4,28,20.8,9,17.6,15.2,,,R33,4.6,22,165,67.28,,,,,,,,,,,,,1,165
,,75,48,43,135,78.6,6,50.4,28,20.8,9,17.6,47.400000000000006,,,R34,5.9,30,190,61.4,173,64.05,,,,,,,,,,,2,363
,,75,48,43,135,78.6,6,50.4,28,20.8,9,17.6,49.400000000000006,,,R35,6.1,27,169,68.24,,,,,,,,,,,,,1,169
,,75,48,43,135,78.6,23,24.2,11,,,,,,,R36,6.7,80,159,64.88,154,64.68,193,70.1,,,,,,,,,3,506
,,75,48,43,135,78.6,54,25.2,4,20.4,29,,,,,R37,5.8,42,223,73.04,103,57.09,,,,,,,,,,,2,326
,,75,48,43,135,78.6,54,25.2,4,20.4,59,,,,,R38,6.6,53,147,57.25,125,56.53,,,,,,,,,,,2,272
,,75,48,43,135,78.6,54,25.2,4,20.4,65.2,,,,,R39,7,92,174,68.44,,,,,,,,,,,,,1,174
,,75,48,43,175,73.1,7,28.2,3,23.1,7.5,12.3,18,,,R40,7,40,,,,,,,,,,,,,,,0,0
,,75,48,43,175,73.1,7,28.2,3,23.1,7.5,12.3,30.5,,,R41,4.8,33,161,61.01,,,,,,,,,,,,,1,161
,,75,48,43,175,73.1,7,28.2,3,23.1,8,,,,,R42,6.6,39,144,59.63,126,59.58,,,,,,,,,,,2,270
,,75,48,43,175,73.1,49,46.4,1.5,,,,,,,R43,7.4,58,138,62.25,157,66.27,,,,,,,,,,,2,295
,,75,48,43,175,73.1,49,46.4,33.5,,,,,,,R44,5.9,24,131,65.52,196,67.91,,,,,,,,,,,2,327
,,75,48,43,175,73.1,49,46.4,58.5,,,,,,,R45,6,30,156,64.92,134,60.64,,,,,,,,,,,2,290
,,75,48,43,175,73.1,49,46.4,65.5,21,8,,,,,R46,5.3,20,125,66.3,178,66.11,,,,,,,,,,,2,303
,,75,48,43,175,73.1,49,46.4,65.5,21,29.5,,,,,R47,7.2,35,182,71.46,131,60.59,197,69.89,,,,,,,,,3,510
,,75,48,43,175,73.1,49,46.4,65.5,21,39.5,,,,,R48,7.8,33,147,61.38,140,61.69,,,,,,,,,,,2,287
,,75,48,43,175,73.1,49,46.4,65.5,21,46.8,,,,,R49,6.5,51,196,70.11,70,48.91,192,71.83,127,60.25,,,,,,,4,585
,,75,48,43,175,73.1,49,46.4,65.5,21,48.8,,,,,R50,9,58,121,59.81,,,,,,,,,,,,,1,121
,,75,48,43,175,73.1,57,23,40,26.9,7,16.7,1.3,,,R51,12.5,97,121,59.9,,,,,,,,,,,,,1,121
,,75,48,43,175,73.1,57,23,51,17.6,0,,,,,R52,5.8,25,231,75.94,,,,,,,,,,,,,1,231
,,75,48,43,175,73.1,57,23,51,17.6,3,11.9,12.4,,,R53,4.8,27,187,70.39,,,,,,,,,,,,,1,187
,,75,48,43,175,73.1,57,23,51,17.6,3,11.9,18.4,,,R54,6.4,41,145,64.27,129,64.16,,,,,,,,,,,2,274
,,75,48,43,175,73.1,57,23,85.5,22.4,27,,,,,R55,6.1,32,154,66.56,171,68.67,,,,,,,,,,,2,325
,,75,48,43,175,73.1,57,23,85.5,22.4,29,,,,,R56,6.4,34,123,63.72,166,69.49,,,,,,,,,,,2,289
,,75,48,43,175,73.1,57,23,85.5,22.4,33.5,,,,,R57,7.3,43,,,,,,,,,,,,,,,0,0
,,75,48,43,206,228.7,35.3,86.3,35,44.1,13,37.5,6,13.5,4,R58,7.6,83,148,61.43,154,67.24,112,60.23,138,61.03,,,,,,,4,552
,,75,48,43,206,228.7,35.3,86.3,35,44.1,32,,,,,R59,13.3,91,137,62.61,102,54.81,135,63.8,68,49.72,130,58.95,,,,,5,572
,,75,48,43,206,228.7,35.3,86.3,35,44.1,42,26.1,12,,,R60,10.2,53,132,62.42,135,63.93,172,68.38,142,63.65,,,,,,,4,581
,,75,48,43,206,228.7,35.3,86.3,35,44.1,42,26.1,21,,,R61,7.5,52,100,55.35,153,67.26,,,,,,,,,,,2,253
,,75,48,43,206,228.7,35.3,86.3,35,44.1,42,26.1,25,,,R62,10.7,83,158,66.48,127,58.31,87,54.56,155,64.71,147,63.75,97,56.45,111,58.3,7,882
,,75,48,43,206,228.7,35.3,86.3,54,40.6,17,,,,,R63,8.2,61,,,,,,,,,,,,,,,0,0
,,75,48,43,206,228.7,35.3,86.3,54,40.6,23,,,,,R64,7.3,62,153,62.97,148,62.58,118,65.76,,,,,,,,,3,419
,,75,48,43,206,228.7,35.3,86.3,54,40.6,34.2,,,,,R65,13.2,94,162,66.13,100,56.2,,,,,,,,,,,2,262
,,75,48,43,206,228.7,35.3,86.3,54,40.6,37.2,,,,,R66,7,46,114,70.58,103,58.83,,,,,,,,,,,2,217
,,75,48,43,206,228.7,35.3,86.3,54,40.6,46.2,,,,,R67,9.8,63,138,63.12,,,,,,,,,,,,,1,138
,,75,48,43,206,228.7,41.3,43.2,19,27.7,13.5,,,,,R68,7.6,50,211,69.37,171,69.75,,,,,,,,,,,2,382
,,75,48,43,206,228.7,41.3,43.2,39,,,,,,,R69,7.6,77,123,68.73,155,66.61,,,,,,,,,,,2,278
,,75,48,43,206,228.7,41.3,43.2,54,,,,,,,R70,7.6,45,114,66.39,85,57.47,131,61.97,,,,,,,,,3,330
,,75,48,43,206,228.7,41.3,43.2,67,,,,,,,R71,8.2,61,165,62.99,198,71.56,144,57.77,132,59.21,104,55.2,116,59.53,,,6,859
,,75,48,43,206,228.7,41.3,43.2,81,,,,,,,R72,9.5,96,137,60.7,164,63.67,193,71.06,129,61.09,,,,,,,4,623
,,75,48,43,206,228.7,50.3,67.3,6,15.5,2,,,,,R73,10,67,113,52.33,150,66.39,153,64.29,,,,,,,,,3,416
,,75,48,43,224,95.8,28,39,18.3,25.5,9,17.9,33,,,R74,7,51,185,67.85,111,59.81,,,,,,,,,,,2,296
,,75,48,43,224,95.8,28,39,18.3,25.5,9,17.9,43.5,,,R75,10.6,54,244,73.48,160,66.54,78,55.31,,,,,,,,,3,482
,,75,48,43,224,95.8,28,39,18.3,25.5,21,,,,,R76,5.7,41,172,69.86,87,52.42,57,47.25,,,,,,,,,3,316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total,182,27064
