Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
,,72,52,31,262,153.5,0,69.1,70,38.8,9,,,,,R72,8.9,68,261,80.25,200,71,157,62.66,200,73.64,154,67.57,,,,,5,972
,,72,52,31,262,153.5,0,69.1,76,20.4,15,,,,,R73,5.9,41,217,69.32,169,67.95,201,69.6,107,57.56,,,,,,,4,694
,,72,52,31,262,153.5,10,31.8,3.7,21.8,12,,,,,R74,11.2,83,206,68.46,142,63.01,141,65.84,,,,,,,,,3,489
,,72,52,31,262,153.5,10,31.8,6.2,4.3,3,,,,,R75,8.7,72,222,75.45,171,68.8,124,63.93,,,,,,,,,3,517
,,72,53,38,87,47.5,7,24.2,6,,,,,,,R76,8.4,98,83,50.7,45,35.84,,,,,,,,,,,2,128
,,72,53,38,87,47.5,7,24.2,6,,,,,,,R77,5,43,65,48.36,,,,,,,,,,,,,1,65
,,72,53,38,97,53.3,5,27.1,7,,,,,,,R78,8.3,77,144,65.32,150,65.31,,,,,,,,,,,2,294
,,72,53,38,97,53.3,5,27.1,13.2,,,,,,,R79,6.8,54,82,54.3,152,65.37,135,62.26,158,68.99,,,,,,,4,527
,,72,53,38,97,53.3,5,27.1,16.599999999999998,11.8,69.2,,,,,R80,5,30,,,,,,,,,,,,,,,0,0
,,72,53,38,144,26.3,17.5,12.2,10,,,,,,,R81,5,24,,,,,,,,,,,,,,,0,0
,,72,53,38,144,26.3,17.5,12.2,15,,,,,,,R82,5.6,54,44,40.69,66,48.34,,,,,,,,,,,2,110
,,72,53,38,144,26.3,18.5,12.1,4.8,5.8,3,,,,,R83,5,43,79,46.15,,,,,,,,,,,,,1,79
,,72,53,38,144,26.3,18.5,12.1,14.8,,,,,,,R84,3.8,28,78,51.18,,,,,,,,,,,,,1,78
,,72,53,38,191,87.1,10,43,0,,,,,,,R85,5.7,51,101,57.86,109,61.91,116,61.25,110,56.02,,,,,,,4,436
,,72,53,38,191,87.1,10,43,3,,,,,,,R86,7.8,80,140,65.98,86,53.94,109,58.6,138,63.55,,,,,,,4,473
,,72,53,38,191,87.1,58,38.9,72,11.8,15,,,,,R87,8.8,83,,,,,,,,,,,,,,,0,0
,,72,53,38,191,87.1,63,,,,,,,,,R88,7,63,132,62.31,166,68.69,109,58.25,,,,,,,,,3,407
,,72,53,38,209,62.5,32,36.5,23,11.6,14,,,,,R89,5.6,27,124,62.45,170,68.39,,,,,,,,,,,2,294
,,72,53,38,209,62.5,32,36.5,23,11.6,19,,,,,R90,5.7,32,75,48.37,,,,,,,,,,,,,1,75
,,72,53,38,209,62.5,32,36.5,44,20.6,3,,,,,R91,7.3,56,142,64.22,124,60.94,108,59.25,,,,,,,,,3,374
,,72,53,38,209,62.5,69,15.4,7,12.7,6.9,,,,,R92,6.7,88,132,60.55,105,58.91,,,,,,,,,,,2,237
,,72,53,38,209,62.5,85,46.3,23,34.7,11.2,14.4,3.3,,,R93,9.2,85,138,62.32,156,64.65,,,,,,,,,,,2,294
,,72,53,38,209,62.5,85,46.3,23,34.7,11.2,14.4,7.3,,,R94,9.5,80,164,69.56,127,63.21,173,70.59,168,69.83,84,48.35,,,,,5,716
,,72,53,38,209,62.5,85,46.3,23,34.7,23.2,,,,,R95,11.3,73,181,71.31,166,66.63,162,67.92,,,,,,,,,3,509
,,72,53,38,209,62.5,85,46.3,23,34.7,27.2,,,,,R96,10.7,95,95,57.25,125,60.07,143,62.29,174,69.12,94,55.72,,,,,5,631
,,72,53,38,238,77.3,31.2,30,7,,,,,,,R97,8.9,66,131,60.02,85,51.11,99,58.59,113,58.5,,,,,,,4,428
,,72,53,38,238,77.3,31.2,30,17,,,,,,,R98,6.8,43,113,55.95,,,,,,,,,,,,,1,113
,,72,53,38,238,77.3,31.2,30,19.3,,,,,,,R99,4.4,38,170,70.5,132,63.09,,,,,,,,,,,2,302
,,72,53,38,238,77.3,31.2,30,35.3,,,,,,,R100,11.4,83,,,,,,,,,,,,,,,0,0
,,72,53,38,238,77.3,39.2,20.2,8.3,,,,,,,R101,10.5,63,183,65.01,138,58.65,114,56.82,,,,,,,,,3,435
,,72,53,38,238,77.3,39.2,20.2,16.3,,,,,,,R102,5,21,173,68.76,135,62.7,,,,,,,,,,,2,308
,,72,53,38,238,77.3,39.2,20.2,21.3,,,,,,,R103,7.8,52,114,59.33,117,59.43,,,,,,,,,,,2,231
,,72,53,38,238,77.3,45.2,7.2,2.5,,,,,,,R104,7,52,131,62.3,65,48.39,59,50.02,,,,,,,,,3,255
,,72,53,38,238,77.3,57.2,16.3,3,,,,,,,R105,3.8,23,120,54.39,,,,,,,,,,,,,1,120
,,72,53,38,238,77.3,57.2,16.3,5,,,,,,,R106,5.8,48,140,64.3,,,,,,,,,,,,,1,140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total,177,23435
