Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
,,70,60,39,69,85.6,70,39,33,18.7,22,9.1,5,,,R32,6.8,51,75,48.47,156,62.17,141,63.6,,,,,,,,,3,372
,,70,60,39,69,85.6,70,39,45,31.3,2.7,,,,,R33,14.6,82,139,65.49,108,62.05,177,72.23,115,61.98,,,,,,,4,539
,,70,60,39,69,85.6,70,39,45,31.3,26.7,26.1,3.5,8.9,12.5,R34,4.8,21,163,66.66,,,,,,,,,,,,,1,163
,,70,60,39,69,85.6,70,39,45,31.3,26.7,26.1,29.5,16.9,16,R35,7.7,35,159,69.75,147,58.38,,,,,,,,,,,2,306
,,70,60,39,69,85.6,70,39,45,31.3,26.7,26.1,29.5,16.9,18.8,R36,7,46.5,96,56.35,182,70.43,195,66.12,,,,,,,,,3,473
,,70,60,39,69,85.6,70,39,45,31.3,26.7,26.1,38.5,16.4,3,R37,9.8,60,179,70.11,162,77.05,146,53.55,131,58.91,,,,,,,4,618
,,70,58,31,101,63,3,25.2,7,16.6,8,13.6,29,9.6,4,R38,4.5,20,141,62.61,116,58.12,,,,,,,,,,,2,257
,,70,58,31,131,30,6,15.5,19.5,,,,,,,R39,7.1,56,152,65.92,114,59.18,,,,,,,,,,,2,266
,,70,58,31,131,30,6,15.5,44,,,,,,,R40,6.6,78,92,54.05,139,65.5,114,59.91,116,62.86,,,,,,,4,461
,,70,58,31,131,30,6,15.5,61,,,,,,,R41,4.4,29,100,55.25,112,52.79,,,,,,,,,,,2,212
,,70,58,31,131,30,6,15.5,73,,,,,,,R42,4.3,21,101,52.36,,,,,,,,,,,,,1,101
,,70,58,31,131,30,6,15.5,80,,,,,,,R43,5.6,36,156,66.07,195,70.18,,,,,,,,,,,2,351
,,70,58,31,131,30,10,29.8,5,24,24,,,,,R44,6.7,41,117,57.8,77,56.53,,,,,,,,,,,2,194
,,70,58,31,131,30,10,29.8,5,24,38.5,12.7,15.2,9.2,3,R45,5.7,30,126,61.45,74,50.53,158,66.26,156,66.52,,,,,,,4,514
,,70,58,31,131,30,10,29.8,24,19.1,48,,,,,R46,6.5,60,147,60.21,177,67.8,166,69.18,135,60.22,206,74.7,,,,,5,831
,,70,58,31,201,66,65,49.1,17,40,6.4,,,,,R47,11.6,81,105,56.17,136,59.36,144,59.98,59,50.35,133,64.87,,,,,5,577
,,70,58,31,201,66,65,49.1,21,22.6,13.5,,,,,R48,6.5,36,151,64.61,98,59.39,,,,,,,,,,,2,249
,,70,58,31,201,66,65,49.1,21,22.6,39.5,,,,,R49,6.2,38,61,42.26,142,64.25,104,54.42,,,,,,,,,3,307
,,70,58,31,201,66,65,49.1,21,22.6,56.5,,,,,R50,5.9,38,113,57.36,100,57.86,125,60.82,,,,,,,,,3,338
,,70,58,31,201,66,72,44,7,,,,,,,R51,9.4,87,88,57.03,187,66.75,145,61.25,189,70.51,159,64.54,,,,,5,768
,,70,58,31,201,66,72,44,8,42,4.5,13.9,4,,,R52,9.9,92,164,62.04,181,62.8,123,61.21,140,60.91,131,62.99,124,62.26,,,6,863
,,70,58,31,201,66,72,44,8,42,6.5,23.1,12,14.9,5,R53,13.6,86,33,41.81,147,66.11,98,51.67,137,62.58,156,66.85,,,,,5,571
,,70,58,31,201,66,72,44,34,15.7,11,12.8,9,,,R54,11.5,45,105,54.24,156,68.13,107,57.66,,,,,,,,,3,368
,,70,58,31,201,66,72,44,34,15.7,11,12.8,12,,,R55,5.8,48,142,61.19,145,66.7,,,,,,,,,,,2,287
,,70,55,37,78,23,5,,,,,,,,,R56,8.6,70,103,56.21,113,58.74,,,,,,,,,,,2,216
,,70,55,37,78,23,5,17.6,3,,,,,,,R57,5.5,53,84,53.54,,,,,,,,,,,,,1,84
,,70,55,37,136,19.4,9,14.1,2.5,,,,,,,R58,4.6,20,147,61.55,,,,,,,,,,,,,1,147
,,70,55,37,136,19.4,9,14.1,7.3,,,,,,,R59,6.4,36,150,65.81,,,,,,,,,,,,,1,150
,,70,55,37,168,71.2,3,,,,,,,,,R60,6.2,61,120,60.58,131,62.1,,,,,,,,,,,2,251
,,70,55,37,168,71.2,11,12,7,,,,,,,R61,5.8,22,143,66.16,,,,,,,,,,,,,1,143
,,70,55,37,168,71.2,14,46,52,16,15,,,,,R62,6,30,143,62.4,,,,,,,,,,,,,1,143
,,70,55,37,168,71.2,14,46,52,16,40,,,,,R63,6.3,55,195,73.76,162,67.62,187,72.17,143,63.8,,,,,,,4,687
,,70,55,37,203,71.3,14,31.2,25,,,,,,,R64,5.7,32,140,62.5,,,,,,,,,,,,,1,140
,,70,55,37,203,71.3,14,31.2,35,,,,,,,R65,5.6,47,156,66.27,,,,,,,,,,,,,1,156
,,70,55,37,203,71.3,14,31.2,48,12.6,8,,,,,R66,9.1,89,176,68.68,174,69.44,130,64.07,126,62.65,145,63.87,,,,,5,751
,,70,55,37,203,71.3,52,,,,,,,,,R67,7.2,56,149,66.24,150,66.62,135,60.89,,,,,,,,,3,434
,,70,55,37,203,71.3,74,35,9,25.1,27,,,,,R68,7.5,50,125,56.58,110,58.43,55,47.4,132,63.85,,,,,,,4,422
,,70,55,37,203,71.3,74,35,9,25.1,42,,,,,R69,6.5,49,145,64.35,154,67.26,173,67.4,,,,,,,,,3,472
,,70,55,37,203,71.3,74,35,15,18.3,3,,,,,R70,9.4,77,151,65.1,,,,,,,,,,,,,1,151
,,70,55,37,203,71.3,74,35,18,36.6,4,22,18,,,R71,7.4,65,183,65.31,131,65.89,153,62.88,,,,,,,,,3,467
,,70,55,37,211,58.4,7,48.7,11,23.6,19,15.4,33.2,,,R72,6.1,43,86,51.52,88,59.11,103,59.96,,,,,,,,,3,277
,,70,55,37,211,58.4,7,48.7,19,,,,,,,R73,7.1,48,160,63.05,143,65.95,,,,,,,,,,,2,303
,,70,55,37,211,58.4,7,48.7,27,25.3,17,,,,,R74,6.2,38,227,72.3,,,,,,,,,,,,,1,227
,,70,55,37,211,58.4,7,48.7,83,34.5,10,30.5,17,,,R75,6.3,49,48,42.63,118,59.71,55,43.67,,,,,,,,,3,221
,,70,55,37,211,58.4,7,48.7,83,34.5,10,30.5,27,,,R76,11,67,148,64.05,105,58.37,99,56.92,,,,,,,,,3,352
,,70,55,37,211,58.4,7,48.7,83,34.5,10,30.5,34,,,R77,8.5,75,160,65.8,86,51.63,50,43.24,76,50.34,,,,,,,4,372
,,70,55,37,211,58.4,7,48.7,83,34.5,19,,,,,R78,7.1,40,117,63.57,130,59.05,,,,,,,,,,,2,247
,,70,55,37,211,58.4,7,48.7,83,34.5,23,14.2,14,,,R79,7.1,62,106,55.46,145,64.94,146,65.33,,,,,,,,,3,397
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total,226,29786.93
