Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
,,73,50,39,117,93.8,161.4,65.5,12,47.7,34,20.6,22.5,,,R18,9,76,144,65.23,80,48.94,175,68.05,169,67.65,,,,,,,4,568
,,73,50,39,117,93.8,161.4,65.5,12,47.7,34,20.6,26.5,,,R19,6.6,58,119,59.28,,,,,,,,,,,,,1,119
,,73,50,39,117,93.8,166.4,69.7,50,39.1,3,,,,,R20,9.6,88,169,67.08,166,67.55,208,71.78,,,,,,,,,3,543
,,73,50,39,117,93.8,166.4,69.7,53.8,15.9,2,,,,,R21,10.3,99,182,71.18,169,67.47,,,,,,,,,,,2,351
,,73,50,39,117,93.8,166.4,69.7,83,,,,,,,R22,10.4,92,119,59.22,117,52.76,,,,,,,,,,,2,236
,,73,50,39,117,93.8,166.4,69.7,103,,,,,,,R23,10.1,77,171,67.85,107,60.61,,,,,,,,,,,2,278
,,73,61,42,75,97.5,17,34.4,7,,,,,,,R24,7.8,80,61,46.48,104,59.64,97,57.23,,,,,,,,,3,262
,,73,61,42,75,97.5,17,34.4,50,13.4,9,,,,,R25,5.2,46,105,58.26,164,68.33,,,,,,,,,,,2,269
,,73,61,42,75,97.5,17,34.4,50,13.4,13.5,,,,,R26,4.5,32,159,61.25,,,,,,,,,,,,,1,159
,,73,61,42,75,97.5,17,34.4,50,13.4,30,,,,,R27,8.6,60,,,,,,,,,,,,,,,0,0
,,73,61,42,75,97.5,17,34.4,50,13.4,40.5,,,,,R28,6.1,55,164,68.45,,,,,,,,,,,,,1,164
,,73,61,42,86,90.4,19,,,,,,,,,R29,6.8,78,68,50.75,112,61.04,154,65.31,71,53.02,,,,,,,4,405
,,73,61,42,86,90.4,30.5,19.2,27.5,,,,,,,R30,9.4,66,93,55.54,,,,,,,,,,,,,1,93
,,73,61,42,86,90.4,30.5,19.2,46,,,,,,,R31,5.8,59,,,,,,,,,,,,,,,0,0
,,73,61,42,86,90.4,30.5,19.2,53,,,,,,,R32,5.7,26,,,,,,,,,,,,,,,0,0
,,73,61,42,86,90.4,30.5,19.2,58.3,,,,,,,R33,7.6,90,171,68.58,,,,,,,,,,,,,1,171
,,73,61,42,86,90.4,43.5,25,18,,,,,,,R34,4.7,37,133,68.81,91,65.09,,,,,,,,,,,2,224
,,73,61,42,86,90.4,43.5,25,35,,,,,,,R35,4.5,33,117,59.25,107,56.5,,,,,,,,,,,2,224
,,73,61,42,86,90.4,43.5,25,38,,,,,,,R36,6.3,58,90,58.27,87,55.43,104,58.69,,,,,,,,,3,281
,,73,61,42,128,116.8,8.2,,,,,,,,,R37,6.4,67,,,,,,,,,,,,,,,0,0
,,73,61,42,128,116.8,18.2,79,0,25.3,6,,,,,R38,9.1,73,124,64.79,,,,,,,,,,,,,1,124
,,73,61,42,128,116.8,81.2,77.7,19,,,,,,,R39,4.6,27,,,,,,,,,,,,,,,0,0
,,73,61,42,128,116.8,81.2,77.7,71,29.5,2,7.5,2.5,,,R40,5.4,30,181,69.84,,,,,,,,,,,,,1,181
,,73,61,42,128,116.8,81.2,77.7,71,29.5,5,,,,,R41,8,62,175,68.42,215,72.35,92,49.28,,,,,,,,,3,482
,,73,61,42,128,116.8,81.2,77.7,78,39,7,,,,,R42,14.5,77,195,67.55,,,,,,,,,,,,,1,195
,,73,61,42,128,116.8,81.2,77.7,87,,,,,,,R43,5.2,25,96,55.86,133,64.83,161,66.81,,,,,,,,,3,390
,,73,61,42,128,116.8,81.2,77.7,89,21.5,0,,,,,R44,6.8,47,184,62.11,,,,,,,,,,,,,1,184
,,73,61,42,128,116.8,81.2,77.7,131,7.7,1.5,,,,,R45,7.2,62,195,64.9,97,56.13,,,,,,,,,,,2,292
,,73,61,42,128,116.8,81.2,77.7,133,29,12,,,,,R46,7.6,53,170,64.91,164,63.04,,,,,,,,,,,2,334
,,73,61,42,128,116.8,81.2,77.7,133,29,16,23.5,20,,,R47,8.2,52,161,65.93,84,57.54,101,59.69,,,,,,,,,3,346
,,73,61,42,128,116.8,81.2,77.7,133,29,32,23.2,10,,,R48,13.3,86,160,62.87,135,65.42,,,,,,,,,,,2,295
,,73,61,42,128,116.8,90.2,68.3,21,45.4,9.2,,,,,R49,5.1,51,178,70.74,193,69.01,,,,,,,,,,,2,371
,,73,61,42,128,116.8,90.2,68.3,21,45.4,12,,,,,R50,8,80,140,62.14,166,70.99,,,,,,,,,,,2,306
,,73,61,42,128,116.8,90.2,68.3,48,71.8,13,51.9,4,12.4,6.5,R51,7.4,46,186,66,165,68.86,,,,,,,,,,,2,351
,,73,61,42,128,116.8,90.2,68.3,48,71.8,13,51.9,4,12.4,17.2,R52,6.7,40,138,60.32,,,,,,,,,,,,,1,138
,,73,61,42,128,116.8,90.2,68.3,48,71.8,13,51.9,18,17,4,R53,7.1,34,,,,,,,,,,,,,,,0,0
,,73,61,42,128,116.8,90.2,68.3,48,71.8,13,51.9,18,17,10.5,R54,5.2,25,,,,,,,,,,,,,,,0,0
,,73,61,42,128,116.8,90.2,68.3,48,71.8,13,51.9,18,17,25.5,R55,7.2,60,78,45.46,141,65.81,203,73.91,,,,,,,,,3,422
,,73,61,42,128,116.8,90.2,68.3,48,71.8,13,51.9,18,17,34.5,R56,6,46,141,69.93,126,64.19,,,,,,,,,,,2,267
,,73,60,43,57,24.2,6,27.5,11,19.3,13,,,,,R57,4.7,45,72,56.41,,,,,,,,,,,,,1,72
,,73,60,43,57,24.2,6,27.5,11,19.3,30,,,,,R58,4.8,33,,,,,,,,,,,,,,,0,0
,,73,60,43,57,24.2,6,27.5,11,19.3,35,,,,,R59,5.1,21,116,62.31,,,,,,,,,,,,,1,116
,,73,60,43,57,24.2,6,27.5,11,19.3,52,,,,,R60,4.9,23,112,61.89,,,,,,,,,,,,,1,112
,,73,60,43,65,16.4,123,,,,,,,,,R61,3.6,27,114,61.88,103,57.92,90,54.88,,,,,,,,,3,307
,,73,60,43,137,39.2,4,14.8,7,,,,,,,R62,4.9,50,78,52.42,,,,,,,,,,,,,1,78
,,73,60,43,146,127.4,25,77.8,66,75.3,2.8,37,0,16.8,3,R63,5.5,43,,,,,,,,,,,,,,,0,0
,,73,60,43,146,127.4,25,77.8,66,75.3,30.8,,,,,R64,17,80,94,56.48,151,66.07,135,59.46,,,,,,,,,3,380
,,73,60,43,146,127.4,25,77.8,66,75.3,47.8,,,,,R65,8.8,74,158,65.14,152,67.13,,,,,,,,,,,2,310
,,73,60,43,146,127.4,25,77.8,75,61.9,8,28.6,30,15.4,10.5,R66,7.3,44,92,54.01,102,56.46,156,66.4,,,,,,,,,3,350
,,73,60,43,146,127.4,25,77.8,75,61.9,8,28.6,30,15.4,20.5,R67,7.6,48,137,64.85,137,56.21,153,62.83,,,,,,,,,3,427
,,73,60,43,146,127.4,25,77.8,75,61.9,8,28.6,30,15.4,23.7,R68,5,39,157,66.73,163,65.08,,,,,,,,,,,2,320
,,73,60,43,146,127.4,25,77.8,75,61.9,8,28.6,30,15.4,25.099999999999998,R69,7.3,57,161,69.46,127,62.22,,,,,,,,,,,2,288
,,73,60,43,146,127.4,73,59.9,3,30.6,37,,,,,R70,6.8,34,151,66.95,201,70.2,,,,,,,,,,,2,352
,,73,60,43,146,127.4,73,59.9,3,30.6,55,,,,,R71,6.1,29,111,60.93,143,82.57,,,,,,,,,,,2,254
,,73,60,43,146,127.4,73,59.9,3,30.6,59,,,,,R72,7.4,62,159,67.81,83,50.24,99,51.44,,,,,,,,,3,341
,,73,60,43,146,127.4,73,59.9,3,30.6,69.2,,,,,R73,5.8,29,178,68.8,174,65.13,,,,,,,,,,,2,352
,,73,60,43,146,127.4,73,59.9,3,30.6,71.2,,,,,R74,6.1,27,128,63.29,154,67.67,182,70.55,,,,,,,,,3,464
,,73,60,43,146,127.4,73,59.9,53,39.7,12,18.6,11,,,R75,6,34,55,48.53,,,,,,,,,,,,,1,55
,,73,60,43,146,127.4,73,59.9,53,39.7,12,18.6,14,,,R76,7.4,51,75,53.08,223,78.21,,,,,,,,,,,2,298
,,73,60,43,146,127.4,73,59.9,53,39.7,12,18.6,17,,,R77,8.3,54,184,78.41,,,,,,,,,,,,,1,184
,,73,60,43,146,127.4,90,40.7,3,29.1,2,,,,,R78,7.5,64,193,73.6,182,71,152,67.87,,,,,,,,,3,527
,,73,60,43,146,127.4,97,23.6,3,19,6,,,,,R79,8.4,55,173,66.46,,,,,,,,,,,,,1,173
,,73,60,43,150,66.7,8,30.1,2,,,,,,,R80,5.4,43,108,60.35,96,58.87,,,,,,,,,,,2,204
,,73,60,43,150,66.7,8,30.1,18,16.6,7,,,,,R81,5,27,,,,,,,,,,,,,,,0,0
,,73,60,43,150,66.7,8,30.1,18,16.6,37,18,2,,,R82,6.7,68,92,50.17,91,56.71,,,,,,,,,,,2,183
,,73,59,38,55,29.1,26,,,,,,,,,R83,5.3,53,108,58.85,,,,,,,,,,,,,1,108
,,73,59,38,55,29.1,32,,,,,,,,,R84,8.6,114,134,63.97,85,54.45,51,46.07,148,67.38,,,,,,,4,418
,,73,59,38,55,29.1,45,,,,,,,,,R85,7,40,126,59.44,,,,,,,,,,,,,1,126
,,73,59,38,55,29.1,61.2,,,,,,,,,R86,6.8,60,102,61.24,,,,,,,,,,,,,1,102
,,73,59,38,55,29.1,66.2,,,,,,,,,R87,5.6,59,75,46.1,112,63.04,60,48.56,,,,,,,,,3,247
,,73,59,38,55,29.1,75.2,,,,,,,,,R88,7.2,60,140,64.03,159,66.22,,,,,,,,,,,2,299
,,73,59,38,113,51.9,5,28,17,,,,,,,R89,6.7,82,153,65.74,78,49.03,,,,,,,,,,,2,231
,,73,59,38,113,51.9,5,28,19.3,,,,,,,R90,5.7,40,131,62.38,,,,,,,,,,,,,1,131
,,73,59,38,113,51.9,5,28,26.700000000000003,,,,,,,R91,8.4,87,110,56.49,110,59.32,115,59.56,,,,,,,,,3,335
,,73,59,38,113,51.9,5,28,46.900000000000006,,,,,,,R92,7.1,81,100,59.26,112,66.51,104,56.99,84,52.55,,,,,,,4,400
,,73,59,38,113,51.9,5,28,51.400000000000006,,,,,,,R93,6.2,39,135,63.16,113,61.32,,,,,,,,,,,2,248
,,73,59,38,113,51.9,5,28,64.4,,,,,,,R94,8.6,40,158,65.97,,,,,,,,,,,,,1,158
,,73,59,38,113,51.9,5,28,73.4,,,,,,,R95,9.2,57,119,60.39,193,69.83,,,,,,,,,,,2,312
,,73,59,38,156,126.4,27,75.1,6,12.3,4,9.6,10.2,,,R96,7.4,57,167,69.11,122,62.51,,,,,,,,,,,2,289
,,73,59,38,156,126.4,27,75.1,46,10.9,8,,,,,R97,4.7,37,192,72.18,103,58.08,,,,,,,,,,,2,295
,,73,59,38,156,126.4,27,75.1,46,10.9,11,,,,,R98,5.2,50,150,65.37,,,,,,,,,,,,,1,150
,,73,59,38,156,126.4,27,75.1,49,32,32.2,,,,,R99,8,63,152,97.74,138,64.62,101,61.94,,,,,,,,,3,391
,,73,59,38,156,126.4,27,75.1,49,32,38.2,,,,,R100,6.7,52,68,48.61,110,60.08,,,,,,,,,,,2,178
,,73,59,38,156,126.4,27,75.1,49,32,53.2,,,,,R101,7.6,60,151,65.6,141,64.11,,,,,,,,,,,2,292
,,73,59,38,156,126.4,27,75.1,49,32,58.5,,,,,R102,11.5,93,92,50.78,104,56.48,87,55.58,,,,,,,,,3,283
,,73,59,38,156,126.4,27,75.1,90,42.1,20,,,,,R103,7.5,74,182,69.54,,,,,,,,,,,,,1,182
,,73,59,38,156,126.4,27,75.1,90,42.1,43.5,,,,,R104,6.6,68,186,71.62,127,62.79,,,,,,,,,,,2,313
,,73,59,38,156,126.4,27,75.1,90,42.1,47.5,,,,,R105,8.2,75,138,65.03,,,,,,,,,,,,,1,138
,,73,59,38,164,18.6,14,14.3,2,,,,,,,R106,5.4,38,128,62.5,98,58.12,142,60.68,,,,,,,,,3,368
,,73,59,38,164,18.6,14,14.3,6.5,,,,,,,R107,6.2,55,85,54,138,63.79,42,43.9,,,,,,,,,3,265
,,73,59,38,164,18.6,14,14.3,18.5,,,,,,,R108,5.5,42,147,65.3,109,60.05,,,,,,,,,,,2,256
,,73,59,38,207,85.3,13,58.4,38,47.1,3,,,,,R109,6,30,128,70.72,,,,,,,,,,,,,1,128
,,73,59,38,207,85.3,13,58.4,38,47.1,15,34.6,23,,,R110,5.5,22,74,53.14,,,,,,,,,,,,,1,74
,,73,59,38,207,85.3,13,58.4,38,47.1,15,34.6,47,,,R111,13.8,74,148,65.84,71,52.8,,,,,,,,,,,2,219
,,73,59,38,207,85.3,13,58.4,38,47.1,15,34.6,50,,,R112,9.3,47,77,54.46,,,,,,,,,,,,,1,77
,,73,59,38,207,85.3,13,58.4,38,47.1,22,,,,,R113,9.2,58,209,75.46,173,69.52,171,65.23,,,,,,,,,3,553
,,73,59,38,207,85.3,24,42,11.2,,,,,,,R114,13.1,102,78,53.2,195,73.85,,,,,,,,,,,2,273
,,73,59,38,207,85.3,24,42,26.2,,,,,,,R115,9.4,36,213,69.32,222,71.36,215,74.23,,,,,,,,,3,650
,,73,59,38,207,85.3,24,42,31.2,46.6,23,22.9,15,,,R116,12.5,78,47,40.23,147,64.92,133,66.37,,,,,,,,,3,327
,,73,59,38,207,85.3,24,42,31.2,46.6,23,22.9,30,,,R117,7.9,57,,,,,,,,,,,,,,,0,0
,,73,59,38,207,85.3,24,42,47.2,38,17,25,4.8,25.4,1,R118,8.1,60,149,68.24,76,47.17,148,66.06,,,,,,,,,3,373
,,73,59,38,207,85.3,24,42,47.2,38,17,25,4.8,25.4,6,R119,12,85,151,67.02,154,65.48,203,72.9,135,60.7,,,,,,,4,643
,,73,59,38,207,85.3,42,58.1,33,18.6,13,,,,,R120,11.5,46,166,67.9,202,69.65,,,,,,,,,,,2,368
,,73,59,38,207,85.3,42,58.1,33,18.6,27,10.6,12,,,R121,6.4,45,172,70.81,,,,,,,,,,,,,1,172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total,213,28891
