Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
,,74,54,36,130,51,20,24,5.3,9.8,2.4,,,,,R8,6.3,34,,,,,,,,,,,,,,,0,0
,,74,54,36,176,75.8,8,52.4,8,16.1,16,,,,,R9,5.8,50,169,69.16,161,63.24,,,,,,,,,,,2,330
,,74,54,36,176,75.8,8,52.4,29,15.2,7,,,,,R10,8.7,88,120,60.69,163,69.64,186,61.07,,,,,,,,,3,469
,,74,54,36,176,75.8,8,52.4,47,17.6,2,,,,,R11,6.6,53,186,66.79,169,67.86,,,,,,,,,,,2,355
,,74,54,36,176,75.8,8,52.4,77,39,3.5,,,,,R12,11.6,107,197,74.75,,,,,,,,,,,,,1,197
,,74,54,36,176,75.8,8,52.4,77,39,5.5,29.4,28.7,14.4,5.5,R13,9.6,95,,,,,,,,,,,,,,,0,0
,,74,54,36,176,75.8,13,39.3,35,28.3,37,21,18,,,R14,6.7,63,156,68.84,,,,,,,,,,,,,1,156
,,74,54,36,176,75.8,13,39.3,35,28.3,37,21,22,9.1,3.5,R15,6.5,49,129,62.12,171,67.42,,,,,,,,,,,2,300
,,74,54,36,176,75.8,13,39.3,35,28.3,37,21,29,10.2,6,R16,6.5,53,145,65.31,155,63.52,,,,,,,,,,,2,300
,,74,54,36,176,75.8,13,39.3,35,28.3,40,21.4,43,,,R17,12.3,65,179,69.53,187,74.23,,,,,,,,,,,2,366
,,74,54,36,176,75.8,13,39.3,35,28.3,40,21.4,47,13.4,13,R18,7,58,186,65.85,155,63.52,,,,,,,,,,,2,341
,,74,54,36,184,96.1,15,47.3,31,,,,,,,R19,11,105,130,62.4,147,66.4,135,64.56,96,56.26,58,47.87,,,,,5,566
,,74,54,36,184,96.1,15,47.3,69,44.1,33,,,,,R20,9.4,32,181,68.81,,,,,,,,,,,,,1,181
,,74,54,36,184,96.1,15,47.3,69,44.1,53,,,,,R21,8.6,54,93,57.78,91,51.92,62,49.32,,,,,,,,,3,246
,,74,54,36,184,96.1,15,47.3,69,44.1,59.3,35.3,,,,R22,10.1,48,112,56.24,78,53.82,148,66.86,,,,,,,,,3,338
,,74,54,36,184,96.1,15,47.3,69,44.1,61.3,35.3,6.3,,,R23,7.7,31,171,61.88,,,,,,,,,,,,,1,171
,,74,54,36,184,96.1,15,47.3,69,44.1,61.3,35.3,14.3,,,R24,7,30,98,59.5,119,60.02,79,53.2,,,,,,,,,3,296
,,74,54,36,184,96.1,15,47.3,69,44.1,61.3,35.3,24.3,,,R25,8.2,56,145,66.58,58,48.94,,,,,,,,,,,2,203
,,74,54,36,230,107.7,11,51.8,51,16.3,14,9.1,3,,,R26,5.6,33,219,72.46,161,65.2,,,,,,,,,,,2,380
,,74,54,36,230,107.7,11,51.8,96,13.5,4.5,,,,,R27,10.7,68,115,57.27,162,66.53,166,64.78,,,,,,,,,3,443
,,74,54,36,230,107.7,11,51.8,139,,,,,,,R28,9.8,50,129,57.4,132,62.56,158,66.46,127,59.62,119,59.48,,,,,5,665
,,74,54,36,230,107.7,15,60,7,33,6,,,,,R29,6.7,55,143,63.01,97,55.4,51,45.49,93,53.28,158,66.65,85,48.28,79,51.05,7,706
,,74,54,36,230,107.7,15,60,7,33,8,,,,,R30,12.7,88,148,61.29,116,59.57,137,62.42,126,59.35,,,,,,,4,527
,,74,54,36,230,107.7,15,60,27,32,25,,,,,R31,5.7,27,77,55.18,130,63.02,118,59.69,,,,,,,,,3,325
,,74,54,36,230,107.7,15,60,27,32,35.5,,,,,R32,5.2,33,127,57.92,,,,,,,,,,,,,1,127
,,74,54,36,230,107.7,15,60,27,32,53.5,,,,,R33,9.3,65,138,61.56,134,60.79,167,67.93,121,64.94,,,,,,,4,560
,,74,61,31,14.9,111.5,10,48.7,20,,,,,,,R34,6.7,83,124,61.61,132,61.27,79,48.91,,,,,,,,,3,335
,,74,61,31,14.9,111.5,10,48.7,21,22.8,4.5,12.2,4.5,9.1,6.2,R35,5.4,29,159,66.36,123,54.52,,,,,,,,,,,2,282
,,74,61,31,14.9,111.5,10,48.7,21,22.8,19.5,16.7,21.3,10,17.5,R36,6.3,39,165,68.69,,,,,,,,,,,,,1,165
,,74,61,31,14.9,111.5,52.5,28.8,2.3,,,,,,,R37,6,22.5,166,61,153,61.22,88,55.22,,,,,,,,,3,407
,,74,61,31,14.9,111.5,108.5,20.2,13.6,,,,,,,R38,6.5,23,134,58.39,,,,,,,,,,,,,1,134
,,74,61,31,14.9,111.5,120.7,13.5,4.5,,,,,,,R39,9.8,59.5,197,72.52,132,64.36,98,55.89,134,62.46,,,,,,,4,561
,,74,61,31,14.9,111.5,128.7,33.2,0,22.5,1.5,,,,,R40,9.8,56,160,59.65,189,69.18,170,65.29,122,53.14,132,61.55,,,,,5,773
,,74,53,39,94.5,93.5,3,56.8,0,35.2,4.5,27.5,7,9.8,1,R41,7.3,73,126,62.56,82,49.61,,,,,,,,,,,2,208
,,74,53,39,94.5,93.5,3,56.8,0,35.2,4.5,27.5,22,,,R42,6.8,65.5,126,56.71,119,56.53,124,62.91,116,61.62,91,57.05,,,,,5,576
,,74,53,39,94.5,93.5,3,56.8,0,35.2,4.5,27.5,23,,,R43,7.6,77.8,130,61.68,157,67.01,75,52.62,124,62.41,100,54.76,,,,,5,586
,,74,53,39,94.5,93.5,3,56.8,0,35.2,4.5,27.5,42,,,R44,8.4,97,110,54.84,91,58.2,,,,,,,,,,,2,201
,,74,53,39,94.5,93.5,3,56.8,0,35.2,4.5,27.5,45.5,,,R45,6.3,62,153,61.61,107,56.8,,,,,,,,,,,2,260
,,74,53,39,94.5,93.5,3,56.8,0,35.2,4.5,27.5,110.5,,,R46,8.7,72,119,64.5,103,59.64,84,55.62,,,,,,,,,3,306
,,74,53,39,94.5,93.5,3,56.8,0,35.2,4.5,27.5,121.5,,,R47,9,45,118,57.66,87,54.2,119,60.36,91,54.07,,,,,,,4,415
,,74,53,39,94.5,93.5,3,56.8,0,35.2,4.5,27.5,128,,,R48,8.2,52,95,58.84,139,64.98,77,49.06,,,,,,,,,3,311
,,74,53,39,94.5,93.5,3,56.8,63,22.4,5.5,10.4,4,,,R49,5.8,63,119,62.01,142,66.6,142,64.62,127,63.78,,,,,,,4,530
,,74,53,39,94.5,93.5,3,56.8,63,22.4,7.5,,,,,R50,5.9,30,97,55.31,,,,,,,,,,,,,1,97
,,74,53,39,94.5,93.5,3,56.8,63,22.4,13.1,8.1,4.5,,,R51,4.5,29.5,82,53.31,,,,,,,,,,,,,1,82
,,74,53,39,94.5,93.5,3,56.8,63,22.4,44.6,11.3,6,10.3,4,R52,6.6,51,138,62.77,105,55.51,,,,,,,,,,,2,243
,,74,53,39,94.5,93.5,3,56.8,63,22.4,44.6,11.3,6,10.3,7,R53,6.7,62,137,65.21,133,59.57,,,,,,,,,,,2,270
,,74,53,39,105.5,79.7,11.5,33.6,12.5,18.3,7,,,,,R54,6.8,67,106,58.24,75,46.69,187,67.2,,,,,,,,,3,368
,,74,53,39,105.5,79.7,11.5,33.6,12.5,18.3,29.7,,,,,R55,5.6,33.3,117,56.17,60,45.72,133,61.26,128,62.98,,,,,,,4,438
,,74,53,39,105.5,79.7,11.5,33.6,15.5,16.8,14.3,,,,,R56,6.3,63,121,60.66,136,64.4,,,,,,,,,,,2,257
,,74,53,39,105.5,79.7,11.5,33.6,15.5,16.8,23.6,,,,,R57,6.1,52,99,54.57,124,63.49,,,,,,,,,,,2,223
,,74,53,39,105.5,79.7,11.5,33.6,24.5,,,,,,,R58,6.9,29,93,54.17,176,71.05,,,,,,,,,,,2,269
,,74,53,39,105.5,79.7,11.5,33.6,64,,,,,,,R59,8.1,48.5,149,65.92,155,67.25,112,54.32,129,63.89,136,60.25,,,,,5,681
,,74,53,39,105.5,79.7,20.3,52,3,,,,,,,R60,11.7,114.6,187,68.29,,,,,,,,,,,,,1,187
,,74,53,39,105.5,79.7,59.8,53.2,30,19.3,4,,,,,R61,3.9,22,,,,,,,,,,,,,,,0,0
,,74,53,39,105.5,79.7,59.8,53.2,53.5,22.8,17,,,,,R62,7.4,42.5,130,62.09,,,,,,,,,,,,,1,130
,,74,53,39,105.5,79.7,59.8,53.2,53.5,22.8,31.2,,,,,R63,5,29.5,160,67,167,65.81,,,,,,,,,,,2,327
,,74,53,39,105.5,79.7,59.8,53.2,53.5,22.8,58.2,,,,,R64,6.5,34.5,155,63.91,155,60.77,,,,,,,,,,,2,310
,,74,53,39,105.5,79.7,59.8,53.2,54.5,25.5,0.5,,,,,R65,7.8,35.4,183,68.51,,,,,,,,,,,,,1,183
,,74,53,39,105.5,79.7,59.8,53.2,93,,,,,,,R66,11.3,85.2,136,60.63,138/,64.38,,,,,,,,,,,2,136
,,74,53,39,105.5,79.7,59.8,53.2,100,22.9,6.5,16,11,,,R67,10.1,83,172,70.81,132,59.25,,,,,,,,,,,2,304
,,74,53,39,183.5,57.6,15,22,26.5,,,,,,,R68,8.5,56,138,63.58,120,57.58,178,66.39,,,,,,,,,3,436
,,74,53,39,183.5,57.6,15,22,53,,,,,,,R69,7,61.5,94,49.63,179,65.05,141,64.01,160,64.36,120,57.63,,,,,5,694
,,74,53,39,183.5,57.6,23.5,19.4,1.5,15.5,4,9,3,,,R70,8.5,89,100,55.44,109,58.52,167,66,88,48.72,133,57.82,,,,,5,597
,,74,53,39,183.5,57.6,23.5,19.4,1.5,15.5,8.8,,,,,R71,6.7,35,111,60.67,142,65.03,,,,,,,,,,,2,253
,,74,53,39,183.5,57.6,23.5,19.4,1.5,15.5,18.8,,,,,R72,6.4,40,130,63.11,115,61.13,,,,,,,,,,,2,245
,,74,53,39,272.5,99.9,8.5,53.4,44,41.3,8,,,,,R73,8.4,50,204,70.7,184,66.28,152,66.87,,,,,,,,,3,540
,,74,53,39,272.5,99.9,8.5,53.4,72.5,25.2,15,,,,,R74,7.3,53.5,161,62.11,201,70.8,,,,,,,,,,,2,362
,,74,53,39,272.5,99.9,8.5,53.4,72.5,25.2,18.5,,,,,R75,6.6,52.8,93,56.42,185,70.62,124,60.63,100,54.72,,,,,,,4,502
,,74,53,39,272.5,99.9,8.5,53.4,78.5,11.2,6.8,,,,,R76,6.5,38,203,64.18,210,73.37,,,,,,,,,,,2,413
,,74,53,39,272.5,99.9,8.5,53.4,106.5,20.9,5.7,,,,,R77,7.8,54,92,51.48,134,59.81,,,,,,,,,,,2,226
,,74,53,39,272.5,99.9,8.5,53.4,106.5,20.9,11.7,,,,,R78,15.1,78.5,171,66.06,182,70.39,151,63.97,190,59.35,96,51.64,127,61.88,,,6,917
,,74,53,39,272.5,99.9,11.5,26.5,15,14.7,1,,,,,R79,7.6,51,158,66.12,49,51.46,,,,,,,,,,,2,207
,,74,53,39,272.5,99.9,11.5,26.5,19,13.3,5,,,,,R80,6.4,36.7,234,78.17,175,70.11,,,,,,,,,,,2,409
,,74,53,39,272.5,99.9,11.5,26.5,19,13.3,25.5,,,,,R81,7.2,40.2,119,61.01,170,64.54,129,58.5,,,,,,,,,3,418
,,74,53,39,272.5,99.9,11.5,26.5,25,31.2,19,,,,,R82,8.4,42,131,57.54,91,54.5,,,,,,,,,,,2,222
,,74,53,39,272.5,99.9,11.5,26.5,25,31.2,24.5,,,,,R83,7.4,25,110,57.44,114,58.69,,,,,,,,,,,2,224
,,74,53,39,272.5,99.9,15,19.6,12.3,15.2,4,,,,,R84,6.2,29,102,56.03,,,,,,,,,,,,,1,102
,,74,53,39,272.5,99.9,15,19.6,12.3,15.2,8.6,,,,,R85,5.4,27,120,58.11,156,68.14,,,,,,,,,,,2,276
,,74,53,39,288,87,53,23,1,,,,,,,R86,6.2,26.5,60,42.64,134,61.58,,,,,,,,,,,2,194
,,74,53,39,288,87,61.2,,,,,,,,,R87,17.5,89,115,59.82,119,55.05,111,59.56,147,64.29,,,,,,,4,492
,,74,53,39,288,87,62.2,,,,,,,,,R88,17.4,79.5,156,62.91,165,64.6,137,61.91,116,60.96,,,,,,,4,574
,,74,53,39,288,87,86.2,36.2,17,13.5,5.5,,,,,R89,6.8,59,176,70.12,177,69.08,,,,,,,,,,,2,353
,,74,53,39,288,87,86.2,36.2,37.8,,,,,,,R90,10.8,60.5,72,51.48,150,61.58,,,,,,,,,,,2,222
,,74,53,39,288,87,86.2,36.2,41.8,21.7,9,,,,,R91,5.2,27.2,154,60.76,134,61.01,,,,,,,,,,,2,288
,,74,53,39,288,87,86.2,36.2,41.8,21.7,11.5,,,,,R92,8.3,50,116,58.59,83,46.47,115,59.17,133,65.33,136,62.59,150,61.9,,,6,733
,,74,53,39,288,87,86.2,36.2,43.8,18.1,5.6,,,,,R93,9.2,53.5,96,53.48,179,68.48,,,,,,,,,,,2,275
,,74,53,39,288,87,86.2,36.2,43.8,18.1,8.6,,,,,R94,7.8,41.2,160,63.85,,,,,,,,,,,,,1,160
,,74,54,38,105,68.7,6,13.5,14,,,,,,,R95,6,37,,,,,,,,,,,,,,,0,0
,,74,54,38,105,68.7,6,13.5,31.7,,,,,,,R96,5.4,24.5,,,,,,,,,,,,,,,0,0
,,74,54,38,130,26,0,,,,,,,,,R97,5.5,46.5,100,55.94,158,68.57,,,,,,,,,,,2,258
,,74,54,38,181,130.2,10,68,5,40.9,2.5,,,,,R98,8.5,79.5,124,62.5,214,72.7,153,68.53,,,,,,,,,3,491
,,74,54,38,181,130.2,10,68,5,40.9,16.5,16.6,14.5,10.6,6.5,R99,7.4,69.5,172,64.64,152,66.19,118,62.42,158,66.24,,,,,,,4,600
,,74,54,38,181,130.2,10,68,5,40.9,54,23.5,20.5,15,1,R100,9.5,77,124,62.5,126,61.4,142,65.22,138,61.16,164,66.18,134,62.06,,,6,828
,,74,54,38,181,130.2,10,68,5,40.9,54,23.5,26.5,13.8,13,R101,6.8,52,152,61.6,151,66.32,165,67.42,131,62.37,,,,,,,4,599
,,74,54,38,181,130.2,10,68,16,28.6,13,14.6,9.5,,,R102,7,40,114,55.08,,,,,,,,,,,,,1,114
,,74,54,38,181,130.2,10,68,16,28.6,15,14.6,22.2,,,R103,6.1,45.7,157,66.26,143,64.18,59,45.86,90,56.85,,,,,,,4,449
,,74,54,38,181,130.2,10,68,16,28.6,15,,,,,R104,6,45,123,59.4,85,55.18,100,56.72,146,65.42,,,,,,,4,454
,,74,54,38,181,130.2,10,68,41.2,56.7,1,,,,,R105,6.3,33.5,157,66.11,173,67.34,172,63.15,,,,,,,,,3,502
,,74,54,38,181,130.2,10,68,44.7,28.9,2.5,,,,,R106,8.8,56.5,105,58.26,127,63.52,108,57.24,138,62.3,103,58.51,110,57.36,,,6,691
,,74,54,38,181,130.2,10,68,47.2,50.2,44,20.4,6.2,16.5,9.8,R107,6,24.5,127,63.9,,,,,,,,,,,,,1,127
,,74,54,38,181,130.2,10,68,47.2,50.2,44,20.4,6.2,16.5,22.4,R108,7.4,45,128,60.29,126,62.31,,,,,,,,,,,2,254
,,74,54,38,181,130.2,10,68,47.2,50.2,57,33.7,38.5,,,R109,7.5,50,75,55.21,161,66.68,146,64.68,154,62.69,,,,,,,4,536
,,74,54,38,181,130.2,10,68,47.2,50.2,57,33.7,40.5,,,R110,7,29,160,65.68,,,,,,,,,,,,,1,160
,,74,54,38,181,130.2,10,68,70.2,26.2,7,21.3,7.8,,,R111,5.7,31,109,57.02,161,68.51,,,,,,,,,,,2,270
,,74,54,38,181,130.2,10,68,70.2,26.2,7,21.3,31.3,,,R112,8.3,51.5,126,62.26,126,62.68,150,65.66,131,61.49,,,,,,,4,533
,,74,54,38,181,130.2,10,68,70.2,26.2,36,15.5,13,,,R113,7.7,67,220,73.65,173,67.68,,,,,,,,,,,2,393
,,74,54,38,181,130.2,64,52.2,2.5,,,,,,,R114,11.4,95,164,67.81,140,60.1,163,66.8,147,64.51,66,50.03,119,58.94,,,6,799
,,74,54,38,181,130.2,64,52.2,26,21.6,4.5,,,,,R115,5.2,28,125,60.4,130,59.79,,,,,,,,,,,2,255
,,74,54,38,181,130.2,64,52.2,28.5,20,5.5,,,,,R116,8.7,59,153,64.88,160,68.26,148,63,158,67.91,,,,,,,4,619
,,74,54,38,181,130.2,64,52.2,28.5,20,15.5,,,,,R117,8.3,70.5,144,63.4,135,58.53,96,54.66,,,,,,,,,3,375
,,74,54,38,181,130.2,89,21.3,1,12.1,5.5,,,,,R118,5.7,25,,,,,,,,,,,,,,,0,0
,,74,54,38,181,130.2,95.5,37.8,5.5,,,,,,,R119,8.8,52.5,161,65.32,145,64.72,164,65.01,,,,,,,,,3,470
,,74,54,38,181,130.2,95.5,37.8,12.5,17.6,1.5,11.2,1,,,R120,5.5,34,193,68.71,164,69.01,,,,,,,,,,,2,357
,,74,54,38,181,130.2,95.5,37.8,20.5,27.3,15.5,,,,,R121,10,69,162,65.06,149,65.69,171,67.72,,,,,,,,,3,482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total,306,40942
