,DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar3,LChar3,DChar4,LChar4,DChar5,LChar5,NumRam,DRam,LRam,PFr1,DFr1,PFr2,DFr2,PFr3,DFr3,PFr4,DFr4,PFr5,DFr5,PFr6,DFr6
43,75.0,30.0,40.0,48.0,55.6,48.0,9.2,4.0,,,,,,,R 44,4.5,29.0,110.0,58.39,80.0,52.59,,,,,,,,
44,75.0,30.0,40.0,48.0,55.6,75.0,31.3,2.0,,,,,,,R 45,5.7,56.0,120.0,62.24,90.0,58.46,,,,,,,,
45,75.0,30.0,40.0,48.0,55.6,90.0,14.9,3.0,,,,,,,R 46,8.3,58.0,120.0,63.75,100.0,58.67,110.0,59.7,,,,,,
46,75.0,30.0,40.0,48.0,55.6,120.0,30.6,30.0,,,,,,,R 47,6.8,39.0,,,,,,,,,,,,
47,75.0,30.0,40.0,48.0,55.6,120.0,30.6,39.5,,,,,,,R 48,10.0,57.0,70.0,52.52,120.0,61.06,,,,,,,,
48,75.0,30.0,40.0,68.0,78.0,45.0,32.7,2.5,,,,,,,R 49,5.3,31.0,100.0,58.48,100.0,57.52,,,,,,,,
49,75.0,30.0,40.0,68.0,78.0,95.0,28.0,6.0,,,,,,,R 50,6.1,50.0,180.0,71.83,,,,,,,,,,
50,75.0,30.0,40.0,68.0,78.0,115.0,32.5,33.0,16.4,2.3,7.4,20.0,,,R 51,4.7,39.0,160.0,67.5,170.0,69.4,,,,,,,,
51,75.0,30.0,40.0,68.0,78.0,115.0,32.5,33.0,16.4,3.3,5.8,6.0,,,R 52,5.0,43.0,130.0,62.47,50.0,37.49,120.0,61.81,,,,,,
52,75.0,30.0,40.0,98.0,,,,,,,,,,,R 53,12.5,77.0,100.0,56.13,160.0,65.08,120.0,56.55,,,,,,
53,75.0,30.0,40.0,112.0,57.0,2.5,,,,,,,,,R 54,6.0,48.0,170.0,68.44,,,,,,,,,,
54,75.0,30.0,40.0,112.0,57.0,38.5,,,,,,,,,R 55,5.8,46.0,,,,,,,,,,,,
55,75.0,30.0,40.0,112.0,57.0,46.5,15.7,53.0,,,,,,,R 56,5.8,48.0,140.0,60.1,,,,,,,,,,
56,75.0,30.0,40.0,112.0,57.0,57.2,,,,,,,,,R 57,13.5,93.0,180.0,69.54,150.0,65.19,,,,,,,,
57,75.0,30.0,40.0,112.0,57.0,66.2,7.8,5.3,,,,,,,R 58,7.0,43.0,150.0,64.62,,,,,,,,,,
58,75.0,30.0,40.0,112.0,57.0,87.2,13.2,5.0,,,,,,,R 59,6.4,37.0,,,,,,,,,,,,
59,75.0,30.0,40.0,112.0,57.0,97.2,16.4,39.0,,,,,,,R 60,6.6,58.0,180.0,69.54,150.0,66.04,,,,,,,,
60,75.0,30.0,40.0,112.0,57.0,100.7,24.0,39.0,,,,,,,R 61,8.1,67.0,140.0,64.07,120.0,60.61,,,,,,,,
61,75.0,30.0,40.0,112.0,57.0,100.7,24.0,49.0,,,,,,,R 62,9.5,74.0,100.0,55.19,,,,,,,,,,
62,75.0,30.0,40.0,116.0,21.5,2.5,,,,,,,,,R 63,5.0,55.0,150.0,67.91,,,,,,,,,,
63,75.0,30.0,40.0,120.0,9.8,8.0,,,,,,,,,R 64,4.5,26.0,140.0,63.36,,,,,,,,,,
64,75.0,30.0,40.0,133.0,101.0,11.0,38.3,1.0,,,,,,,R 65,5.1,26.0,,,,,,,,,,,,
65,75.0,30.0,40.0,133.0,101.0,32.7,50.0,3.8,,,,,,,R 66,5.3,33.0,180.0,69.86,,,,,,,,,,
66,75.0,30.0,40.0,133.0,101.0,54.7,20.0,2.0,,,,,,,R 67,6.0,51.0,180.0,73.51,150.0,66.18,,,,,,,,
67,75.0,30.0,40.0,133.0,101.0,56.7,31.6,5.0,,,,,,,R 68,5.2,36.0,140.0,61.64,,,,,,,,,,
68,75.0,30.0,40.0,133.0,101.0,77.7,16.3,2.0,,,,,,,R 69,4.7,25.0,210.0,74.29,,,,,,,,,,
69,75.0,30.0,40.0,133.0,101.0,87.7,27.8,2.0,,,,,,,R 70,8.8,41.0,150.0,66.17,50.0,45.94,,,,,,,,
70,75.0,30.0,40.0,133.0,101.0,121.7,35.1,0.0,21.7,3.0,13.4,34.0,,,R 71,6.1,40.0,170.0,69.11,140.0,67.1,150.0,65.43,,,,,,
71,75.0,30.0,40.0,133.0,101.0,121.7,35.1,0.0,21.7,3.0,13.4,37.0,,,R 72,6.1,44.0,160.0,66.63,170.0,69.86,,,,,,,,
72,75.0,30.0,40.0,133.0,101.0,121.7,35.1,0.0,21.7,3.0,13.4,44.0,,,R 73,6.0,37.0,90.0,58.0,160.0,68.14,,,,,,,,
73,75.0,30.0,40.0,133.0,101.0,121.7,35.1,0.0,21.7,4.0,6.6,4.0,,,R 74,4.7,23.0,130.0,64.25,160.0,67.55,,,,,,,,
74,75.0,30.0,40.0,133.0,101.0,130.7,15.0,7.0,,,,,,,R 75,8.5,69.0,140.0,66.95,130.0,62.67,80.0,54.16,,,,,,
75,75.0,30.0,40.0,133.0,101.0,130.7,15.0,9.0,,,,,,,R 76,6.0,41.3,100.0,56.47,,,,,,,,,,
76,75.0,30.0,40.0,133.0,101.0,136.7,60.8,7.0,19.6,1.8,,,,,R 77,5.0,31.0,170.0,69.51,,,,,,,,,,
77,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,30.0,,,,,R 78,8.0,70.0,130.0,64.19,,,,,,,,,,
78,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,65.0,,,,,R 79,6.0,28.0,130.0,63.69,,,,,,,,,,
79,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,73.0,,,,,R 80,7.7,57.0,140.0,66.25,120.0,60.58,,,,,,,,
80,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,81.0,,,,,R 81,6.5,49.0,160.0,66.2,130.0,62.87,,,,,,,,
81,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,84.0,,,,,R 82,6.1,46.0,140.0,64.15,140.0,64.96,,,,,,,,
82,75.0,30.0,40.0,133.0,101.0,136.7,60.8,30.0,28.4,88.0,,,,,R 83,5.8,44.0,160.0,65.32,,,,,,,,,,
83,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,4.0,22.7,21.0,,,R 84,6.6,30.0,170.0,69.03,170.0,65.51,,,,,,,,
84,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,4.0,22.7,24.0,,,R 85,8.0,78.0,140.0,66.53,150.0,65.9,,,,,,,,
85,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,4.0,22.7,29.5,,,R 86,5.2,65.0,110.0,58.67,140.0,71.61,130.0,62.2,,,,,,
86,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,4.0,22.7,32.5,,,R 87,7.7,68.0,140.0,59.26,170.0,68.15,140.0,66.67,,,,,,
87,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,6.0,34.4,2.0,,,R 88,7.1,56.0,100.0,58.3,100.0,59.35,60.0,51.61,,,,,,
88,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,35.0,9.4,3.0,,,R 89,6.0,38.0,100.0,59.63,70.0,55.59,,,,,,,,
89,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,40.0,22.2,2.0,,,R 90,6.7,57.0,160.0,68.32,100.0,58.89,110.0,59.79,,,,,,
90,75.0,30.0,40.0,133.0,101.0,136.7,60.8,37.0,37.7,44.0,,,,,R 91,9.8,55.0,130.0,62.91,,,,,,,,,,
91,75.0,30.0,40.0,209.0,48.0,2.0,23.0,4.0,11.0,17.0,,,,,R 92,4.7,31.0,170.0,69.62,,,,,,,,,,
92,75.0,30.0,40.0,209.0,48.0,2.0,23.0,4.0,11.0,21.0,,,,,R 93,4.6,35.0,120.0,64.7,,,,,,,,,,
93,75.0,30.0,40.0,209.0,48.0,2.0,23.0,4.0,11.0,24.0,,,,,R 94,4.3,42.0,70.0,51.3,170.0,50.45,160.0,68.71,,,,,,
94,75.0,30.0,40.0,209.0,48.0,3.0,14.0,4.0,,,,,,,R 95,12.0,81.0,90.0,53.84,170.0,72.29,,,,,,,,
95,75.0,30.0,40.0,220.0,53.8,1.0,10.0,1.0,,,,,,,R 96,4.0,24.0,90.0,56.5,,,,,,,,,,
96,75.0,30.0,40.0,220.0,53.8,4.0,12.8,1.0,,,,,,,R 97,3.6,22.0,,,,,,,,,,,,
97,75.0,30.0,40.0,220.0,53.8,4.0,12.8,3.0,,,,,,,R 98,5.6,32.0,90.0,55.75,,,,,,,,,,
98,75.0,30.0,40.0,220.0,53.8,8.0,,,,,,,,,R 99,7.0,39.0,90.0,55.11,110.0,61.17,,,,,,,,
99,75.0,30.0,40.0,220.0,53.8,9.0,,,,,,,,,R 100,5.0,36.0,170.0,67.73,170.0,68.94,,,,,,,,
100,75.0,30.0,40.0,220.0,53.8,34.3,10.0,7.0,,,,,,,R 101,8.3,82.0,170.0,69.52,100.0,57.89,140.0,65.61,140.0,66.39,90.0,57.04,,
101,75.0,30.0,40.0,220.0,53.8,42.3,8.2,3.0,,,,,,,R 102,7.0,62.0,150.0,63.48,60.0,48.31,,,,,,,,
102,75.0,30.0,40.0,220.0,53.8,61.3,11.7,15.0,,,,,,,R 103,7.4,51.0,170.0,37.32,70.0,52.81,,,,,,,,
103,75.0,34.0,40.0,82.0,24.0,49.0,,,,,,,,,R 104,6.1,29.0,130.0,63.72,,,,,,,,,,
104,75.0,34.0,40.0,82.0,24.0,55.7,,,,,,,,,R 105,10.7,106.0,130.0,63.38,100.0,57.0,110.0,59.33,170.0,70.76,,,,
105,75.0,34.0,40.0,86.0,35.8,0.0,13.5,9.0,9.2,2.5,,,,,R 106,5.8,53.0,90.0,56.38,,,,,,,,,,
106,75.0,34.0,40.0,91.0,10.1,3.7,,,,,,,,,R 107,9.0,67.0,100.0,55.78,120.0,61.87,,,,,,,,
107,75.0,34.0,40.0,108.0,25.0,5.0,16.7,23.0,,,,,,,R 108,6.2,40.0,160.0,67.97,110.0,60.79,,,,,,,,
108,75.0,34.0,40.0,108.0,25.0,5.0,16.7,40.0,,,,,,,R 109,5.8,36.0,120.0,62.91,80.0,55.87,,,,,,,,
109,75.0,34.0,40.0,108.0,25.0,5.0,16.7,56.2,,,,,,,R 110,6.1,26.0,150.0,69.75,,,,,,,,,,
110,75.0,34.0,40.0,108.0,25.0,5.0,16.7,59.0,,,,,,,R 111,6.4,71.0,130.0,64.18,140.0,69.03,,,,,,,,
111,75.0,34.0,40.0,149.0,,,,,,,,,,,R 112,8.2,64.0,100.0,58.15,160.0,65.95,40.0,40.86,,,,,,
112,75.0,34.0,40.0,157.0,17.0,9.4,,,,,,,,,R 113,7.4,100.0,100.0,58.19,80.0,52.25,100.0,65.53,,,,,,
113,75.0,34.0,40.0,157.0,17.0,13.100000000000001,,,,,,,,,R 114,9.7,75.0,60.0,46.93,110.0,59.63,,,,,,,,
114,75.0,34.0,40.0,183.0,12.0,0.0,,,,,,,,,R 115,6.3,68.0,150.0,66.9,,,,,,,,,,
115,75.0,34.0,40.0,203.0,,,,,,,,,,,R 116,8.7,80.0,80.0,54.59,150.0,67.09,,,,,,,,
116,75.0,34.0,40.0,225.0,32.7,57.0,23.8,17.0,9.6,4.7,,,,,R 117,5.5,55.0,100.0,57.46,90.0,54.11,,,,,,,,
117,75.0,34.0,40.0,225.0,32.7,57.0,23.8,17.0,9.6,8.7,,,,,R 118,6.5,60.0,90.0,55.49,110.0,58.37,,,,,,,,
118,75.0,34.0,40.0,227.0,50.0,28.0,10.0,2.4,,,,,,,R 119,5.1,29.0,130.0,63.09,40.0,37.87,,,,,,,,
119,75.0,34.0,40.0,227.0,50.0,43.0,18.3,1.0,,,,,,,R 120,6.5,56.0,130.0,62.9,120.0,62.36,,,,,,,,
120,75.0,34.0,40.0,227.0,50.0,45.0,42.1,15.0,34.5,1.0,7.2,2.5,,,R 121,5.3,68.0,140.0,65.77,140.0,63.0,120.0,64.06,,,,,,
121,75.0,34.0,40.0,227.0,50.0,45.0,42.1,15.0,34.5,9.7,9.6,9.5,,,R 122,6.4,44.0,140.0,67.66,150.0,67.51,,,,,,,,
122,75.0,34.0,40.0,277.0,44.6,0.0,12.7,8.0,,,,,,,R 123,7.0,44.0,130.0,61.82,,,,,,,,,,
123,75.0,34.0,40.0,277.0,44.6,7.0,,,,,,,,,R 124,6.0,54.0,110.0,60.19,100.0,57.91,,,,,,,,
124,75.0,34.0,40.0,277.0,44.6,9.0,28.5,11.3,11.2,2.0,,,,,R 125,10.0,32.0,130.0,61.95,140.0,64.92,100.0,57.79,,,,,,
125,75.0,34.0,40.0,277.0,44.6,9.0,28.5,16.8,29.7,20.0,,,,,R 126,9.6,64.0,120.0,61.33,100.0,57.66,,,,,,,,
126,75.0,34.0,40.0,277.0,44.6,9.0,28.5,16.8,29.7,23.0,7.5,2.0,,,R 127,6.2,40.0,140.0,66.75,150.0,65.02,,,,,,,,
127,75.0,34.0,40.0,283.0,25.0,44.0,,,,,,,,,R 128,5.7,48.0,170.0,69.62,130.0,63.55,,,,,,,,
128,75.0,34.0,40.0,290.0,8.1,6.3,,,,,,,,,R 129,7.8,65.0,80.0,51.73,140.0,59.04,130.0,62.46,,,,,,
129,75.0,35.0,36.0,87.0,57.5,0.0,15.0,62.0,,,,,,,R 130,4.6,27.0,180.0,71.7,,,,,,,,,,
130,75.0,35.0,36.0,87.0,57.5,0.0,15.0,68.0,9.7,4.0,,,,,R 131,6.2,68.0,150.0,66.33,,,,,,,,,,
131,75.0,35.0,36.0,87.0,57.5,1.0,17.7,1.5,,,,,,,R 132,7.8,59.0,150.0,45.66,,,,,,,,,,
132,75.0,35.0,36.0,87.0,57.5,2.0,11.1,3.0,,,,,,,R 133,6.3,58.0,160.0,68.33,,,,,,,,,,
133,75.0,35.0,36.0,125.0,18.0,1.0,4.5,,,,,,,,R 134,4.5,32.0,50.0,45.66,110.0,60.46,140.0,64.08,,,,,,
134,75.0,35.0,36.0,130.8,20.0,2.6,7.0,4.7,,,,,,,R 135,6.4,59.0,180.0,68.09,,,,,,,,,,
135,75.0,35.0,36.0,130.8,20.0,3.6,8.8,15.0,,,,,,,R 136,7.0,31.0,160.0,67.32,,,,,,,,,,
136,75.0,35.0,36.0,141.8,14.4,3.0,,,,,,,,,R 137,6.3,55.0,140.0,63.13,110.0,59.21,,,,,,,,
137,75.0,35.0,36.0,164.8,48.4,3.2,7.5,7.6,,,,,,,R 138,7.2,78.0,140.0,63.9,130.0,64.79,,,,,,,,
138,75.0,35.0,36.0,171.20000000000002,64.6,6.0,8.4,27.0,,,,,,,R 139,5.2,27.0,120.0,61.4,120.0,60.88,,,,,,,,
139,75.0,35.0,36.0,202.20000000000002,65.7,6.0,10.6,2.3,,,,,,,R 140,6.3,28.0,90.0,55.18,120.0,65.25,120.0,60.88,,,,,,
140,75.0,35.0,36.0,202.20000000000002,65.7,26.0,65.3,11.0,,,,,,,R 141,6.1,46.0,130.0,64.12,100.0,57.22,,,,,,,,
141,75.0,35.0,36.0,202.20000000000002,65.7,26.0,65.3,19.7,,,,,,,R 142,6.5,53.0,70.0,51.06,130.0,62.55,120.0,62.82,,,,,,
142,75.0,35.0,36.0,202.20000000000002,65.7,26.0,65.3,28.7,11.8,13.0,,,,,R 143,6.4,66.0,170.0,68.17,60.0,50.91,80.0,55.26,80.0,51.12,,,,
143,75.0,35.0,36.0,202.20000000000002,65.7,26.0,65.3,76.7,27.6,2.5,13.1,9.0,,,R 144,12.4,90.0,150.0,68.97,90.0,57.87,130.0,63.04,120.0,63.42,,,,
144,75.0,35.0,36.0,202.20000000000002,65.7,26.0,65.3,81.9,50.0,22.0,,,,,R 145,6.4,65.0,140.0,64.66,90.0,58.25,90.0,59.73,,,,,,
145,75.0,35.0,36.0,202.20000000000002,65.7,26.0,65.3,90.9,38.8,13.0,14.4,1.0,,,R 146,7.6,60.0,90.0,57.59,130.0,63.57,130.0,65.2,,,,,,
146,75.0,35.0,36.0,202.20000000000002,65.7,26.0,65.3,90.9,38.8,14.0,,,,,R 147,6.7,47.0,120.0,60.25,,,,,,,,,,
147,75.0,35.0,36.0,202.20000000000002,65.7,26.0,65.3,90.9,38.8,24.0,21.4,3.0,,,R 148,9.0,78.0,160.0,70.0,150.0,68.47,,,,,,,,
148,75.0,35.0,36.0,202.20000000000002,65.7,26.0,65.3,90.9,38.8,26.3,20.6,4.5,,,R 149,12.1,90.0,160.0,68.71,200.0,67.62,70.0,49.46,,,,,,
149,75.0,35.0,36.0,202.20000000000002,65.7,36.0,31.2,41.0,15.7,1.2,,,,,R 150,8.0,78.0,130.0,62.31,,,,,,,,,,
150,75.0,35.0,36.0,202.20000000000002,65.7,36.0,31.2,56.0,15.5,7.0,,,,,R 151,8.3,60.0,160.0,64.69,140.0,67.04,70.0,49.48,,,,,,
151,75.0,35.0,36.0,202.20000000000002,65.7,36.0,31.2,79.0,,,,,,,R 152,13.1,103.0,130.0,61.56,100.0,56.65,,,,,,,,
152,75.0,35.0,36.0,209.20000000000002,29.0,2.0,10.0,5.8,,,,,,,R 153,5.0,36.0,130.0,65.02,120.0,62.09,,,,,,,,
153,75.0,35.0,36.0,240.20000000000002,,,,,,,,,,,R 154,12.1,77.0,110.0,61.72,130.0,61.68,,,,,,,,
154,75.0,35.0,36.0,248.20000000000002,58.7,6.0,22.1,9.0,18.2,3.0,,,,,R 155,5.6,54.0,120.0,63.19,,,,,,,,,,
155,75.0,35.0,36.0,248.20000000000002,58.7,6.0,22.1,9.0,18.2,48.0,,,,,R 156,7.1,43.0,130.0,58.67,170.0,65.06,,,,,,,,
156,75.0,35.0,36.0,250.20000000000002,48.7,4.0,8.2,3.0,,,,,,,R 157,7.3,57.0,140.0,63.26,140.0,63.03,80.0,52.0,100.0,51.61,,,,
157,75.0,35.0,36.0,276.20000000000005,55.7,9.0,,,,,,,,,R 158,8.3,58.0,120.0,57.45,140.0,60.79,160.0,66.69,,,,,,
158,75.0,35.0,36.0,276.20000000000005,55.7,35.0,,,,,,,,,R 159,9.0,60.0,120.0,61.58,130.0,62.4,200.0,72.11,,,,,,
159,75.0,35.0,36.0,276.20000000000005,55.7,56.0,,,,,,,,,R 160,7.3,72.0,150.0,67.59,160.0,65.76,160.0,67.0,,,,,,
160,75.0,35.0,36.0,276.20000000000005,55.7,62.0,,,,,,,,,R 161,7.6,67.0,160.0,67.28,170.0,69.68,140.0,64.46,,,,,,
161,75.0,35.0,36.0,284.20000000000005,8.5,3.0,,,,,,,,,R 162,8.6,70.0,110.0,57.07,70.0,54.29,50.0,44.34,,,,,,
162,75.0,35.0,36.0,304.20000000000005,46.8,33.0,,,,,,,,,R 163,12.0,91.0,190.0,69.24,150.0,60.75,150.0,65.23,120.0,63.8,,,,
163,75.0,35.0,36.0,304.20000000000005,46.8,46.0,13.5,7.0,,,,,,,R 164,6.7,41.0,190.0,68.35,150.0,57.54,140.0,64.82,,,,,,
164,75.0,35.0,36.0,318.20000000000005,46.7,5.8,21.0,2.5,,,,,,,R 165,8.3,57.0,170.0,67.05,100.0,55.83,,,,,,,,
165,75.0,35.0,36.0,346.20000000000005,62.8,22.0,,,,,,,,,R 166,8.0,58.0,90.0,54.48,90.0,51.98,120.0,57.79,,,,,,
166,75.0,35.0,36.0,346.20000000000005,62.8,37.0,,,,,,,,,R 167,6.3,43.0,140.0,61.1,170.0,68.68,,,,,,,,
167,75.0,35.0,36.0,346.20000000000005,62.8,42.0,,,,,,,,,R 168,8.3,73.0,180.0,68.67,130.0,62.98,120.0,55.89,,,,,,
168,75.0,35.0,36.0,346.20000000000005,62.8,46.0,21.3,3.7,,,,,,,R 169,8.0,54.0,150.0,53.84,220.0,64.34,210.0,68.07,,,,,,
169,75.0,35.0,36.0,346.20000000000005,62.8,48.0,24.0,19.0,8.8,21.0,,,,,R 170,6.7,43.0,180.0,57.84,200.0,62.21,170.0,57.75,,,,,,
170,75.0,35.0,36.0,346.20000000000005,62.8,48.0,24.0,36.0,9.0,23.0,,,,,R 171,6.2,42.0,170.0,61.02,240.0,70.84,160.0,56.05,,,,,,
0,81.0,14.0,37.0,89.0,44.6,24.0,7.8,4.0,,,,,,,R1,5.3,52.0,140.0,62.66,170.0,63.26,160.0,65.22,,,,,,
1,81.0,14.0,37.0,89.0,44.6,55.0,7.8,4.0,,,,,,,R2,5.7,39.0,110.0,63.91,110.0,64.56,100.0,61.14,,,,,,
2,81.0,14.0,37.0,89.0,44.6,93.0,10.7,8.0,,,,,,,R3,6.7,50.0,120.0,69.29,190.0,63.31,,,,,,,,
3,81.0,14.0,37.0,117.0,81.0,5.0,27.0,23.0,,,,,,,R4,4.6,26.0,130.0,63.5,,,,,,,,,,
4,81.0,14.0,37.0,117.0,81.0,5.0,27.0,30.0,,,,,,,R5,6.4,70.0,70.0,52.48,80.0,56.82,120.0,64.16,,,,,,
5,81.0,14.0,37.0,117.0,81.0,5.0,27.0,55.0,,,,,,,R6,5.7,66.0,180.0,68.51,70.0,49.34,,,,,,,,
6,81.0,14.0,37.0,117.0,81.0,5.0,27.0,58.0,,,,,,,R7,6.7,53.0,160.0,68.3,,,,,,,,,,
7,81.0,14.0,37.0,117.0,81.0,34.0,28.4,11.4,10.0,0.0,,,,,R8,8.0,30.0,,,,,,,,,,,,
8,81.0,14.0,37.0,117.0,81.0,89.0,28.0,2.5,,,,,,,R9,10.0,75.0,50.0,44.98,40.0,42.79,60.0,50.24,80.0,49.13,40.0,43.55,,
9,81.0,14.0,37.0,117.0,81.0,89.0,28.0,5.5,12.7,7.0,,,,,R10,5.2,32.0,100.0,61.44,70.0,49.8,,,,,,,,
10,81.0,14.0,37.0,117.0,81.0,95.0,42.0,5.0,,,,,,,R11,8.7,87.0,100.0,98.48,70.0,48.57,130.0,69.02,90.0,56.97,,,,
11,81.0,14.0,37.0,117.0,81.0,99.0,21.0,12.0,,,,,,,R12,6.4,41.0,120.0,60.47,140.0,68.02,120.0,65.97,,,,,,
12,81.0,14.0,37.0,117.0,81.0,99.0,21.0,14.0,,,,,,,R13,6.6,68.0,110.0,61.77,110.0,58.33,,,,,,,,
13,81.0,14.0,37.0,117.0,81.0,107.0,75.0,1.0,44.8,4.0,,,,,R14,4.2,22.0,120.0,66.32,,,,,,,,,,
14,81.0,14.0,37.0,117.0,81.0,107.0,75.0,11.0,33.8,2.0,,,,,R15,6.4,43.0,70.0,57.68,50.0,48.32,50.0,47.66,,,,,,
15,81.0,14.0,37.0,117.0,81.0,107.0,75.0,46.0,65.0,8.0,23.2,2.3,,,R16,6.4,70.0,130.0,68.62,110.0,61.66,,,,,,,,
16,81.0,14.0,37.0,117.0,81.0,107.0,75.0,46.0,65.0,8.0,23.2,4.3,,,R17,6.6,47.0,110.0,62.15,140.0,65.69,140.0,67.36,160.0,66.86,,,,
17,81.0,14.0,37.0,117.0,81.0,107.0,75.0,46.0,65.0,15.0,28.3,1.8,,,R18,6.0,25.0,140.0,66.31,130.0,67.05,,,,,,,,
18,81.0,14.0,37.0,117.0,81.0,107.0,75.0,46.0,65.0,38.0,23.3,60.0,,,R19,6.3,28.0,120.0,60.62,130.0,63.48,150.0,73.46,160.0,70.08,,,,
19,81.0,14.0,37.0,188.0,46.4,25.0,15.2,11.0,,,,,,,R20,9.4,,90.0,55.21,130.0,63.89,70.0,65.48,80.0,51.28,,,,
20,81.0,14.0,37.0,188.0,46.4,36.2,,,,,,,,,R21,5.3,20.3,,,,,,,,,,,,
21,81.0,14.0,37.0,188.0,46.4,52.7,,,,,,,,,R22,6.8,28.0,90.0,55.21,130.0,63.89,70.0,65.48,80.0,51.28,,,,
22,81.0,14.0,37.0,188.0,46.4,56.900000000000006,10.8,10.0,,,,,,,R23,9.1,,60.0,48.52,70.0,52.04,70.0,50.26,,,,,,
23,81.0,14.0,37.0,244.0,50.3,7.0,16.6,14.4,,,,,,,R24,6.3,40.0,150.0,68.56,110.0,70.32,120.0,68.64,130.0,66.88,,,,
24,81.0,14.0,37.0,263.0,54.8,3.0,27.0,4.0,,,,,,,R25,5.3,26.0,140.0,65.32,140.0,67.43,,,,,,,,
25,81.0,14.0,37.0,263.0,54.8,3.0,27.0,42.0,,,,,,,R26,5.2,50.0,110.0,60.13,100.0,59.32,100.0,59.68,100.0,59.53,,,,
26,81.0,14.0,37.0,263.0,54.8,3.0,27.0,48.0,,,,,,,R27,6.5,57.0,130.0,68.33,130.0,67.62,120.0,62.24,100.0,56.82,80.0,53.47,,
27,81.0,14.0,37.0,263.0,54.8,3.0,27.0,53.0,,,,,,,R28,8.7,48.0,90.0,58.76,,,,,,,,,,
28,81.0,14.0,37.0,263.0,54.8,4.0,,,,,,,,,R29,5.1,20.0,,,,,,,,,,,,
29,81.0,14.0,37.0,263.0,54.8,6.0,34.5,45.0,34.0,6.0,20.0,13.0,,,R30,7.0,76.0,170.0,65.75,70.0,53.02,80.0,52.56,,,,,,
30,81.0,14.0,37.0,263.0,54.8,6.0,34.5,45.0,34.0,9.0,9.0,5.0,,,R31,5.4,42.0,60.0,47.59,120.0,64.03,,,,,,,,
31,81.0,14.0,37.0,263.0,54.8,6.0,34.5,45.0,34.0,9.0,9.0,7.0,,,R32,5.8,66.0,120.0,64.69,60.0,52.3,70.0,59.19,50.0,46.36,50.0,43.77,,
32,81.0,19.0,40.0,60.0,35.0,19.0,9.2,1.3,,,,,,,R33,4.4,25.0,,,,,,,,,,,,
33,81.0,19.0,40.0,68.0,114.0,106.0,41.4,32.0,,,,,,,R34,7.1,63.0,130.0,65.08,160.0,69.03,,,,,,,,
34,81.0,19.0,40.0,68.0,114.0,106.0,41.4,56.0,,,,,,,R35,7.4,44.0,100.0,59.59,100.0,58.69,70.0,50.95,,,,,,
35,81.0,19.0,40.0,68.0,114.0,106.0,41.4,60.0,,,,,,,R36,5.7,26.0,70.0,54.03,130.0,62.41,,,,,,,,
36,81.0,19.0,40.0,68.0,114.0,106.0,41.4,70.4,,,,,,,R37,7.3,58.0,140.0,67.68,130.0,65.33,140.0,62.86,100.0,57.53,,,,
37,81.0,19.0,40.0,68.0,114.0,106.0,41.4,95.4,,,,,,,R38,7.1,45.0,160.0,70.74,120.0,66.04,90.0,59.32,90.0,59.65,,,,
38,81.0,19.0,40.0,68.0,114.0,145.0,,,,,,,,,R39,6.4,32.0,150.0,69.17,120.0,61.04,170.0,71.5,130.0,66.3,,,,
39,81.0,19.0,40.0,68.0,114.0,163.0,50.0,46.3,,,,,,,R40,6.5,43.0,170.0,72.3,,,,,,,,,,
40,81.0,19.0,40.0,68.0,114.0,163.0,50.0,52.3,,,,,,,R41,7.7,39.0,160.0,48.58,,,,,,,,,,
41,81.0,19.0,40.0,68.0,114.0,200.0,5.8,4.0,,,,,,,R42,5.2,35.0,130.0,64.82,,,,,,,,,,
42,81.0,19.0,40.0,68.0,114.0,205.0,,,,,,,,,R43,6.4,58.0,,,,,,,,,,,,
43,81.0,19.0,40.0,68.0,114.0,245.0,43.8,9.2,,,,,,,R44,6.5,31.0,150.0,74.46,,,,,,,,,,
44,81.0,19.0,40.0,68.0,114.0,251.0,42.5,23.0,7.7,2.0,,,,,R45,6.4,21.0,130.0,68.24,,,,,,,,,,
45,81.0,19.0,40.0,68.0,114.0,255.0,31.6,11.0,,,,,,,R46,7.2,38.0,,,,,,,,,,,,
46,81.0,19.0,40.0,68.0,114.0,255.0,31.6,23.0,,,,,,,R47,9.4,76.0,150.0,72.44,,,,,,,,,,
47,81.0,19.0,40.0,92.0,35.2,3.0,20.0,4.0,,,,,,,R48,5.2,26.0,120.0,63.36,,,,,,,,,,
