,DTronc,LTronc,DChar,LChar,DChar1,LChar1,DChar2,LChar2,DChar3,LChar3,DChar4,LChar4,DChar5,LChar5,NumRam,DRam,LRam,PFr1,DFr1,PFr2,DFr2,PFr3,DFr3,PFr4,DFr4,PFr5,DFr5,PFr6,DFr6
21,71.0,33.0,34.2,158.0,14.13,2.0,,,,,,,,,R22,6.26,66.5,125.0,61.08,122.0,60.69,100.0,55.57,,,,,,
22,71.0,33.0,34.2,158.0,47.6,78.0,,,,,,,,,R23,7.26,81.0,131.0,61.52,124.0,59.05,122.8,,104.0,55.35,,,,
23,71.0,33.0,34.2,158.0,47.6,78.0,,,,,,,,,R24,6.8,35.0,127.0,59.12,122.8,,181.0,71.42,,,,,,
24,71.0,33.0,34.2,158.0,47.6,80.0,28.5,38.0,,,,,,,R25,7.5,37.0,156.0,65.2,,,,,,,,,,
25,71.0,33.0,34.2,158.0,47.6,80.0,28.5,82.0,,,,,,,R26,5.8,30.0,122.8,,,,,,,,,,,
26,71.0,33.0,34.2,158.0,47.6,93.0,,,,,,,,,R27,4.0,17.2,,,,,,,,,,,,
27,71.0,33.0,34.2,158.0,47.6,96.5,,,,,,,,,R28,6.5,39.0,,,,,,,,,,,,
28,71.0,33.0,34.2,195.0,36.8,16.0,8.7,8.5,,,,,,,R29,7.7,62.0,124.0,59.52,130.0,60.02,161.0,67.08,,,,,,
29,71.0,33.0,34.2,195.0,36.8,48.0,,,,,,,,,R30,7.7,56.0,116.0,59.2,122.8,,111.0,58.61,,,,,,
30,71.0,33.0,34.2,195.0,36.8,66.0,,,,,,,,,R31,6.9,60.0,122.8,,122.0,60.08,117.0,59.17,,,,,,
31,71.0,33.0,34.2,195.0,36.8,74.0,,,,,,,,,R32,6.4,49.0,145.0,62.6,,,,,,,,,,
32,71.0,33.0,34.2,228.0,26.6,7.0,,,,,,,,,R33,7.8,21.0,139.0,63.24,109.0,58.69,,,,,,,,
33,71.0,33.0,34.2,229.0,26.6,0.5,,,,,,,,,R34,8.3,50.0,122.8,,133.0,63.6,,,,,,,,
34,71.0,33.0,34.2,238.0,12.6,12.0,,,,,,,,,R35,6.0,43.0,128.0,60.76,104.0,57.79,121.0,60.8,,,,,,
35,71.0,33.0,34.2,252.0,49.6,8.0,,,,,,,,,R36,5.4,26.5,,,,,,,,,,,,
36,71.0,33.0,34.2,229.0,49.6,23.0,,,,,,,,,R37,5.7,52.0,141.0,66.37,93.0,55.85,,,,,,,,
37,71.0,33.0,34.2,229.0,49.6,80.0,,,,,,,,,R38,8.6,65.0,152.0,65.2,122.8,,122.8,,122.8,,,,,
38,71.0,33.0,34.2,229.0,49.6,94.0,,,,,,,,,R39,6.0,48.4,101.0,56.61,122.8,,122.8,,122.8,,,,,
39,71.0,33.0,34.2,249.0,40.0,18.0,,,,,,,,,R40,6.0,36.5,122.8,,,,,,,,,,,
40,71.0,33.0,34.2,249.0,40.0,33.0,10.0,2.0,,,,,,,R41,4.3,24.0,122.8,,,,,,,,,,,
41,71.0,33.0,34.2,249.0,40.0,44.0,,,,,,,,,R42,3.7,13.0,122.8,,,,,,,,,,,
42,71.0,33.0,34.2,249.0,40.0,52.5,,,,,,,,,R43,7.7,33.0,,,,,,,,,,,,
43,71.0,33.0,34.2,249.0,40.0,66.0,,,,,,,,,R44,8.0,61.0,69.0,45.97,,,,,,,,,,
44,71.0,33.0,34.2,249.0,40.0,92.0,,,,,,,,,R45,6.8,24.5,0.0,,,,,,,,,,,
45,71.0,33.0,34.2,249.0,40.0,100.0,,11.4,,,,,,,R46,5.2,22.0,122.8,,,,,,,,,,,
46,71.0,33.0,44.6,27.0,35.5,63.0,16.0,8.0,9.86,15.3,,,,,R47,5.44,60.5,116.0,59.84,91.0,52.24,,,,,,,,
47,71.0,33.0,44.6,27.0,35.5,63.0,40.93,60.4,,,,,,,R48,4.69,20.4,112.0,56.52,108.0,62.2,,,,,,,,
48,71.0,33.0,44.6,27.0,35.5,63.0,40.93,64.4,19.69,29.0,,,,,R49,5.41,66.0,122.8,,52.0,44.33,,,,,,,,
49,71.0,33.0,44.6,27.0,35.5,63.0,40.93,85.80000000000001,19.72,16.0,,,,,R50,3.43,18.0,97.0,54.01,,,,,,,,,,
50,71.0,33.0,44.6,27.0,35.5,63.0,50.56,0.0,19.72,16.0,,,,,R51,4.17,37.0,124.0,64.11,64.0,49.21,,,,,,,,
51,71.0,33.0,44.6,27.0,35.5,63.0,50.56,36.0,10.0,10.0,6.36,4.0,,,R52,7.36,80.5,123.0,58.89,69.0,48.98,96.0,52.52,,,,,,
52,71.0,33.0,44.6,27.0,35.5,63.0,50.56,36.0,10.0,15.0,,,,,R53,3.81,13.5,110.0,58.64,,,,,,,,,,
53,71.0,33.0,44.6,27.0,35.5,63.0,50.56,88.5,13.7,42.0,,,,,R54,4.15,14.0,122.8,,,,,,,,,,,
54,71.0,33.0,44.6,27.0,35.5,63.0,50.56,88.5,13.7,53.5,,,,,R55,3.93,41.5,109.0,59.33,,,,,,,,,,
55,71.0,33.0,44.6,27.0,35.5,63.0,50.56,130.0,18.26,19.0,12.3,60.0,,,R56,6.8,70.0,120.0,58.71,122.8,,122.8,,91.0,55.32,,,,
56,71.0,33.0,44.6,27.0,35.5,63.0,50.56,134.0,,,,,,,R57,5.79,54.0,82.0,52.81,123.0,58.37,,,,,,,,
57,71.0,33.0,44.6,27.0,35.5,134.0,24.0,8.0,18.0,46.0,,,,,R58,3.8,38.0,82.0,52.81,95.0,54.0,,,,,,,,
58,71.0,33.0,44.6,27.0,35.5,134.0,24.0,8.0,18.0,50.0,,,,,R59,4.5,42.0,69.0,47.09,73.0,47.41,65.0,44.3,71.0,45.16,,,,
59,71.0,33.0,44.6,27.0,35.5,134.0,24.0,26.0,,,,,,,R60,6.8,62.0,116.0,58.28,94.0,53.87,122.8,,122.8,,,,,
60,71.0,33.0,44.6,27.0,35.5,134.0,24.0,30.0,,,,,,,R61,9.8,107.0,151.0,63.35,122.8,,140.0,63.27,108.0,55.12,,,,
61,71.0,33.0,44.6,27.0,35.5,134.0,24.0,54.0,,,,,,,R62,8.0,84.0,113.0,56.08,122.8,,112.0,58.09,,,,,,
62,71.0,33.0,44.6,27.0,35.5,134.0,24.0,56.0,,,,,,,R63,7.4,70.0,110.0,57.87,122.8,,102.0,55.65,122.8,,122.8,,,
63,71.0,33.0,44.6,27.0,35.5,166.0,41.0,10.0,,,,,,,R64,7.6,70.0,152.0,64.34,103.0,56.07,,,,,,,,
64,71.0,33.0,44.6,27.0,35.5,166.0,41.0,10.0,,,,,,,R65,4.4,32.0,103.0,56.7,136.0,63.04,,,,,,,,
65,71.0,33.0,44.6,27.0,35.5,166.0,,,,,,,,,R66,6.3,73.0,104.0,57.8,102.0,54.31,,,,,,,,
66,71.0,33.0,44.6,27.0,35.5,177.0,14.0,18.0,,,,,,,R67,6.5,51.0,122.8,,,,,,,,,,,
67,71.0,33.0,44.6,27.0,35.5,186.5,62.5,18.0,13.4,32.0,,,,,R68,7.0,45.0,122.8,,78.0,52.08,,,,,,,,
68,71.0,33.0,44.6,27.0,35.5,186.5,62.5,42.0,11.2,1.0,,,,,R69,5.7,29.0,156.0,62.43,,,,,,,,,,
69,71.0,33.0,44.6,27.0,35.5,186.5,62.5,73.0,,,,,,,R70,4.7,12.5,,,,,,,,,,,,
70,71.0,33.0,44.6,27.0,35.5,186.5,62.5,99.0,5.0,11.0,26.0,30.0,,,R71,6.2,43.0,122.8,,122.8,,,,,,,,,
71,71.0,33.0,44.6,27.0,35.5,186.5,62.5,99.0,5.0,11.0,26.0,33.0,,,R72,6.8,49.0,135.0,62.14,122.8,,122.8,,,,,,,
72,71.0,33.0,44.6,27.0,35.5,186.5,62.5,99.0,5.0,22.0,,,,,R73,8.6,74.0,163.0,66.37,122.8,,,,,,,,,
73,71.0,33.0,44.6,27.0,35.5,186.5,62.5,99.0,5.0,34.0,,,,,R74,5.3,33.0,122.8,,134.0,61.96,162.0,63.31,,,,,,
74,71.0,33.0,44.6,27.0,35.5,186.5,62.5,99.0,5.0,48.0,18.0,1.0,,,R75,8.0,67.0,122.8,,122.8,,122.8,,,,,,,
75,71.0,33.0,44.6,27.0,35.5,186.5,62.5,99.0,5.0,48.0,18.0,7.0,,,R76,5.7,17.0,122.8,,122.8,,,,,,,,,
76,71.0,33.0,44.6,27.0,35.5,195.5,28.0,5.0,,,,,,,R77,6.0,22.0,124.0,59.23,112.0,57.64,,,,,,,,
77,71.0,33.0,44.6,27.0,35.5,197.5,19.0,2.0,,,,,,,R78,6.0,42.0,122.8,,,,,,,,,,,
78,71.0,33.0,44.6,27.0,35.5,202.5,,,,,,,,,R79,8.0,70.0,94.0,57.64,109.0,58.19,140.0,61.87,126.0,60.0,,,,
79,71.0,33.0,44.6,27.0,35.5,211.5,15.0,1.0,,,,,,,R80,6.8,55.0,147.0,66.15,132.0,60.87,,,,,,,,
80,71.0,33.0,44.6,27.0,35.5,241.5,,,,,,,,,R81,5.4,41.0,107.0,58.12,144.0,65.69,122.8,,,,,,,
81,71.0,33.0,44.6,27.0,35.5,271.5,12.6,45.0,,,,,,,R82,4.8,20.0,109.0,56.52,122.8,,,,,,,,,
82,71.0,33.0,44.6,27.0,35.5,271.5,,,,,,,,,R83,5.4,16.5,177.0,69.61,,,,,,,,,,
83,71.0,33.0,44.6,27.0,35.5,304.5,23.7,16.0,,,,,,,R84,6.6,36.0,122.8,,199.0,70.85,,,,,,,,
84,71.0,33.0,44.6,27.0,35.5,312.5,,,,,,,,,R85,4.0,12.0,122.8,,,,,,,,,,,
85,71.0,33.0,44.6,27.0,35.5,317.5,,,,,,,,,R86,8.4,56.0,105.0,54.96,159.0,64.99,122.8,,122.8,,,,,
86,71.0,33.0,44.6,26.0,31.0,22.0,21.33,27.5,10.4,18.0,,,,,R87,4.7,45.0,106.0,57.88,122.8,,64.0,46.27,36.0,36.35,,,,
87,71.0,33.0,44.6,26.0,31.0,22.0,21.33,44.0,,,,,,,R88,5.8,53.0,122.8,,,,,,,,,,,
88,71.0,33.0,44.6,26.0,31.0,13.0,23.4,50.0,,,,,,,R89,4.7,40.0,122.8,,,,,,,,,,,
89,71.0,33.0,44.6,26.0,31.0,13.0,23.4,75.0,8.7,8.8,,,,,R90,8.3,72.0,115.0,56.94,116.0,57.93,89.0,53.72,,,,,,
90,71.0,33.0,44.6,26.0,31.0,13.0,23.4,85.0,,,,,,,R91,5.6,70.0,69.0,50.12,133.0,59.34,,,,,,,,
91,71.0,33.0,44.6,26.0,31.0,76.0,19.5,12.0,11.0,64.0,,,,,R92,4.5,24.0,110.0,56.96,124.0,57.97,,,,,,,,
92,71.0,33.0,44.6,26.0,31.0,78.0,,,,,,,,,R93,8.0,96.0,45.0,41.41,34.0,37.6,42.0,38.58,48.0,44.45,,,,
93,71.0,33.0,44.6,26.0,31.0,78.0,24.8,101.0,,,,,,,R94,7.0,59.0,134.0,63.7,117.0,59.51,165.0,67.95,,,,,,
94,71.0,33.0,44.6,26.0,31.0,85.0,,,,,,,,,R95,3.3,21.5,,,,,,,,,,,,
95,71.0,33.0,44.6,26.0,31.0,140.0,,,,,,,,,R96,6.0,74.0,172.0,70.38,142.0,63.1,143.0,61.27,,,,,,
96,71.0,33.0,44.6,26.0,31.0,150.0,49.0,23.0,,,,,,,R97,4.8,42.0,127.0,61.38,,,,,,,,,,
97,71.0,33.0,44.6,26.0,31.0,150.0,49.0,55.5,,,,,,,R98,7.0,64.0,161.0,64.95,119.0,58.88,122.8,,149.0,63.33,,,,
98,71.0,33.0,44.6,26.0,31.0,150.0,49.0,96.0,,,,,,,R99,5.7,45.0,126.0,63.01,122.8,,169.0,67.42,146.0,62.85,,,,
99,71.0,33.0,44.6,26.0,31.0,150.0,49.0,100.0,,,,,,,R100,7.0,57.0,113.0,61.66,183.0,70.66,170.0,67.16,,,,,,
100,71.0,33.0,44.6,26.0,31.0,150.0,72.0,12.0,15.4,3.4,,,,,R101,6.5,83.0,129.0,63.29,136.0,63.03,128.0,61.93,122.0,58.84,,,,
101,71.0,33.0,44.6,26.0,31.0,150.0,72.0,38.5,23.26,2.0,,,,,R102,7.5,88.0,132.0,62.38,102.0,57.87,125.0,57.77,126.0,59.57,107.0,56.15,,
102,71.0,33.0,44.6,26.0,31.0,150.0,72.0,49.5,44.8,4.0,,,,,R103,7.0,61.5,127.0,60.78,148.0,65.69,139.0,63.85,,,,,,
103,71.0,33.0,44.6,26.0,31.0,150.0,72.0,49.5,44.8,23.5,10.0,7.0,,,R104,5.6,30.5,156.0,65.62,173.0,69.18,,,,,,,,
104,71.0,33.0,44.6,26.0,31.0,150.0,72.0,49.5,44.8,27.0,,,,,R105,4.8,31.0,144.0,64.43,145.0,62.0,,,,,,,,
105,71.0,33.0,44.6,26.0,31.0,150.0,72.0,49.5,44.8,47.0,12.1,27.0,,,R106,6.4,52.0,122.8,,122.8,,122.8,,,,,,,
106,71.0,33.0,44.6,26.0,31.0,150.0,72.0,49.5,44.8,64.0,15.0,4.0,,,R107,6.0,28.0,122.8,,,,,,,,,,,
107,71.0,33.0,44.6,26.0,31.0,150.0,15.0,7.5,,,,,,,R108,3.7,31.0,134.0,63.59,130.0,60.2,,,,,,,,
108,71.0,33.0,44.6,26.0,31.0,150.0,,,,,,,,,R109,5.3,40.0,122.8,,,,,,,,,,,
109,71.0,33.0,44.6,26.0,31.0,180.0,,,,,,,,,R110,13.5,115.0,154.0,64.56,122.8,,174.0,69.33,122.8,,,,,
110,71.0,33.0,44.6,26.0,31.0,196.0,,,,,,,,,R111,7.3,42.5,235.0,73.9,134.0,62.65,,,,,,,,
111,71.0,33.0,44.6,26.0,31.0,205.0,36.0,0.0,,,,,,,R112,6.7,45.5,122.8,,140.0,63.82,122.8,,,,,,,
112,71.0,33.0,44.6,26.0,31.0,205.0,36.0,22.0,,,,,,,R113,6.0,44.0,122.8,,107.0,58.46,,,,,,,,
113,71.0,33.0,44.6,26.0,31.0,205.0,36.0,41.0,15.0,26.3,,,,,R114,8.0,48.0,155.0,67.14,130.0,60.28,,,,,,,,
114,71.0,33.0,44.6,26.0,31.0,205.0,36.0,45.0,10.0,17.0,,,,,R115,6.2,46.0,122.8,,122.8,,,,,,,,,
115,71.0,33.0,44.6,26.0,31.0,208.0,,,,,,,,,R116,5.8,30.0,168.0,67.0,122.8,,,,,,,,,
116,71.0,33.0,38.0,53.0,,,,,,,,,,,R117,6.5,15.0,,,,,,,,,,,,
117,71.0,33.0,38.0,122.0,62.0,6.0,20.0,22.0,,,,,,,R118,6.0,51.0,122.8,,106.0,57.5,80.0,52.68,,,,,,
118,71.0,33.0,38.0,122.0,62.0,6.0,20.0,41.0,,,,,,,R119,5.6,45.0,122.8,,122.8,,,,,,,,,
119,71.0,33.0,38.0,122.0,62.0,6.0,20.0,75.0,,,,,,,R120,5.0,31.0,96.0,54.69,122.8,,,,,,,,,
120,71.0,33.0,38.0,122.0,62.0,6.0,20.0,81.5,,,,,,,R121,8.0,90.0,100.0,59.28,115.0,56.17,122.8,,,,,,,
121,71.0,33.0,38.0,122.0,62.0,58.0,11.8,4.0,,,,,,,R122,7.9,97.0,97.0,51.43,98.0,52.34,118.0,55.54,,,,,,
122,71.0,33.0,38.0,122.0,62.0,100.0,,,,,,,,,R123,5.4,48.5,122.8,,106.0,54.92,122.8,,133.0,59.92,,,,
123,71.0,33.0,38.0,122.0,62.0,108.0,22.0,7.0,9.0,20.0,,,,,R124,4.0,21.5,122.8,,122.8,,122.8,,,,,,,
124,71.0,33.0,38.0,122.0,62.0,112.0,17.0,13.0,15.9,3.5,,,,,R125,5.0,48.5,96.0,52.4,122.8,,91.0,53.08,,,,,,
125,71.0,33.0,38.0,122.0,62.0,118.0,12.0,2.5,,,,,,,R126,4.4,25.0,109.0,57.71,97.0,54.28,134.0,62.17,64.0,46.14,,,,
126,71.0,33.0,38.0,122.0,62.0,118.0,12.0,2.5,,,,,,,R127,5.0,41.5,113.0,57.74,129.0,58.17,122.8,,,,,,,
127,71.0,33.0,38.0,122.0,62.0,131.0,37.7,2.0,,,,,,,R128,5.7,55.5,138.0,62.5,132.0,60.73,122.8,,,,,,,
128,71.0,33.0,38.0,122.0,62.0,131.0,37.7,6.0,24.9,5.0,,,,,R129,5.0,56.0,121.0,59.68,122.8,,,,,,,,,
129,71.0,33.0,38.0,122.0,62.0,131.0,37.7,6.0,24.9,27.5,,,,,R130,10.5,96.0,153.0,65.62,123.0,58.59,122.8,,122.8,,,,,
130,71.0,33.0,38.0,122.0,62.0,131.0,37.7,6.0,24.9,59.5,,,,,R131,8.4,67.3,122.8,,122.8,,139.0,63.97,122.8,,,,,
131,71.0,33.0,38.0,122.0,62.0,131.0,37.7,6.0,24.9,63.0,,,,,R132,8.8,72.0,122.8,,122.8,,122.8,,,,,,,
132,71.0,33.0,38.0,122.0,62.0,131.0,37.7,21.2,20.16,6.5,,,,,R133,3.5,11.6,160.0,66.79,,,,,,,,,,
133,71.0,33.0,38.0,122.0,62.0,131.0,37.7,21.2,20.16,21.0,4.0,,,,R134,5.88,36.5,122.8,,122.8,,,,,,,,,
134,71.0,33.0,38.0,122.0,62.0,131.0,37.7,21.2,20.16,28.5,6.0,,,,R135,10.33,100.3,165.0,64.94,131.0,60.03,171.0,67.71,140.0,61.56,,,,
135,71.0,33.0,38.0,131.5,44.7,15.0,9.5,8.4,,,,,,,R136,3.63,22.0,122.8,,122.8,,,,,,,,,
136,71.0,33.0,38.0,141.0,44.7,15.0,9.5,8.4,6.03,15.5,,,,,R137,4.8,30.4,,,,,,,,,,,,
137,71.0,33.0,38.0,141.0,44.7,65.0,13.87,39.4,,,,,,,R138,6.49,68.3,122.8,,122.8,,,,,,,,,
138,71.0,33.0,38.0,141.0,44.7,65.0,13.87,39.4,,,,,,,R139,9.98,144.5,122.8,,122.8,,122.8,,122.8,,,,,
139,71.0,33.0,38.0,141.0,44.7,100.6,,,,,,,,,R140,5.6,47.0,118.0,58.94,163.0,64.85,,,,,,,,
140,71.0,33.0,38.0,141.0,44.7,105.19999999999999,,,,,,,,,R141,11.5,130.6,122.8,,122.8,,,,,,,,,
141,71.0,33.0,38.0,178.0,,,,,,,,,,,R142,5.86,35.4,122.8,,,,,,,,,,,
142,71.0,33.0,38.0,196.0,16.0,10.0,10.1,25.0,,,,,,,R143,4.8,12.0,140.0,62.36,,,,,,,,,,
143,71.0,33.0,38.0,196.0,16.0,10.0,10.1,28.0,,,,,,,R144,6.0,15.0,95.0,54.18,131.0,60.96,,,,,,,,
144,71.0,33.0,38.0,206.0,13.0,4.5,7.97,2.0,,,,,,,R145,4.0,24.0,117.0,62.4,139.0,61.97,,,,,,,,
145,71.0,33.0,38.0,225.0,,,,,,,,,,,R146,11.0,110.0,153.0,67.35,108.0,57.89,93.0,54.68,188.0,69.46,,,,
146,71.0,33.0,38.0,246.0,73.0,37.0,54.0,24.0,,,,,,,R147,15.0,104.0,122.8,,114.0,59.47,122.8,,134.0,62.73,122.8,,,
147,71.0,33.0,38.0,246.0,73.0,37.0,54.0,31.0,,,,,,,R148,10.0,15.0,138.0,62.06,133.0,62.89,202.0,72.07,183.0,68.08,,,,
148,71.0,33.0,38.0,246.0,73.0,68.0,,,,,,,,,R149,7.0,34.0,172.0,70.06,142.0,63.52,157.0,65.26,,,,,,
149,71.0,33.0,38.0,246.0,73.0,88.0,35.9,3.5,,,,,,,R150,9.8,100.0,142.0,64.33,149.0,62.97,122.8,,,,,,,
150,71.0,33.0,38.0,246.0,73.0,104.0,,,,,,,,,R151,10.0,93.0,122.8,,122.8,,122.8,,,,,,,
151,71.0,33.0,38.0,246.0,73.0,108.0,,,,,,,,,R152,7.5,38.0,130.0,60.63,122.8,,122.8,,,,,,,
152,71.0,33.0,38.0,254.0,73.0,116.0,,,,,,,,,R153,11.8,99.1,122.8,,122.8,,122.8,,122.8,,,,,
153,71.0,33.0,38.0,265.0,,,,,,,,,,,R154,11.7,107.0,163.0,68.03,162.0,65.55,176.0,67.04,127.0,61.95,159.0,65.53,160.0,63.68
154,71.0,33.0,38.0,307.0,49.3,9.0,33.25,2.0,,,,,,,R155,14.2,93.0,194.0,73.4,136.0,60.97,129.0,60.17,127.0,61.9,153.0,65.33,139.0,62.02
155,71.0,33.0,38.0,307.0,49.3,9.0,33.25,10.0,,,,,,,R156,9.0,53.0,156.0,64.76,129.0,57.79,122.8,,,,,,,
156,71.0,33.0,38.0,307.0,49.3,9.0,33.25,22.0,8.0,6.0,,,,,R157,6.0,21.5,125.0,58.26,,,,,,,,,,
157,71.0,33.0,38.0,307.0,49.3,9.0,33.25,32.0,25.5,20.0,,,,,R158,10.0,63.0,243.0,76.42,187.0,70.29,122.8,,122.8,,,,,
158,71.0,33.0,38.0,307.0,49.3,9.0,33.25,35.0,,,,,,,R159,7.8,51.0,190.0,69.51,,,,,,,,,,
0,67.0,33.5,33.5,58.0,,,,,,,,,,,R1,6.4,85.0,117.0,58.41,,,,,,,,,,
1,67.0,33.5,33.5,58.0,9.5,41.5,9.4,32.0,,,,,,,R2,5.7,53.0,95.0,53.58,,,,,,,,,,
2,67.0,33.5,33.5,68.0,15.2,70.0,9.0,35.5,,,,,,,R3,2.4,19.0,108.0,60.76,108.0,61.37,,,,,,,,
3,67.0,33.5,33.5,68.0,,,,,,,,,,,R4,5.0,46.0,98.0,52.4,101.0,55.95,,,,,,,,
4,67.0,33.5,33.5,84.5,7.9,7.5,,,,,,,,,R5,5.4,36.5,79.0,52.27,92.0,54.67,,,,,,,,
5,67.0,33.5,33.5,91.5,13.13,59.0,,,,,,,,,R6,3.8,41.0,99.0,54.47,118.0,58.2,105.0,54.72,,,,,,
6,67.0,33.5,33.5,91.5,13.13,71.0,,,,,,,,,R7,5.5,57.5,133.37,,,,,,,,,,,
7,67.0,33.5,33.5,91.5,12.5,17.5,,,,,,,,,R8,6.38,69.0,141.0,63.39,101.0,53.6,107.0,55.53,,,,,,
8,67.0,33.5,33.5,91.5,12.5,28.5,,,,,,,,,R9,7.9,75.0,140.0,62.08,,,,,,,,,,
9,67.0,33.5,33.5,120.5,,,,,,,,,,,R10,4.8,28.0,128.0,58.72,103.0,55.67,,,,,,,,
10,67.0,33.5,33.5,182.5,,,,,,,,,,,R11,7.9,102.0,155.0,66.2,133.0,61.86,,,,,,,,
11,67.0,33.5,33.5,192.5,33.6,2.9,,,,,,,,,R12,4.0,19.0,195.0,72.51,133.37,,,,,,,,,
12,67.0,33.5,33.5,192.5,67.0,7.0,10.9,48.5,,,,,,,R13,4.5,29.0,,,,,,,,,,,,
13,67.0,33.5,33.5,192.5,67.0,40.0,15.3,19.0,11.9,30.0,,,,,R14,6.4,36.0,133.37,,,,,,,,,,,
14,67.0,33.5,33.5,192.5,67.0,40.0,15.3,19.0,11.9,38.0,,,,,R15,5.0,27.3,165.0,65.62,97.0,56.83,,,,,,,,
15,67.0,33.5,33.5,192.5,67.0,49.0,17.9,4.0,10.9,3.5,,,,,R16,6.4,66.0,163.0,65.98,133.37,,,,,,,,,
16,67.0,33.5,33.5,192.5,67.0,86.0,,,,,,,,,R17,7.7,53.0,133.37,,133.37,,,,,,,,,
17,67.0,33.5,33.5,192.5,67.0,86.0,5.5,7.5,,,,,,,R18,4.6,39.0,135.0,62.25,,,,,,,,,,
18,67.0,33.5,33.5,192.5,67.0,86.0,5.7,8.5,,,,,,,R19,5.5,23.0,133.37,,,,,,,,,,,
19,67.0,33.5,33.5,192.5,67.0,86.0,22.3,34.5,,,,,,,R20,5.2,38.0,167.0,67.31,133.37,,,,,,,,,
20,67.0,33.5,33.5,192.5,67.0,86.0,22.3,41.5,,,,,,,R21,4.1,23.0,133.37,,133.37,,,,,,,,,
21,67.0,33.5,33.5,192.5,67.0,86.0,22.3,52.5,,,,,,,R22,6.0,42.5,133.37,,133.37,,,,,,,,,
22,67.0,33.5,33.5,192.5,67.0,86.0,22.3,58.0,,,,,,,R23,6.2,40.0,133.37,,133.37,,,,,,,,,
23,67.0,33.5,33.5,192.5,67.0,99.0,25.4,24.0,17.7,14.0,,,,,R24,11.0,83.0,151.0,65.15,133.37,,,,,,,,,
24,67.0,33.5,33.5,192.5,67.0,99.0,25.4,29.0,,,,,,,R25,9.0,60.0,133.37,,133.37,,133.37,,,,,,,
25,67.0,33.5,33.5,192.5,67.0,104.0,10.0,20.5,,,,,,,R26,5.6,36.5,,,,,,,,,,,,
26,67.0,33.5,34.0,54.0,,,,,,,,,,,R27,8.4,13.0,,,,,,,,,,,,
