Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
73,37,36,202,87.6,88.3,67.4,46,,,,,,,R 22,9.3,45.3,,,,,,,,,,,,,,,0.0,
73,37,36,202,87.6,88.3,67.4,80.5,21.5,4,15.3,6.5,,,R 23,6.1,33.3,,,,,,,,,,,,,,,0.0,
73,37,36,202,87.6,88.3,67.4,80.5,21.5,10,15.7,0.5,,,R 24,7.8,52.5,,,,,,,,,,,,,,,0.0,
73,37,36,256,41.4,1.8,20.6,11.5,,,,,,,R 25,11.3,102.3,170,70.02,130,62.84,120,60.69,140,66.4,,,,,,,4.0,
73,37,36,279,63.3,4,,,,,,,,,R 26,9.2,46,200,73.2,180,68.9,90,58.96,,,,,,,,,3.0,
73,37,36,279,63.3,11.8,24.5,6.2,16.4,0,,,,,R 27,6.5,53.2,80,49.7,150,64.58,,,,,,,,,,,2.0,
73,37,36,279,63.3,11.8,24.5,6.2,16.4,2.2,,,,,R 28,6.7,51.5,140,66.9,,,,,,,,,,,,,1.0,
73,37,36,279,63.3,16.3,40.4,3,13.8,5.1,,,,,R 29,7.5,54,90,56.81,,,,,,,,,,,,,1.0,
73,37,36,279,63.3,16.3,40.4,18.6,15.9,2.4,,,,,R 30,7,44.6,120,59.09,,,,,,,,,,,,,1.0,31.0
73,34,38,56.5,41.7,0,,,,,,,,,R 31,19,161,120,59.87,,,,,,,,,,,,,1.0,
73,34,38,72.5,46,5,,,,,,,,,R 32,13.6,142.7,120,60.94,130,63.24,90,55.05,,,,,,,,,3.0,
73,34,38,72.5,46,20.5,15.6,17.8,,,,,,,R 33,5.5,42.3,,,,,,,,,,,,,,,0.0,
73,34,38,72.5,46,39.5,15.5,0,,,,,,,R 34,4.9,22.2,150,68.63,70,50.73,,,,,,,,,,,2.0,
73,34,38,72.5,46,75.5,15.3,1.3,,,,,,,R 35,5.5,21.8,160,68.09,130,61.6,,,,,,,,,,,2.0,
73,34,38,72.5,46,82.8,,,,,,,,,R 36,7.8,46.5,120,60.24,,,,,,,,,,,,,1.0,
73,34,38,84.5,40.4,9,,,,,,,,,R 37,8.8,71.5,150,68.62,120,63.79,130,62.14,140,66.71,180,70.8,,,,,5.0,
73,34,38,112,50.6,9,,,,,,,,,R 38,6.5,50.3,110,58.87,80,51.81,50,48.76,,,,,,,,,3.0,
73,34,38,112,50.6,11.5,14.3,0,,,,,,,R 39,6.6,48.8,160,66.68,90,56.63,90,57.86,60,48.77,,,,,,,4.0,
73,34,38,112,50.6,37,25.8,22,,,,,,,R 40,10.7,65.5,100,55.76,,,,,,,,,,,,,1.0,
73,34,38,112,50.6,41,,,,,,,,,R 41,6.4,43,,,,,,,,,,,,,,,0.0,
73,34,38,112,50.6,67.8,15,42.5,,,,,,,R 42,6.5,33.5,110,57.06,170,67.44,,,,,,,,,,,2.0,
73,34,38,112,50.6,67.8,15,52.5,,,,,,,R 43,7.4,58.7,250,76.47,,,,,,,,,,,,,1.0,
73,34,38,16,66,0,21.6,7,21,1,,,,,R 44,7,82.5,150,67.96,190,71.13,,,,,,,,,,,2.0,
73,34,38,16,66,34.5,51,55.2,,,,,,,R 45,10.4,87.5,,,,,,,,,,,,,,,0.0,
73,34,38,16,66,34.5,51,59.2,23.9,0,,,,,R 46,8.5,73.7,170,69.77,170,74.12,160,71.66,,,,,,,,,3.0,
73,34,38,16,66,83.5,46.9,8,35.2,0,15.3,8,,,R 47,6.7,55,100,59.99,90,54.19,90,54.77,,,,,,,,,3.0,
73,34,38,73.8,14.4,6,,,,,,,,,R 48,8.1,68,160,65.54,160,67.47,60,49.74,110,62.31,110,61.09,,,,,5.0,
73,34,38,100.8,53.3,10.5,32.5,0,14.8,2.5,,,,,R 49,7.1,83.5,170,72.64,,,,,,,,,,,,,1.0,
73,34,38,100.8,53.3,55.5,23.4,2,,,,,,,R 50,8.5,49.7,140,67.19,140,63.28,,,,,,,,,,,2.0,
73,34,38,100.8,53.3,75.5,32.1,33,,,,,,,R 51,7,41.5,240,76.26,130,66.11,190,73.29,,,,,,,,,3.0,
73,34,38,100.8,53.3,97.5,20,1.7,,,,,,,R 52,10.5,87,200,74.23,180,64.69,100,53.36,110,55.57,,,,,,,4.0,
73,34,38,132.8,68.4,8,,,,,,,,,R 53,8.9,65,160,67.08,,,,,,,,,,,,,1.0,
73,34,38,132.8,68.4,11,31.9,28,,,,,,,R 54,14,94,130,59.89,80,53.49,150,68.36,,,,,,,,,3.0,
73,34,38,139.8,60.2,10,,,,,,,,,R 55,10.9,45.7,150,65.26,190,68.26,,,,,,,,,,,2.0,
73,34,38,139.8,60.2,11,,,,,,,,,R 56,4.5,20,200,68.66,200,72.59,,,,,,,,,,,2.0,
73,34,38,152.8,29.3,0,,,,,,,,,R 57,8.7,87,170,67.47,140,62.47,120,62.25,,,,,,,,,3.0,
73,34,38,152.8,29.3,3,,,,,,,,,R 58,8.9,72,140,66.08,,,,,,,,,,,,,1.0,
73,34,38,152.8,29.3,7,49.7,27,,,,,,,R 59,5.5,43,,,,,,,,,,,,,,,0.0,
73,34,38,152.8,29.3,7,49.7,54,18.8,23,14.9,1.5,9.6,31,R 60,6.1,31,150,67.42,200,73.35,,,,,,,,,,,2.0,
73,34,38,152.8,29.3,7,49.7,54,18.8,23,14.9,5,9.4,22,R 61,6.9,48,190,73.71,140,63.98,140,59.89,,,,,,,,,3.0,65.0
73,46,32,72,69.4,17,49.7,54,,,,,,,R 62,7.6,90,140,65.51,,,,,,,,,,,,,1.0,
73,46,32,72,69.4,25.5,21.2,14,8.6,5,,,,,R 63,7.8,69,160,70.75,200,73.88,,,,,,,,,,,2.0,
73,46,32,72,69.4,43,7.8,12,,,,,,,R 64,6.9,32,120,60.68,,,,,,,,,,,,,1.0,
73,46,32,72,69.4,43.5,,,,,,,,,R 65,12.9,112,170,70.75,130,63.88,140,66.3,,,,,,,,,3.0,
73,46,32,72,69.4,49.7,14.8,4,,,,,,,R 66,5.7,56,130,61.7,70,50.91,,,,,,,,,,,2.0,
73,46,32,72,69.4,68.7,40,5,21,12,,,,,R 67,8.9,88,,,,,,,,,,,,,,,0.0,
73,46,32,72,69.4,68.7,40,5,21,25.4,,,,,R 68,6,37.2,,,,,,,,,,,,,,,0.0,
73,46,32,72,69.4,68.7,40,5,21,54.099999999999994,,,,,R 69,5.5,27,,,,,,,,,,,,,,,0.0,
73,46,32,72,69.4,68.7,40,5,21,57.099999999999994,,,,,R 70,5.9,41,,,,,,,,,,,,,,,0.0,
73,46,32,72,69.4,73.7,61,14,,,,,,,R 71,7.4,63,130,60.72,,,,,,,,,,,,,1.0,
73,46,32,72,69.4,73.7,61,17.5,16.7,0,,,,,R 72,6.3,38,130,63.85,150,62.73,,,,,,,,,,,2.0,
73,46,32,72,69.4,73.7,61,32.5,56.9,7.5,22,2,10,12.2,R 73,3,54,130,59.35,,,,,,,,,,,,,1.0,
73,46,32,72,69.4,73.7,61,34.5,41,0,7.9,1.8,,,R 74,4.9,25,140,54.69,,,,,,,,,,,,,1.0,
73,46,32,72,69.4,73.7,61,34.5,41,15,36.3,14.8,30,7,R 75,7.4,66,,,,,,,,,,,,,,,0.0,
73,46,32,72,69.4,73.7,61,34.5,41,15,36.3,14.8,30,34,R 76,6.5,36,140,63.05,,,,,,,,,,,,,1.0,
73,46,32,72,69.4,73.7,61,34.5,41,15,36.3,17.8,,,R 77,7.2,64,140,67.29,170,70.98,,,,,,,,,,,2.0,
73,46,32,101.7,17.1,0,,,,,,,,,R 78,10.7,146,170,69.06,140,67.27,,,,,,,,,,,2.0,
73,46,32,181.7,20.3,1.5,8,6,,,,,,,R 79,7.4,60.6,160,63.47,160,68.17,,,,,,,,,,,2.0,
73,46,32,193.89999999999998,36.1,47,,,,,,,,,R 80,5.7,33,130,64.21,,,,,,,,,,,,,1.0,
73,46,32,193.89999999999998,36.1,52,,,,,,,,,R 81,6.3,46,210,62.35,180,68.54,,,,,,,,,,,2.0,
73,46,32,224.89999999999998,68.8,8,6,5,,,,,,,R 82,5.8,30,140,67.28,,,,,,,,,,,,,1.0,
73,46,32,224.89999999999998,68.8,10,,,,,,,,,R 83,8.6,86,170,66.26,130,57.47,,,,,,,,,,,2.0,
73,46,32,224.89999999999998,68.8,59,,,,,,,,,R 84,11.7,83,170,67.05,140,62.77,150,61.33,,,,,,,,,3.0,
73,46,32,224.89999999999998,68.8,65,,,,,,,,,R 85,7.8,69,190,68.58,120,61.48,,,,,,,,,,,2.0,
73,46,32,245.89999999999998,46.8,0,34.4,1,,,,,,,R 86,4,28,,,,,,,,,,,,,,,0.0,
73,46,32,245.89999999999998,46.8,0,34.4,2,13.7,0,,,,,R 87,5.7,58,150,66.12,,,,,,,,,,,,,1.0,
73,46,32,245.89999999999998,46.8,0,34.4,2,13.7,2,6.9,1.2,,,R 88,5.3,24,230,76.19,90,51.74,,,,,,,,,,,2.0,
73,46,32,261.9,58.8,0,44,2,,,,,,,R 89,8.8,98,210,75.9,160,68.13,,,,,,,,,,,2.0,
73,46,32,261.9,58.8,0,44,47,25.3,21,,,,,R 90,13.3,101,190,67.24,140,64.65,,,,,,,,,,,2.0,
73,46,32,261.9,58.8,0,44,47,25.3,36,,,,,R 91,6,71,190,66.41,,,,,,,,,,,,,1.0,
73,46,32,277.9,19.5,3.6,,,,,,,,,R 92,5.4,38,150,67.57,150,64,190,66.28,,,,,,,,,3.0,
73,46,32,288.9,17.7,2.1,20?6,2.5,6.6,7.5,,,,,R 93,5,27,110,60.88,180,72.73,,,,,,,,,,,2.0,
73,46,32,291.9,43,30.7,24.5,2.3,,,,,,,R 94,8,75,140,64.86,,,,,,,,,,,,,1.0,
73,46,32,291.9,43,34.7,39.8,0,,,,,,,R 95,7,64,170,67.47,,,,,,,,,,,,,1.0,47.0
73,27,34,88,,,,,,,,,,,R 96,8.4,99,80,57.17,120,62.68,,,,,,,,,,,2.0,
73,27,34,91,13.6,5.5,,,,,,,,,R 97,3.3,53,120,62.94,80,48.38,,,,,,,,,,,2.0,
73,27,34,143,30.7,0,,,,,,,,,R 98,5.3,40,,,,,,,,,,,,,,,0.0,
73,27,34,150,,,,,,,,,,,R 99,16.8,143,160,61.53,180,66.89,,,,,,,,,,,2.0,
73,27,34,163,16.4,0,,,,,,,,,R 100,4.5,54,,,,,,,,,,,,,,,0.0,
73,27,34,165,17.4,0,,,,,,,,,R 101,7.5,81,130,60.62,,,,,,,,,,,,,1.0,
73,27,34,178,45.5,3,16.5,0,8.6,4.5,,,,,R 102,7.3,62,110,60.21,,,,,,,,,,,,,1.0,
73,27,34,198,59.8,0,52,23,,,,,,,R 103,5.9,58,150,64.94,100,56.47,,,,,,,,,,,2.0,
73,27,34,198,59.8,0,52,27,,,,,,,R 104,4.6,33,120,60.81,120,60.74,,,,,,,,,,,2.0,
73,27,34,198,59.8,0,52,44.5,,,,,,,R 105,5.9,52,130,58.93,60,44.82,,,,,,,,,,,2.0,
73,27,34,198,59.8,0,52,64.5,,,,,,,R 106,7.3,61,150,64.54,170,67.97,,,,,,,,,,,2.0,
73,27,34,198,59.8,0,52,69,,,,,,,R 107,5.1,44,140,64.04,,,,,,,,,,,,,1.0,
73,27,34,198,59.8,0,52,78,,,,,,,R 108,7.3,61,130,63.73,,,,,,,,,,,,,1.0,
73,27,34,234,55.7,0,10.4,1.7,,,,,,,R 109,8.2,75,,,,,,,,,,,,,,,0.0,
73,27,34,256,42,3,20,6.5,,,,,,,R 110,6.5,69,140,64.31,90,56.41,,,,,,,,,,,2.0,
73,27,34,256,42,3,20,14,,,,,,,R 111,5.7,37,180,68.37,120,62.86,90,57.5,,,,,,,,,3.0,
73,27,34,256,42,3,20,37,,,,,,,R 112,5.6,52.3,120,61.96,80,49.53,70,46.21,,,,,,,,,3.0,
73,27,34,256,42,3,20,61,,,,,,,R 113,5.5,23,13.5,61.46,120,62.35,,,,,,,,,,,2.0,
73,27,34,256,42,3,20,72.5,,,,,,,R 114,7.4,43,120,59.85,130,64.15,,,,,,,,,,,2.0,
73,27,34,256,42,3,20,75.7,,,,,,,R 115,5,31,100,59.89,80,54.34,,,,,,,,,,,2.0,
73,27,34,286,26.5,7,,,,,,,,,R 116,7.6,56,200,74.84,160,67.9,140,65.52,,,,,,,,,3.0,
73,27,34,286,26.5,12,12.7,26,,,,,,,R 117,5,37,180,67.4,130,63.16,130,63.01,,,,,,,,,3.0,
73,27,34,290,35,0,28,1,6.4,3,,,,,R 118,5.7,37,70,45.06,140,66.14,,,,,,,,,,,2.0,
73,27,34,290,35,13,,,,,,,,,R 119,8.1,89,110,56.74,110,56.86,110,61.43,80,53.04,70,49.79,,,,,5.0,
73,27,34,298,22.3,0,,,,,,,,,R 120,5.6,53,70,50.41,90,55.62,,,,,,,,,,,2.0,
73,27,34,328,32.2,0,,,,,,,,,R 121,11.8,78,130,65.27,100,55.66,120,61.09,100,56.38,,,,,,,4.0,
73,27,34,328,32.2,2,7.3,2,,,,,,,R 122,7.8,64,100,56.59,80,58.11,100,58.6,,,,,,,,,3.0,
73,27,34,328,32.2,4,18.9,0,7.5,3.5,,,,,R 123,7,61,100,59.27,140,65.79,60,45.79,,,,,,,,,3.0,
73,27,34,343,64,10,13.7,0,8.9,3,,,,,R 124,7.2,56,160,63.48,150,66.61,130,62.08,110,59.23,,,,,,,4.0,
73,27,34,350,54.9,2,20.7,0,,,,,,,R 125,4.7,21.5,150,67.48,170,63.5,,,,,,,,,,,2.0,
73,27,34,369,27,0,,,,,,,,,R 126,7.1,55,100,60.66,150,65.77,130,64.43,,,,,,,,,3.0,
73,27,34,377,33,9,30,0,,,,,,,R 127,12.3,72,140,64.14,130,63.43,150,67.31,140,63.87,,,,,,,4.0,
73,27,34,377,33,9,30,2.5,,,,,,,R 128,8.6,64,140,68.53,,,,,,,,,,,,,1.0,
73,27,34,377,33,29,20.3,0,,,,,,,R 129,10.5,66,130,64.14,110,56.55,,,,,,,,,,,2.0,
73,27,34,377,33,42.5,7.1,2,,,,,,,R 130,6.5,25,170,70.24,,,,,,,,,,,,,1.0,
73,27,34,377,33,43.5,27.5,4.7,,,,,,,R 131,13,72,90,58.55,120,63.34,140,65.1,,,,,,,,,3.0,77.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,220.0,
