Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
75,30,40,48,55.6,120,30.6,30,,,,,,,R 47,6.8,39,,,,,,,,,,,,,,,0.0,
75,30,40,48,55.6,120,30.6,39.5,,,,,,,R 48,10,57,70,52.52,120,61.06,,,,,,,,,,,2.0,
75,30,40,68,78,45,32.7,2.5,,,,,,,R 49,5.3,31,100,58.48,100,57.52,,,,,,,,,,,2.0,
75,30,40,68,78,95,28,6,,,,,,,R 50,6.1,50,180,71.83,,,,,,,,,,,,,1.0,
75,30,40,68,78,115,32.5,33,16.4,2.3,7.4,20,,,R 51,4.7,39,160,67.5,170,69.4,,,,,,,,,,,2.0,
75,30,40,68,78,115,32.5,33,16.4,3.3,5.8,6,,,R 52,5,43,130,62.47,50,37.49,120,61.81,,,,,,,,,3.0,
75,30,40,98,,,,,,,,,,,R 53,12.5,77,100,56.13,160,65.08,120,56.55,,,,,,,,,3.0,
75,30,40,112,57,2.5,,,,,,,,,R 54,6,48,170,68.44,,,,,,,,,,,,,1.0,
75,30,40,112,57,38.5,,,,,,,,,R 55,5.8,46,,,,,,,,,,,,,,,0.0,
75,30,40,112,57,46.5,15.7,53,,,,,,,R 56,5.8,48,140,60.1,,,,,,,,,,,,,1.0,
75,30,40,112,57,57.2,,,,,,,,,R 57,13.5,93,180,69.54,150,65.19,,,,,,,,,,,2.0,
75,30,40,112,57,66.2,7.8,5.3,,,,,,,R 58,7,43,150,64.62,,,,,,,,,,,,,1.0,
75,30,40,112,57,87.2,13.2,5,,,,,,,R 59,6.4,37,,,,,,,,,,,,,,,0.0,
75,30,40,112,57,97.2,16.4,39,,,,,,,R 60,6.6,58,180,69.54,150,66.04,,,,,,,,,,,2.0,
75,30,40,112,57,100.7,24,39,,,,,,,R 61,8.1,67,140,64.07,120,60.61,,,,,,,,,,,2.0,
75,30,40,112,57,100.7,24,49,,,,,,,R 62,9.5,74,100,55.19,,,,,,,,,,,,,1.0,
75,30,40,116,21.5,2.5,,,,,,,,,R 63,5,55,150,67.91,,,,,,,,,,,,,1.0,
75,30,40,120,9.8,8,,,,,,,,,R 64,4.5,26,140,63.36,,,,,,,,,,,,,1.0,
75,30,40,133,101,11,38.3,1,,,,,,,R 65,5.1,26,,,,,,,,,,,,,,,0.0,
75,30,40,133,101,32.7,50,3.8,,,,,,,R 66,5.3,33,180,69.86,,,,,,,,,,,,,1.0,
75,30,40,133,101,54.7,20,2,,,,,,,R 67,6,51,180,73.51,150,66.18,,,,,,,,,,,2.0,
75,30,40,133,101,56.7,31.6,5,,,,,,,R 68,5.2,36,140,61.64,,,,,,,,,,,,,1.0,
75,30,40,133,101,77.7,16.3,2,,,,,,,R 69,4.7,25,210,74.29,,,,,,,,,,,,,1.0,
75,30,40,133,101,87.7,27.8,2,,,,,,,R 70,8.8,41,150,66.17,50,45.94,,,,,,,,,,,2.0,
75,30,40,133,101,121.7,35.1,0,21.7,3,13.4,34,,,R 71,6.1,40,170,69.11,140,67.1,150,65.43,,,,,,,,,3.0,
75,30,40,133,101,121.7,35.1,0,21.7,3,13.4,37,,,R 72,6.1,44,160,66.63,170,69.86,,,,,,,,,,,2.0,
75,30,40,133,101,121.7,35.1,0,21.7,3,13.4,44,,,R 73,6,37,90,58,160,68.14,,,,,,,,,,,2.0,
75,30,40,133,101,121.7,35.1,0,21.7,4,6.6,4,,,R 74,4.7,23,130,64.25,160,67.55,,,,,,,,,,,2.0,
75,30,40,133,101,130.7,15,7,,,,,,,R 75,8.5,69,140,66.95,130,62.67,80,54.16,,,,,,,,,3.0,
75,30,40,133,101,130.7,15,9,,,,,,,R 76,6,41.3,100,56.47,,,,,,,,,,,,,1.0,
75,30,40,133,101,136.7,60.8,7,19.6,1.8,,,,,R 77,5,31,170,69.51,,,,,,,,,,,,,1.0,
75,30,40,133,101,136.7,60.8,30,28.4,30,,,,,R 78,8,70,130,64.19,,,,,,,,,,,,,1.0,
75,30,40,133,101,136.7,60.8,30,28.4,65,,,,,R 79,6,28,130,63.69,,,,,,,,,,,,,1.0,
75,30,40,133,101,136.7,60.8,30,28.4,73,,,,,R 80,7.7,57,140,66.25,120,60.58,,,,,,,,,,,2.0,
75,30,40,133,101,136.7,60.8,30,28.4,81,,,,,R 81,6.5,49,160,66.2,130,62.87,,,,,,,,,,,2.0,
75,30,40,133,101,136.7,60.8,30,28.4,84,,,,,R 82,6.1,46,140,64.15,140,64.96,,,,,,,,,,,2.0,
75,30,40,133,101,136.7,60.8,30,28.4,88,,,,,R 83,5.8,44,160,65.32,,,,,,,,,,,,,1.0,
75,30,40,133,101,136.7,60.8,37,37.7,4,22.7,21,,,R 84,6.6,30,170,69.03,170,65.51,,,,,,,,,,,2.0,
75,30,40,133,101,136.7,60.8,37,37.7,4,22.7,24,,,R 85,8,78,140,66.53,150,65.9,,,,,,,,,,,2.0,
75,30,40,133,101,136.7,60.8,37,37.7,4,22.7,29.5,,,R 86,5.2,65,110,58.67,140,71.61,130,62.2,,,,,,,,,3.0,
75,30,40,133,101,136.7,60.8,37,37.7,4,22.7,32.5,,,R 87,7.7,68,140,59.26,170,68.15,140,66.67,,,,,,,,,3.0,
75,30,40,133,101,136.7,60.8,37,37.7,6,34.4,2,,,R 88,7.1,56,100,58.3,100,59.35,60,51.61,,,,,,,,,3.0,
75,30,40,133,101,136.7,60.8,37,37.7,35,9.4,3,,,R 89,6,38,100,59.63,70,55.59,,,,,,,,,,,2.0,
75,30,40,133,101,136.7,60.8,37,37.7,40,22.2,2,,,R 90,6.7,57,160,68.32,100,58.89,110,59.79,,,,,,,,,3.0,
75,30,40,133,101,136.7,60.8,37,37.7,44,,,,,R 91,9.8,55,130,62.91,,,,,,,,,,,,,1.0,
75,30,40,209,48,2,23,4,11,17,,,,,R 92,4.7,31,170,69.62,,,,,,,,,,,,,1.0,
75,30,40,209,48,2,23,4,11,21,,,,,R 93,4.6,35,120,64.7,,,,,,,,,,,,,1.0,
75,30,40,209,48,2,23,4,11,24,,,,,R 94,4.3,42,70,51.3,170,50.45,160,68.71,,,,,,,,,3.0,
75,30,40,209,48,3,14,4,,,,,,,R 95,12,81,90,53.84,170,72.29,,,,,,,,,,,2.0,
75,30,40,220,53.8,1,10,1,,,,,,,R 96,4,24,90,56.5,,,,,,,,,,,,,1.0,
75,30,40,220,53.8,4,12.8,1,,,,,,,R 97,3.6,22,,,,,,,,,,,,,,,0.0,
75,30,40,220,53.8,4,12.8,3,,,,,,,R 98,5.6,32,90,55.75,,,,,,,,,,,,,1.0,
75,30,40,220,53.8,8,,,,,,,,,R 99,7,39,90,55.11,110,61.17,,,,,,,,,,,2.0,
75,30,40,220,53.8,9,,,,,,,,,R 100,5,36,170,67.73,170,68.94,,,,,,,,,,,2.0,
75,30,40,220,53.8,34.3,10,7,,,,,,,R 101,8.3,82,170,69.52,100,57.89,140,65.61,140,66.39,90,57.04,,,,,5.0,
75,30,40,220,53.8,42.3,8.2,3,,,,,,,R 102,7,62,150,63.48,60,48.31,,,,,,,,,,,2.0,
75,30,40,220,53.8,61.3,11.7,15,,,,,,,R 103,7.4,51,170,37.32,70,52.81,,,,,,,,,,,2.0,103.0
75,34,40,82,24,49,,,,,,,,,R 104,6.1,29,130,63.72,,,,,,,,,,,,,1.0,
75,34,40,82,24,55.7,,,,,,,,,R 105,10.7,106,130,63.38,100,57,110,59.33,170,70.76,,,,,,,4.0,
75,34,40,86,35.8,0,13.5,9,9.2,2.5,,,,,R 106,5.8,53,90,56.38,,,,,,,,,,,,,1.0,
75,34,40,91,10.1,3.7,,,,,,,,,R 107,9,67,100,55.78,120,61.87,,,,,,,,,,,2.0,
75,34,40,108,25,5,16.7,23,,,,,,,R 108,6.2,40,160,67.97,110,60.79,,,,,,,,,,,2.0,
75,34,40,108,25,5,16.7,40,,,,,,,R 109,5.8,36,120,62.91,80,55.87,,,,,,,,,,,2.0,
75,34,40,108,25,5,16.7,56.2,,,,,,,R 110,6.1,26,150,69.75,,,,,,,,,,,,,1.0,
75,34,40,108,25,5,16.7,59,,,,,,,R 111,6.4,71,130,64.18,140,69.03,,,,,,,,,,,2.0,
75,34,40,149,,,,,,,,,,,R 112,8.2,64,100,58.15,160,65.95,40,40.86,,,,,,,,,3.0,
75,34,40,157,17,9.4,,,,,,,,,R 113,7.4,100,100,58.19,80,52.25,100,65.53,,,,,,,,,3.0,
75,34,40,157,17,13.100000000000001,,,,,,,,,R 114,9.7,75,60,46.93,110,59.63,,,,,,,,,,,2.0,
75,34,40,183,12,0,,,,,,,,,R 115,6.3,68,150,66.9,,,,,,,,,,,,,1.0,
75,34,40,203,,,,,,,,,,,R 116,8.7,80,80,54.59,150,67.09,,,,,,,,,,,2.0,
75,34,40,225,32.7,57,23.8,17,9.6,4.7,,,,,R 117,5.5,55,100,57.46,90,54.11,,,,,,,,,,,2.0,
75,34,40,225,32.7,57,23.8,17,9.6,8.7,,,,,R 118,6.5,60,90,55.49,110,58.37,,,,,,,,,,,2.0,
75,34,40,227,50,28,10,2.4,,,,,,,R 119,5.1,29,130,63.09,40,37.87,,,,,,,,,,,2.0,
75,34,40,227,50,43,18.3,1,,,,,,,R 120,6.5,56,130,62.9,120,62.36,,,,,,,,,,,2.0,
75,34,40,227,50,45,42.1,15,34.5,1,7.2,2.5,,,R 121,5.3,68,140,65.77,140,63,120,64.06,,,,,,,,,3.0,
75,34,40,227,50,45,42.1,15,34.5,9.7,9.6,9.5,,,R 122,6.4,44,140,67.66,150,67.51,,,,,,,,,,,2.0,
75,34,40,277,44.6,0,12.7,8,,,,,,,R 123,7,44,130,61.82,,,,,,,,,,,,,1.0,
75,34,40,277,44.6,7,,,,,,,,,R 124,6,54,110,60.19,100,57.91,,,,,,,,,,,2.0,
75,34,40,277,44.6,9,28.5,11.3,11.2,2,,,,,R 125,10,32,130,61.95,140,64.92,100,57.79,,,,,,,,,3.0,
75,34,40,277,44.6,9,28.5,16.8,29.7,20,,,,,R 126,9.6,64,120,61.33,100,57.66,,,,,,,,,,,2.0,
75,34,40,277,44.6,9,28.5,16.8,29.7,23,7.5,2,,,R 127,6.2,40,140,66.75,150,65.02,,,,,,,,,,,2.0,
75,34,40,283,25,44,,,,,,,,,R 128,5.7,48,170,69.62,130,63.55,,,,,,,,,,,2.0,
75,34,40,290,8.1,6.3,,,,,,,,,R 129,7.8,65,80,51.73,140,59.04,130,62.46,,,,,,,,,3.0,54.0
75,35,36,87,57.5,0,15,62,,,,,,,R 130,4.6,27,180,71.7,,,,,,,,,,,,,1.0,
75,35,36,87,57.5,0,15,68,9.7,4,,,,,R 131,6.2,68,150,66.33,,,,,,,,,,,,,1.0,
75,35,36,87,57.5,1,17.7,1.5,,,,,,,R 132,7.8,59,150,45.66,,,,,,,,,,,,,1.0,
75,35,36,87,57.5,2,11.1,3,,,,,,,R 133,6.3,58,160,68.33,,,,,,,,,,,,,1.0,
75,35,36,125,18,1,4.5,,,,,,,,R 134,4.5,32,50,45.66,110,60.46,140,64.08,,,,,,,,,3.0,
75,35,36,130.8,20,2.6,7,4.7,,,,,,,R 135,6.4,59,180,68.09,,,,,,,,,,,,,1.0,
75,35,36,130.8,20,3.6,8.8,15,,,,,,,R 136,7,31,160,67.32,,,,,,,,,,,,,1.0,
75,35,36,141.8,14.4,3,,,,,,,,,R 137,6.3,55,140,63.13,110,59.21,,,,,,,,,,,2.0,
75,35,36,164.8,48.4,3.2,7.5,7.6,,,,,,,R 138,7.2,78,140,63.9,130,64.79,,,,,,,,,,,2.0,
75,35,36,171.20000000000002,64.6,6,8.4,27,,,,,,,R 139,5.2,27,120,61.4,120,60.88,,,,,,,,,,,2.0,
75,35,36,202.20000000000002,65.7,6,10.6,2.3,,,,,,,R 140,6.3,28,90,55.18,120,65.25,120,60.88,,,,,,,,,3.0,
75,35,36,202.20000000000002,65.7,26,65.3,11,,,,,,,R 141,6.1,46,130,64.12,100,57.22,,,,,,,,,,,2.0,
75,35,36,202.20000000000002,65.7,26,65.3,19.7,,,,,,,R 142,6.5,53,70,51.06,130,62.55,120,62.82,,,,,,,,,3.0,
75,35,36,202.20000000000002,65.7,26,65.3,28.7,11.8,13,,,,,R 143,6.4,66,170,68.17,60,50.91,80,55.26,80,51.12,,,,,,,4.0,
75,35,36,202.20000000000002,65.7,26,65.3,76.7,27.6,2.5,13.1,9,,,R 144,12.4,90,150,68.97,90,57.87,130,63.04,120,63.42,,,,,,,4.0,
75,35,36,202.20000000000002,65.7,26,65.3,81.9,50,22,,,,,R 145,6.4,65,140,64.66,90,58.25,90,59.73,,,,,,,,,3.0,
75,35,36,202.20000000000002,65.7,26,65.3,90.9,38.8,13,14.4,1,,,R 146,7.6,60,90,57.59,130,63.57,130,65.2,,,,,,,,,3.0,
75,35,36,202.20000000000002,65.7,26,65.3,90.9,38.8,14,,,,,R 147,6.7,47,120,60.25,,,,,,,,,,,,,1.0,
75,35,36,202.20000000000002,65.7,26,65.3,90.9,38.8,24,21.4,3,,,R 148,9,78,160,70,150,68.47,,,,,,,,,,,2.0,
75,35,36,202.20000000000002,65.7,26,65.3,90.9,38.8,26.3,20.6,4.5,,,R 149,12.1,90,160,68.71,200,67.62,70,49.46,,,,,,,,,3.0,
75,35,36,202.20000000000002,65.7,36,31.2,41,15.7,1.2,,,,,R 150,8,78,130,62.31,,,,,,,,,,,,,1.0,
75,35,36,202.20000000000002,65.7,36,31.2,56,15.5,7,,,,,R 151,8.3,60,160,64.69,140,67.04,70,49.48,,,,,,,,,3.0,
75,35,36,202.20000000000002,65.7,36,31.2,79,,,,,,,R 152,13.1,103,130,61.56,100,56.65,,,,,,,,,,,2.0,
75,35,36,209.20000000000002,29,2,10,5.8,,,,,,,R 153,5,36,130,65.02,120,62.09,,,,,,,,,,,2.0,
75,35,36,240.20000000000002,,,,,,,,,,,R 154,12.1,77,110,61.72,130,61.68,,,,,,,,,,,2.0,
75,35,36,248.20000000000002,58.7,6,22.1,9,18.2,3,,,,,R 155,5.6,54,120,63.19,,,,,,,,,,,,,1.0,
75,35,36,248.20000000000002,58.7,6,22.1,9,18.2,48,,,,,R 156,7.1,43,130,58.67,170,65.06,,,,,,,,,,,2.0,
75,35,36,250.20000000000002,48.7,4,8.2,3,,,,,,,R 157,7.3,57,140,63.26,140,63.03,80,52,100,51.61,,,,,,,4.0,
75,35,36,276.20000000000005,55.7,9,,,,,,,,,R 158,8.3,58,120,57.45,140,60.79,160,66.69,,,,,,,,,3.0,
75,35,36,276.20000000000005,55.7,35,,,,,,,,,R 159,9,60,120,61.58,130,62.4,200,72.11,,,,,,,,,3.0,
75,35,36,276.20000000000005,55.7,56,,,,,,,,,R 160,7.3,72,150,67.59,160,65.76,160,67,,,,,,,,,3.0,
75,35,36,276.20000000000005,55.7,62,,,,,,,,,R 161,7.6,67,160,67.28,170,69.68,140,64.46,,,,,,,,,3.0,
75,35,36,284.20000000000005,8.5,3,,,,,,,,,R 162,8.6,70,110,57.07,70,54.29,50,44.34,,,,,,,,,3.0,
75,35,36,304.20000000000005,46.8,33,,,,,,,,,R 163,12,91,190,69.24,150,60.75,150,65.23,120,63.8,,,,,,,4.0,
75,35,36,304.20000000000005,46.8,46,13.5,7,,,,,,,R 164,6.7,41,190,68.35,150,57.54,140,64.82,,,,,,,,,3.0,
75,35,36,318.20000000000005,46.7,5.8,21,2.5,,,,,,,R 165,8.3,57,170,67.05,100,55.83,,,,,,,,,,,2.0,
75,35,36,346.20000000000005,62.8,22,,,,,,,,,R 166,8,58,90,54.48,90,51.98,120,57.79,,,,,,,,,3.0,
75,35,36,346.20000000000005,62.8,37,,,,,,,,,R 167,6.3,43,140,61.1,170,68.68,,,,,,,,,,,2.0,
75,35,36,346.20000000000005,62.8,42,,,,,,,,,R 168,8.3,73,180,68.67,130,62.98,120,55.89,,,,,,,,,3.0,
75,35,36,346.20000000000005,62.8,46,21.3,3.7,,,,,,,R 169,8,54,150,53.84,220,64.34,210,68.07,,,,,,,,,3.0,
75,35,36,346.20000000000005,62.8,48,24,19,8.8,21,,,,,R 170,6.7,43,180,57.84,200,62.21,170,57.75,,,,,,,,,3.0,
75,35,36,346.20000000000005,62.8,48,24,36,9,23,,,,,R 171,6.2,42,170,61.02,240,70.84,160,56.05,,,,,,,,,3.0,101.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,334.0,
