Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
77,37,41,91,102.8,3.5,70.6,13,18.2,4,,,,,R 68,4.4,50.4,150,65.87,100,59.42,,,,,,,,,,,2.0,
77,37,41,91,102.8,3.5,70.6,37,,,,,,,R 69,3.2,19,170,67.17,,,,,,,,,,,,,1.0,
77,37,41,91,102.8,3.5,70.6,61,8.6,9,,,,,R 70,3.9,23,170,64.9,190,69.69,,,,,,,,,,,2.0,
77,37,41,91,102.8,3.5,70.6,126,,,,,,,R 71,7.7,56,110,62.26,,,,,,,,,,,,,1.0,
77,37,41,91,102.8,84.5,54.2,48,73.3,4,27.8,0,13.9,2,R 72,7.1,54,180,68.35,160,66.46,100,57.4,,,,,,,,,3.0,
77,37,41,91,102.8,84.5,54.2,48,73.3,4,27.8,1.5,,,R 73,5,23,130,57.69,,,,,,,,,,,,,1.0,
77,37,41,91,102.8,84.5,54.2,48,73.3,26,61,0,10.2,15,R 74,5.9,46,190,73.02,100,59.73,,,,,,,,,,,2.0,
77,37,41,91,102.8,84.5,54.2,48,73.3,37,39.7,10,,,R 75,7.3,47,210,75.03,140,66.37,150,67.51,,,,,,,,,3.0,
77,37,41,91,102.8,84.5,54.2,48,73.3,37,39.7,25.5,21.3,0,R 76,4.3,18.7,220,77.25,,,,,,,,,,,,,1.0,
77,37,41,91,102.8,84.5,54.2,48,73.3,37,39.7,44.5,31.4,10,R 77,7.7,70,250,78.78,160,67.4,170,67.07,150,65.69,,,,,,,4.0,
77,37,41,91,102.8,6,26.1,3,14,0,,,,,R 78,5.3,37,,,,,,,,,,,,,,,0.0,
77,37,41,139.1,22.6,3.3,10.4,16,,,,,,,R 79,10,97,130,65.19,110,62.28,230,77.16,240,78.4,,,,,,,4.0,
77,37,41,162.79999999999998,55.3,2.4,,,,,,,,,R 80,5.4,45.6,200,71.19,,,,,,,,,,,,,1.0,
77,37,41,162.79999999999998,55.3,3.4,32.9,2,24.1,21,,,,,R 81,13.9,132,170,67.72,230,77.37,80,55.37,,,,,,,,,3.0,
77,37,41,183.1,101.8,26.5,38.1,2.2,,,,,,,R 82,7,36.4,180,66.32,110,59.11,,,,,,,,,,,2.0,
77,37,41,183.1,101.8,56,76,6,,,,,,,R 83,4.1,30,150,67.75,150,61.37,,,,,,,,,,,2.0,
77,37,41,183.1,101.8,63.2,40.2,2.7,,,,,,,R 84,12.4,106,200,71.71,140,64.78,130,64.72,,,,,,,,,3.0,
77,37,41,183.1,101.8,98.2,23.5,34,,,,,,,R 85,6.6,59.9,190,69.95,,,,,,,,,,,,,1.0,
77,37,41,183.1,101.8,112.7,49.7,5.6,12,7,,,,,R 86,5.5,66,160,66.09,210,72.55,210,76.82,,,,,,,,,3.0,
77,37,41,183.1,101.8,112.7,49.7,9.1,11.6,12,,,,,R 87,7.7,56,170,65.84,230,77.34,160,66.54,190,70.03,,,,,,,4.0,
77,37,41,183.1,101.8,115.7,23,2,,,,,,,R 88,10.8,92,210,73.15,130,63.96,140,65.64,60,51.32,,,,,,,4.0,
77,37,41,183.1,101.8,119.7,56.4,27,35.3,1,,,,,R 89,4.5,26,200,72.47,,,,,,,,,,,,,1.0,
77,37,41,183.1,101.8,119.7,56.4,35,,,,,,,R 90,9.4,108,230,75.32,180,69.71,,,,,,,,,,,2.0,
77,37,41,183.1,101.8,119.7,56.4,39,29.8,2.5,7.3,4,,,R 91,7.2,47,70,52.38,160,67.23,,,,,,,,,,,2.0,
77,37,41,183.1,101.8,119.7,56.4,39,29.8,8.5,,,,,R 92,5.6,42,200,73.18,130,65.32,,,,,,,,,,,2.0,
77,37,41,183.1,101.8,119.7,56.4,39,29.8,24.5,,,,,R 93,8.4,71,190,72.67,140,66.62,200,74.5,100,59.25,,,,,,,4.0,
77,37,41,183.1,101.8,119.7,56.4,39,29.8,48.5,,,,,R 94,8.6,66,170,69.56,170,70.63,,,,,,,,,,,2.0,
77,37,41,224.1,54.6,0,10.9,2.5,,,,,,,R 95,9.5,103,220,76.88,200,74.7,,,,,,,,,,,2.0,
77,37,41,229.1,39.7,0,,,,,,,,,R 96,5.1,32,210,75.1,140,65.89,,,,,,,,,,,2.0,
77,37,41,249.1,63.6,5,,,,,,,,,R 97,9.1,89,150,63.68,160,68.59,200,72.19,,,,,,,,,3.0,
77,37,41,249.1,63.6,8,9.7,4,,,,,,,R 98,5.1,48,70,49.42,160,66.51,,,,,,,,,,,2.0,
77,37,41,286.1,74,9.5,32.3,1,,,,,,,R 99,15.9,108,170,69.69,,,,,,,,,,,,,1.0,
77,37,41,286.1,74,9.5,32.3,13,11.2,11.5,,,,,R 100,6.1,45,190,72.58,120,60.59,,,,,,,,,,,2.0,72.0
77,37,38,47,94.2,54,22.9,3.4,,,,,,,R 101,10.2,41.5,80,55.56,,,,,,,,,,,,,1.0,
77,37,38,47,94.2,57,26.3,0,,,,,,,R 102,5.4,43,100,57.69,,,,,,,,,,,,,1.0,
77,37,38,47,94.2,57,26.3,3,14.6,17,,,,,R 103,4.7,38,120,62.97,50,48.41,,,,,,,,,,,2.0,
77,37,38,47,94.2,57,26.3,3,14.6,21.5,,,,,R 104,6,52,120,63.07,80,52.92,,,,,,,,,,,2.0,
77,37,38,47,94.2,132,25.8,0,9.5,2.5,,,,,R 105,6.7,51,180,69.04,170,69,,,,,,,,,,,2.0,
77,37,38,47,94.2,151,5.1,0,21.2,1,,,,,R 106,7.1,30.5,140,62.93,180,71.32,160,64.23,,,,,,,,,3.0,
77,37,38,47,94.2,155.2,45.1,0,9.9,4,,,,,R 107,6.7,67,100,58.08,140,63.08,120,63.39,,,,,,,,,3.0,
77,37,38,47,94.2,188.2,29.4,2,9.7,3.4,,,,,R 108,6.2,47,140,65.72,160,68.36,,,,,,,,,,,2.0,
77,37,38,47,94.2,203.39999999999998,27,2,,,,,,,R 109,7.1,45,160,69.93,100,60.06,190,72.03,,,,,,,,,3.0,
77,37,38,47,94.2,218.39999999999998,48,3,24,56,,,,,R 110,5.8,25,200,71.95,150,63.97,,,,,,,,,,,2.0,
77,37,38,47,94.2,218.39999999999998,48,3,24,67,,,,,R 111,5.4,28,,,,,,,,,,,,,,,0.0,
77,37,38,47,94.2,218.39999999999998,48,3,24,101.5,,,,,R 112,5.8,31.8,220,78.19,,,,,,,,,,,,,1.0,
77,37,38,47,94.2,218.39999999999998,48,3,24,108,,,,,R 113,7.5,56,,,,,,,,,,,,,,,0.0,
77,37,38,47,94.2,218.39999999999998,48,4,25,7,,,,,R 114,17,153,130,66.31,140,65.05,,,,,,,,,,,2.0,
77,37,38,47,94.2,218.39999999999998,48,4,25,10.4,,,,,R 115,13,105.2,160,66.9,,,,,,,,,,,,,1.0,
77,37,38,79,57.5,0,7,2.8,,,,,,,R 116,6,42,130,62.27,70,48.27,,,,,,,,,,,2.0,
77,37,38,117,32.1,4.5,14.5,27,,,,,,,R 117,4.9,31,160,66.76,170,70.53,,,,,,,,,,,2.0,
77,37,38,121.2,,,,,,,,,,,R 118,8.1,101,120,61.82,80,57.47,120,60.1,,,,,,,,,3.0,
77,37,38,152.2,38.7,2.5,,,,,,,,,R 119,7.5,88,130,62.67,170,66.04,130,62.14,,,,,,,,,3.0,
77,37,38,181.2,41,0,,,,,,,,,R 120,5.6,43,150,68.7,80,52.51,,,,,,,,,,,2.0,
77,37,38,189.7,54.2,17.7,,,,,,,,,R 121,7.8,70,,,,,,,,,,,,,,,0.0,
77,37,38,189.7,54.2,34.7,,,,,,,,,R 122,7.1,60,180,72.24,160,68.48,120,62.02,,,,,,,,,3.0,
77,37,38,189.7,54.2,37.7,,,,,,,,,R 123,9.4,88,140,63.98,120,59.06,210,75.5,220,76.56,110,60.66,,,,,5.0,
77,37,38,194.2,25.6,2.5,,,,,,,,,R 124,9.8,102,160,65.92,180,70.65,180,69.78,100,55.65,,,,,,,4.0,
77,37,38,201.2,22.8,3,7.9,6.8,,,,,,,R 125,5.5,44,110,57.48,190,72.14,,,,,,,,,,,2.0,
77,37,38,201.2,22.8,4,,,,,,,,,R 126,5.8,82,130,61.39,150,63.68,190,69.61,,,,,,,,,3.0,
77,37,38,218.2,52.7,5,,,,,,,,,R 127,4.7,31,,,,,,,,,,,,,,,0.0,
77,37,38,218.2,52.7,35.3,3.4,12,,,,,,,R 128,6.3,34,,,,,,,,,,,,,,,0.0,
77,37,38,233.2,53.7,6,16.9,12.5,,,,,,,R 129,6.7,58,150,64.65,180,67.83,200,71.62,,,,,,,,,3.0,
77,37,38,259.2,9.7,2.4,,,,,,,,,R 130,7.1,40,150,62.58,70,54.15,,,,,,,,,,,2.0,
77,37,38,279.2,15.9,1,,,,,,,,,R 131,11.2,105,210,74.56,,,,,,,,,,,,,1.0,
77,37,38,286.2,55.1,30,24.7,23,,,,,,,R 132,11.3,82,100,59.47,190,71.2,160,68.3,170,68.79,,,,,,,4.0,
77,37,38,286.2,55.1,42,20.6,1,,,,,,,R 133,4.6,25,150,65.93,130,60.08,160,67.5,50,44.71,,,,,,,4.0,
77,37,38,286.2,55.1,42,20.6,5,,,,,,,R 134,6.5,29,210,74.26,180,67.37,,,,,,,,,,,2.0,
77,37,38,286.2,55.1,42,20.6,9,7.2,4.7,,,,,R 135,6,26,210,73.41,110,61.15,,,,,,,,,,,2.0,
77,37,38,286.2,55.1,44,19.6,10.5,,,,,,,R 136,6.6,52,60,48.23,80,56.77,,,,,,,,,,,2.0,74.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,295.0,
