Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
,Arbre N° : 8,,Ligne N° : 14,,Variété : Nectarinier N 46-28,,,,,Parcelle : 1314,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tronc,,charpant,,1 er ss charpant,,2 éme ss charpant,,3 éme ss charpant,,4éme charpant,,5éme charpant,,Rameaux,,,FRUIT 1,,FRUIT 2,,FRUIT 3,,FRUIT 4,,FRUIT 5,,FRUIT 6,,FRUIT 7,,,
Diam,Long,Diam,long,Diam,long,Diam,Long,Diam,Long,Diam,Long,Diam,Long,N° ram,Diam,Long,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,Poids,Diam,,
81,19,40,68,114,163,50,46.3,,,,,,,R40,6.5,43,170,72.3,,,,,,,,,,,,,1.0,
81,19,40,68,114,163,50,52.3,,,,,,,R41,7.7,39,160,48.58,,,,,,,,,,,,,1.0,
81,19,40,68,114,200,5.8,4,,,,,,,R42,5.2,35,130,64.82,,,,,,,,,,,,,1.0,
81,19,40,68,114,205,,,,,,,,,R43,6.4,58,,,,,,,,,,,,,,,0.0,
81,19,40,68,114,245,43.8,9.2,,,,,,,R44,6.5,31,150,74.46,,,,,,,,,,,,,1.0,
81,19,40,68,114,251,42.5,23,7.7,2,,,,,R45,6.4,21,130,68.24,,,,,,,,,,,,,1.0,
81,19,40,68,114,255,31.6,11,,,,,,,R46,7.2,38,,,,,,,,,,,,,,,0.0,
81,19,40,68,114,255,31.6,23,,,,,,,R47,9.4,76,150,72.44,,,,,,,,,,,,,1.0,
81,19,40,92,35.2,3,20,4,,,,,,,R48,5.2,26,120,63.36,,,,,,,,,,,,,1.0,
81,19,40,92,35.2,3,20,6,,,,,,,R49,4.4,30,150,71.75,,,,,,,,,,,,,1.0,
81,19,40,105,44.2,0,11.5,2.4,,,,,,,R50,4.6,45,110,63.93,130,65.17,,,,,,,,,,,2.0,
81,19,40,105,44.2,1,20.7,16,,,,,,,R51,6,39,100,61.95,100,61.6,100,63.91,,,,,,,,,3.0,
81,19,40,105,44.2,1,20.7,66.5,8.5,3.7,,,,,R52,11,67,90,59.3,90,55.68,,,,,,,,,,,2.0,
81,19,40,139.5,,,,,,,,,,,R53,7.3,77,140,63.26,70,55.17,50,49.74,,,,,,,,,3.0,
81,19,40,161.5,60.1,2.4,,,,,,,,,R54,5.3,48,,,,,,,,,,,,,,,0.0,
81,19,40,161.5,60.1,10.4,,,,,,,,,R55,4.8,33,160,66.36,,,,,,,,,,,,,1.0,
81,19,40,184.5,46.3,0,14.5,2.8,,,,,,,R56,6,42,90,56.18,,,,,,,,,,,,,1.0,
81,19,40,184.5,46.3,3,,,,,,,,,R57,5.5,29,90,54.71,110,61.94,,,,,,,,,,,2.0,
81,19,40,199.5,39,18,,,,,,,,,R58,6.4,29,110,59.66,140,66.84,,,,,,,,,,,2.0,
81,19,40,199.5,39,28,,,,,,,,,R59,6.5,28,160,67.68,120,63.5,,,,,,,,,,,2.0,
81,19,40,199.5,39,34,11.5,2.3,,,,,,,R60,7.4,50,80,56.63,120,62.55,,,,,,,,,,,2.0,
81,19,40,199.5,39,78.5,7.5,2,,,,,,,R61,6.2,42,140,65.04,110,61.08,,,,,,,,,,,2.0,
81,19,40,203.5,,,,,,,,,,,R62,6.2,33,140,68.76,100,56.92,,,,,,,,,,,2.0,
81,19,40,221.5,18.4,3.5,,,,,,,,,R63,4.1,21,130,64.47,130,61.34,,,,,,,,,,,2.0,
81,19,40,221.5,18.4,25.5,10.2,13.5,,,,,,,R64,8.2,42,90,59.26,,,,,,,,,,,,,1.0,
81,19,40,281.5,65.8,11,26,4,,,,,,,R65,10.4,60,190,75.26,170,68.18,,,,,,,,,,,2.0,
81,19,40,281.5,65.8,11,26,42,,,,,,,R66,6.6,45,180,73.11,110,60.9,130,64.48,,,,,,,,,3.0,
81,19,40,288.5,51.1,6,,,,,,,,,R67,4.6,22,180,64.12,,,,,,,,,,,,,1.0,
81,19,40,288.5,51.1,17.5,38.5,4.5,53,54,,,,,R68,8.7,53,140,64.22,130,63.43,170,69.84,,,,,,,,,3.0,
81,19,40,288.5,51.1,17.5,38.5,4.5,53,61,,,,,R69,8.8,58,150,65.25,150,67.2,,,,,,,,,,,2.0,
81,19,40,288.5,51.1,17.5,38.5,4.5,53,69,,,,,R70,9,67,170,71.11,170,68.95,,,,,,,,,,,2.0,
81,19,40,289.5,29.8,1.3,,,,,,,,,R71,10.5,105,170,69.01,140,67.91,,,,,,,,,,,2.0,
81,19,40,291.5,42.3,19,,,,,,,,,R72,9,53,180,69.54,120,62.95,150,68.46,,,,,,,,,3.0,
81,19,40,291.5,42.3,31,,,,,,,,,R73,6.8,36,170,71.28,120,62.13,,,,,,,,,,,2.0,
81,19,40,291.5,42.3,49,,,,,,,,,R74,5,21,170,70.75,170,69.12,,,,,,,,,,,2.0,
81,19,40,291.5,42.3,78,,,,,,,,,R75,8,51,170,69.14,170,69.11,120,61.39,,,,,,,,,3.0,
81,19,40,301.5,47,15,33.5,42,,,,,,,R76,7,38,190,72.83,180,67.51,150,63.68,,,,,,,,,3.0,82.0
81,25,30,54,42.9,8,9.6,2,,,,,,,R77,6.2,45,900,57.08,,,,,,,,,,,,,1.0,
81,25,30,54,42.9,58,,,,,,,,,R78,7.8,60,180,70.18,110,61.08,,,,,,,,,,,2.0,
81,25,30,54,42.9,101,,,,,,,,,R79,6.5,54,170,70.32,150,66.79,,,,,,,,,,,2.0,
81,25,30,54,42.9,138,,,,,,,,,R80,4.8,45,,,,,,,,,,,,,,,0.0,
81,25,30,107,,,,,,,,,,,R81,4.8,23,180,71.66,140,65.24,,,,,,,,,,,2.0,
81,25,30,112.5,17.5,35,7.5,5.3,,,,,,,R82,5.8,20,130,67.04,140,67.2,,,,,,,,,,,2.0,
81,25,30,115.5,33.8,4,10.3,12.7,,,,,,,R83,5.4,45,130,62.47,60,47.7,60,47.57,,,,,,,,,3.0,
81,25,30,115.5,33.8,78,,,,,,,,,R84,5.4,27,130,64.19,,,,,,,,,,,,,1.0,
81,25,30,168.5,27.8,69,,,,,,,,,R85,9,27,120,62.18,,,,,,,,,,,,,1.0,
81,25,30,224.5,80,24,21,2.3,,,,,,,R86,7,40,160,66.44,140,69.74,,,,,,,,,,,2.0,
81,25,30,224.5,80,57,,,,,,,,,R87,6.8,66,130,63.52,110,56.35,130,62.84,110,60.42,,,,,,,4.0,
81,25,30,224.5,80,59,,,,,,,,,R88,5.8,42,140,62.6,120,61.8,130,61.33,,,,,,,,,3.0,
81,25,30,224.5,80,60,,,,,,,,,R89,8.2,21,150,64.24,,,,,,,,,,,,,1.0,
81,25,30,224.5,80,66.5,56.7,3,28,3.5,7,8.7,,,R90,5.3,31.8,140,63.89,,,,,,,,,,,,,1.0,
81,25,30,224.5,80,66.5,56.7,3,28,7.5,10.3,2,,,R91,6.1,50,900,56.22,,,,,,,,,,,,,1.0,
81,25,30,224.5,80,66.5,56.7,3,28,7.5,10.3,26,,,R92,4.5,30,140,62.81,,,,,,,,,,,,,1.0,
81,25,30,224.5,80,66.5,56.7,42,16.4,4,,,,,R93,7,36,120,59.4,160,69.76,100,57.49,,,,,,,,,3.0,
