Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
71.3,40,36.8,190.8,65.6,43.5,34.3,50.5,21,7.8,,,,,R 20,9.7,82.5,190,72.56,,,,,,,,,,,,,1.0,
71.3,40,36.8,190.8,65.6,43.5,34.3,50.5,21,23.3,,,,,R 21,9.6,77.7,160,68.86,150,67.9,,,,,,,,,,,2.0,
71.3,40,36.8,190.8,65.6,76.5,46,0,,,,,,,R 22,6.9,50,180,71.4,,,,,,,,,,,,,1.0,
71.3,40,36.8,190.8,65.6,76.5,46,1.5,16.4,5.1,,,,,R 23,8.5,90,140,64.97,160,68.03,130,61.66,,,,,,,,,3.0,
71.3,40,36.8,190.8,65.6,80,52.4,39,31.9,17,,,,,R 24,10,78.5,,,,,,,,,,,,,,,0.0,
71.3,40,36.8,190.8,65.6,80,52.4,39,31.9,21,10.4,2.4,,,R 25,7.8,65.3,160,63.59,150,68.66,,,,,,,,,,,2.0,
71.3,40,36.8,201.3,8.5,3,,,,,,,,,R 26,6.5,37.5,150,65.36,160,64.2,110,56.27,,,,,,,,,3.0,
71.3,40,36.8,213.8,40.2,1.5,,,,,,,,,R 27,8,57,180,66.81,120,60.32,90,56.43,50,45.13,,,,,,,4.0,
71.3,40,36.8,268.8,80,0,33.8,11.3,,,,,,,R 28,7.4,62.5,210,74.99,110,57.2,,,,,,,,,,,2.0,
71.3,40,36.8,268.8,80,0,33.8,14.3,,,,,,,R 29,8.2,60.8,150,66.82,100,54.78,120,60.62,,,,,,,,,3.0,
71.3,40,36.8,268.8,80,0,33.8,39.3,20,19.8,,,,,R 30,9.4,40.5,170,67.78,170,79.1,,,,,,,,,,,2.0,
71.3,40,36.8,268.8,80,0,33.8,39.3,20,24,,,,,R 31,6.7,45.5,220,72.39,150,62.41,,,,,,,,,,,2.0,
71.3,40,36.8,268.8,80,5,33.5,0,,,,,,,R 32,9.9,67,190,72.4,210,75.51,,,,,,,,,,,2.0,
71.3,40,36.8,268.8,80,5,33.5,3.8,11.3,6,,,,,R 33,8.7,65.5,120,60.36,160,67.55,,,,,,,,,,,2.0,
71.3,40,36.8,301.8,56.5,0,,,,,,,,,R 34,6.2,46.7,120,57.84,160,70.65,,,,,,,,,,,2.0,
71.3,40,36.8,301.8,56.5,5,,,,,,,,,R 35,14.5,114.5,170,67.85,140,60.05,130,58.51,,,,,,,,,3.0,
71.3,40,36.8,301.8,56.5,35.5,45.2,33.5,,,,,,,R 36,6.6,35,170,65.86,140,65.65,,,,,,,,,,,2.0,
71.3,40,36.8,301.8,56.5,35.5,45.2,45,,,,,,,R 37,6,20,,,,,,,,,,,,,,,0.0,
71.3,40,36.8,301.8,56.5,35.5,45.2,70,,,,,,,R 38,5.6,16.5,170,66.11,,,,,,,,,,,,,1.0,
71.3,40,36.8,301.8,56.5,35.5,45.2,75,,,,,,,R 39,10.1,72.2,180,68.25,90,57.96,90,57.27,,,,,,,,,3.0,
71.3,40,36.8,301.8,56.5,35.5,45.2,76,,,,,,,R 40,11.2,87.2,160,67.07,180,72.21,130,62.38,,,,,,,,,3.0,
71.3,40,36.8,301.8,56.5,38.5,27.7,7,10.7,3,,,,,R 41,9.4,86.3,160,68.37,180,69.95,170,66.87,160,65.9,,,,,,,4.0,
71.3,40,36.8,301.8,56.5,44.5,23.3,4,,,,,,,R 42,6.3,20.5,170,67.67,,,,,,,,,,,,,1.0,101.0
71.3,32.5,41.6,45,54.5,8.3,,,,,,,,,R 43,9.4,88,100,56.43,50,46.51,50,43.98,,,,,,,,,3.0,
71.3,32.5,41.6,45,54.5,21.3,,,,,,,,,R 44,9.6,70.2,70,53.44,80,53.57,130,65.42,,,,,,,,,3.0,
71.3,32.5,41.6,45,54.5,103.3,9.7,2,,,,,,,R 45,4.3,24.5,,,,,,,,,,,,,,,0.0,
71.3,32.5,41.6,45,54.5,103.3,9.7,10.5,,,,,,,R 46,6.7,71,110,59.54,100,52.41,,,,,,,,,,,2.0,
71.3,32.5,41.6,46,89.8,16.5,20.2,0,,,,,,,R 47,6.8,56.2,130,58.66,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,46,89.8,16.5,20.2,3,,,,,,,R 48,9.4,93,100,58.25,130,60,120,59.66,140,65.23,,,,,,,4.0,
71.3,32.5,41.6,46,89.8,107,54.8,0,,,,,,,R 49,6.1,50,140,63.9,180,71.53,,,,,,,,,,,2.0,
71.3,32.5,41.6,46,89.8,107,54.8,7.7,22.8,0,,,,,R 50,6.9,76.7,110,56.09,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,46,89.8,107,54.8,34.7,,,,,,,R 51,11.7,82.8,160,68.4,160,70.19,140,66.25,80,51.54,,,,,,,4.0,
71.3,32.5,41.6,46,89.8,107,54.8,15.2,10.4,9.5,,,,,R 52,5.7,46.7,190,70.27,160,70.8,90,56.71,,,,,,,,,3.0,
71.3,32.5,41.6,66,49.4,0,,,,,,,,,R 53,10.2,97,130,58.07,110,58.8,90,54.46,70,51.56,,,,,,,4.0,
71.3,32.5,41.6,66,49.4,1,13.7,69.5,,,,,,,R 54,7.1,50,120,64.25,120,64.25,,,,,,,,,,,2.0,
71.3,32.5,41.6,66,49.4,21,59.1,14,30.3,28.5,,,,,R 55,8.1,46.2,120,58.65,140,61.53,120,61.75,,,,,,,,,3.0,
71.3,32.5,41.6,66,49.4,21,59.1,14,30.3,38,,,,,R 56,6.1,36.5,140,63.7,90,54.85,120,62.74,,,,,,,,,3.0,
71.3,32.5,41.6,66,49.4,21,59.1,14,30.3,46.2,,,,,R 57,5.3,25,140,64.06,140,62.34,150,65,,,,,,,,,3.0,
71.3,32.5,41.6,66,49.4,21,59.1,14,30.3,49.7,,,,,R 58,6.4,36,160,66.01,120,59.91,,,,,,,,,,,2.0,
71.3,32.5,41.6,66,49.4,21,59.1,28,,,,,,,R 59,10.7,63,160,64.69,130,62.17,110,60.16,,,,,,,,,3.0,
71.3,32.5,41.6,66,49.4,21,59.1,36.5,11.7,1.5,7.7,12,,,R 60,4.2,21.5,120,62.04,120,63.16,,,,,,,,,,,2.0,
71.3,32.5,41.6,66,49.4,21,59.1,48,,,,,,,R 61,9.3,74,90,56.84,110,61.12,150,66.52,140,66.35,,,,,,,4.0,
71.3,32.5,41.6,66,49.4,21,59.1,56.4,8.8,8.3,,,,,R 62,6.4,48.2,200,72.62,170,67.08,120,61.15,,,,,,,,,3.0,
71.3,32.5,41.6,66,49.4,46,35.4,0,,,,,,,R 63,6.1,33,200,76.44,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,66,49.4,64,53.8,11,,,,,,,R 64,7.5,60,180,70.16,170,69.8,90,53.61,,,,,,,,,3.0,
71.3,32.5,41.6,66,49.4,64,53.8,19,8.1,9.3,,,,,R 65,6.6,61,110,58.06,160,66.24,,,,,,,,,,,2.0,
71.3,32.5,41.6,66,49.4,64,53.8,26,15.8,26,,,,,R 66,9.1,76,120,62.9,170,67.57,,,,,,,,,,,2.0,
71.3,32.5,41.6,66,49.4,64,53.8,38.5,50,15,21.6,23,,,R 67,7,62,120,59.94,130,60.66,110,59.61,110,58.85,,,,,,,4.0,
71.3,32.5,41.6,66,49.4,64,53.8,38.5,50,15,21.6,40,,,R 68,4.9,39,160,65.55,140,59.34,120,62.56,,,,,,,,,3.0,
71.3,32.5,41.6,66,49.4,64,53.8,38.5,50,15,21.6,44,,,R 69,7,56,120,64.28,110,59.66,,,,,,,,,,,2.0,
71.3,32.5,41.6,66,49.4,64,53.8,48.2,26,17.3,,,,,R 70,4.7,54,,,,,,,,,,,,,,,0.0,
71.3,32.5,41.6,66,49.4,64,53.8,48.2,26,22.3,,,,,R 71,5.4,17,,,,,,,,,,,,,,,0.0,
71.3,32.5,41.6,66,49.4,64,53.8,48.2,26,62.3,,,,,R 72,7.6,49,160,63.29,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,66,49.4,64,53.8,48.2,26,65.8,,,,,R 73,5.6,43,150,64.19,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,66,49.4,66,65,4,,,,,,,R 74,13.7,117,110,61.03,110,59.37,70,52.59,,,,,,,,,3.0,
71.3,32.5,41.6,95,70,4,,,,,,,,,R 75,6,76,100,57.11,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,95,70,6,,,,,,,,,R 76,5.4,78,100,55.97,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,118,63.8,0,25.3,31.5,,,,,,,R 77,7.7,49,140,64.83,140,66.69,90,54.21,,,,,,,,,3.0,
71.3,32.5,41.6,118,63.8,0,25.3,69.5,,,,,,,R 78,5.4,33,70,48.11,110,61.91,,,,,,,,,,,2.0,
71.3,32.5,41.6,118,63.8,0,25.3,85.5,12.7,0,,,,,R 79,5.5,50,120,60.62,90,56.36,100,59.55,,,,,,,,,3.0,
71.3,32.5,41.6,118,63.8,0,25.3,85.5,12.7,1,8.4,7,,,R 80,5,43,80,56.55,130,62.54,,,,,,,,,,,2.0,
71.3,32.5,41.6,123,61.4,22,9.3,4,,,,,,,R 81,5.7,75,130,64.24,100,59.16,110,60.91,,,,,,,,,3.0,
71.3,32.5,41.6,123,61.4,26.5,19.5,2,,,,,,,R 82,7.6,93,100,57.8,80,53.68,70,53.63,90,55.73,,,,,,,4.0,
71.3,32.5,41.6,123,61.4,81.5,,,,,,,,,R 83,5.3,66,90,57.4,100,60.82,80,54.57,60,48.72,,,,,,,4.0,
71.3,32.5,41.6,145,77,10.8,46.6,6,,,,,,,R 84,6.4,70,130,65,140,63.4,110,59.43,120,62.68,90,57.34,120,62.26,120,62.88,7.0,
71.3,32.5,41.6,145,77,25.8,30,4.5,15,14.7,,,,,R 85,7.1,99,90,55.65,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,145,77,43.8,33.6,0,8.4,6,,,,,R 86,4.6,20,100,58.8,80,55.3,,,,,,,,,,,2.0,
71.3,32.5,41.6,145,77,49.8,20.2,0,6.5,2,,,,,R 87,5.2,57,120,65.05,120,63.31,160,66.5,,,,,,,,,3.0,
71.3,32.5,41.6,145,77,64.8,42,17,,,,,,,R 88,5.2,25,100,57.29,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,145,77,64.8,42,60.6,,,,,,,R 89,6.2,43,150,66.73,160,69.13,140,64.82,,,,,,,,,3.0,
71.3,32.5,41.6,145,77,64.8,42,63.1,,,,,,,R 90,7.8,50,140,67.96,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,145,77,64.8,42,67.1,,,,,,,R 91,3.9,31,170,68.3,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,145,77,64.8,42,73.5,,,,,,,R 92,8,52,120,60.51,90,56.36,,,,,,,,,,,2.0,
71.3,32.5,41.6,145,77,79.5,52.1,0,,,,,,,R 93,6,64,140,64.57,100,60.67,,,,,,,,,,,2.0,
71.3,32.5,41.6,145,77,79.5,52.1,2.5,26.7,35.6,24,0,15.7,12,R 94,6.5,50,80,55.67,170,66.82,90,55.27,,,,,,,,,3.0,
71.3,32.5,41.6,145,77,79.5,52.1,2.5,26.7,35.6,,0,15.7,14,R 95,6.7,20,160,69.15,190,71.51,140,66.64,,,,,,,,,3.0,
71.3,32.5,41.6,145,77,79.5,52.1,2.5,26.7,35.6,,0,15.7,31,R 96,7.5,54,80,55.19,150,65.56,100,59.21,100,59.03,,,,,,,4.0,
71.3,32.5,41.6,145,77,79.5,52.1,2.5,26.7,35.6,,1,18.5,3,R 97,7.6,66,130,62.63,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,145,77,79.5,52.1,2.5,26.7,45.6,21.5,6,,,R 98,7.8,69,150,63.76,,,,,,,,,,,,,1.0,
71.3,32.5,41.6,145,77,79.5,52.1,2.5,26.7,45.6,,,,,R 99,4,35,160,65.93,150,69.56,,,,,,,,,,,2.0,
71.3,32.5,41.6,145,77,79.5,52.1,5.5,11.2,12,,,,,R 100,5,38,110,58.84,140,66.41,180,71.51,,,,,,,,,3.0,137.0
71.3,32.5,41.6,145,77,79.5,52.1,5.5,11.2,17.2,,,,,R 101,4.6,38,160,66.83,110,60.99,,,,,,,,,,,2.0,
71.3,35,36,66,28.3,13,17.3,0,,,,,,,R 102,5.1,69,130,61.65,140,64.59,,,,,,,,,,,2.0,
71.3,35,36,66,28.3,33,6,9,,,,,,,R 103,4.5,32,80,55.67,100,56.94,,,,,,,,,,,2.0,
71.3,35,36,66,28.3,86,,,,,,,,,R 104,8,88,140,66.47,140,65.87,140,63.53,,,,,,,,,3.0,
71.3,35,36,66,28.3,94,,,,,,,,,R 105,7.4,88,100,55.09,130,60.27,160,59.15,100,57.61,,,,,,,4.0,
71.3,35,36,69,28.3,,,,,,,,,,R 106,9.1,59,140,66.28,140,67.43,,,,,,,,,,,2.0,
71.3,35,36,103.4,44.5,0,23,3.5,11.4,14,,,,,R 107,5.8,22,110,60.4,,,,,,,,,,,,,1.0,
71.3,35,36,103.4,44.5,0,23,52,,,,,,,R 108,4.7,31,110,59.64,150,67.38,,,,,,,,,,,2.0,
71.3,35,36,103.4,44.5,0,23,55.5,8.2,2.6,,,,,R 109,5.1,50,130,64.45,150,67.48,80,55.04,,,,,,,,,3.0,
71.3,35,36,132.4,11,0,,,,,,,,,R 110,5.3,49,170,69.38,,,,,,,,,,,,,1.0,
71.3,35,36,144.4,47,48,17.3,2,,,,,,,R 111,4.3,18,180,71.68,,,,,,,,,,,,,1.0,
71.3,35,36,144.4,47,61.8,18,11,10.2,0,,,,,R 112,4.4,20,180,68.98,,,,,,,,,,,,,1.0,
71.3,35,36,159.4,52.1,59,14.1,1,,,,,,,R 113,7.8,39,130,64.45,80,57.4,170,71.92,,,,,,,,,3.0,
71.3,35,36,159.4,52.1,59,14.1,6,17,6.5,7,5,,,R 114,4?7,37,80,55.33,,,,,,,,,,,,,1.0,
71.3,35,36,181.4,28.6,1,,,,,,,,,R 115,7,61,70,52.14,90,57.24,150,64.39,190,73.07,,,,,,,4.0,
71.3,35,36,181.4,28.6,4,14.5,0,,,,,,,R 116,7.1,64,160,68.27,160,67.7,80,53.75,,,,,,,,,3.0,
71.3,35,36,221.4,64.6,5.6,13.6,18,12.9,3,,,,,R 117,7,48,140,68.1,120,63.36,130,62.95,,,,,,,,,3.0,
71.3,35,36,221.4,64.6,11.6,,,,,,,,,R 118,5.7,21,170,67.83,,,,,,,,,,,,,1.0,
71.3,35,36,244.4,90,7,16,1.5,5.8,27.3,,,,,R 119,5.2,21,190,74.84,140,60.84,,,,,,,,,,,2.0,
71.3,35,36,244.4,90,26,75.8,2,14,2.1,,,,,R 120,5.9,23,140,64.79,160,68.67,,,,,,,,,,,2.0,
71.3,35,36,244.4,90,26,75.8,2,14,3.6,,,,,R 121,5.6,18,170,66.74,,,,,,,,,,,,,1.0,
71.3,35,36,244.4,90,26,75.8,29,,,,,,,R 122,7.2,61,130,64.47,,,,,,,,,,,,,1.0,
71.3,35,36,244.4,90,26,75.8,33,,,,,,,R 123,6.1,40,120,61.38,,,,,,,,,,,,,1.0,
71.3,35,36,244.4,90,26,75.8,36,,,,,,,R 124,9.5,92,160,69.14,,,,,,,,,,,,,1.0,
71.3,35,36,244.4,90,26,75.8,46,,,,,,,R 125,6.3,37,140,61.59,200,75.67,,,,,,,,,,,2.0,
71.3,35,36,244.4,90,26,75.8,49.5,,,,,,,R 126,4.1,20,160,67.62,,,,,,,,,,,,,1.0,
71.3,35,36,244.4,90,26,75.8,67.5,,,,,,,R 127,7.4,61,130,61.84,140,64.26,,,,,,,,,,,2.0,
71.3,35,36,244.4,90,49,61,0,27.7,0,10.4,6,,,R 128,7.7,73,150,66.98,140,64.73,100,56.02,110,60.6,,,,,,,4.0,
71.3,35,36,244.4,90,49,61,3,20,2,,,,,R 129,9,57,140,66.23,,,,,,,,,,,,,1.0,
71.3,35,36,244.4,90,78,71.8,3,7.3,7,,,,,R 130,7.3,58,160,68.87,110,61.57,,,,,,,,,,,2.0,
71.3,35,36,244.4,90,78,71.8,5,19.4,2,14.5,9,,,R 131,11,91,150,65.03,190,72.72,160,66.58,140,65.09,,,,,,,4.0,
71.3,35,36,244.4,90,78,71.8,5,19.4,13,47.6,30,,,R 132,5.3,33,140,65.91,100,55.95,,,,,,,,,,,2.0,
71.3,35,36,244.4,90,78,71.8,5,19.4,24,,,,,R 133,7.4,67,150,68.31,130,62.89,110,61.8,,,,,,,,,3.0,
71.3,35,36,244.4,90,78,71.8,5,19.4,40,,,,,R 134,5.5,39,130,62.86,130,66.47,140,66.86,150,65.24,,,,,,,4.0,
71.3,35,36,244.4,90,78,71.8,5,19.4,58,,,,,R 135,7.4,53,210,72.93,,,,,,,,,,,,,1.0,
71.3,35,36,244.4,90,78,71.8,9,,,,,,,R 136,13,117,190,69.74,,,,,,,,,,,,,1.0,
71.3,35,36,252.4,38.8,2,,,,,,,,,R 137,7.2,86,130,63.32,130,65.88,,,,,,,,,,,2.0,
71.3,35,36,252.4,38.8,4.5,,,,,,,,,R 138,5.5,54,210,73.44,140,61.16,130,65.11,,,,,,,,,3.0,79.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,317.0,
