Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
72,44,33,157,66,47,30,12,,,,,,,R 22,5.6,34,150,66.16,70,49.55,,,,,,,,,,,2.0,
72,44,33,157,66,47,30,22,17.3,25,,,,,R 23,5.8,41,130,62.23,190,73.99,,,,,,,,,,,2.0,
72,44,33,177,,,,,,,,,,,R 24,7.5,57.5,200,75.34,180,71.86,,,,,,,,,,,2.0,
72,44,33,209,8.8,3.5,,,,,,,,,R 25,5.3,40,100,58.36,190,73.32,,,,,,,,,,,2.0,
72,44,33,228,45,3.5,,,,,,,,,R 26,4.8,33,130,65.1,,,,,,,,,,,,,1.0,
72,44,33,233,42,5,,,,,,,,,R 27,4.7,46,170,70.75,,,,,,,,,,,,,1.0,
72,44,33,246,42.3,12,40,16,,,,,,,R 28,7,56,130,62.49,190,73.4,,,,,,,,,,,2.0,
72,44,33,246,42.3,12,40,20.5,,,,,,,R 29,7.7,46,210,70.8,170,71.2,,,,,,,,,,,2.0,
72,44,33,246,42.3,12,40,39.5,,,,,,,R 30,6.5,58,80,56.23,,,,,,,,,,,,,1.0,
72,44,33,246,42.3,12,40,43.5,,,,,,,R 31,12,62,60,49.08,40,38.82,60,50.59,,,,,,,,,3.0,
72,44,33,246,42.3,12,40,53.5,19.7,0,,,,,R 32,8.8,62,110,58.69,130,62.81,,,,,,,,,,,2.0,
72,44,33,246,42.3,12,40,56.5,38.7,4,,,,,R 33,8.3,70,110,60.05,90,55.51,,,,,,,,,,,2.0,
72,44,33,257,23.2,2.4,12.6,2,,,,,,,R 34,6,58,170,70.12,210,77.17,130,63.01,,,,,,,,,3.0,
72,44,33,274,58.4,20,29,0,,,,,,,R 35,6.8,20,170,70.04,100,58.88,,,,,,,,,,,2.0,
72,44,33,274,58.4,20,29,1,,,,,,,R 36,8.4,88,160,70.19,120,62.61,130,63.83,180,71.66,,,,,,,4.0,
72,44,33,274,58.4,50,35.5,0,26.4,8,13.6,8,,,R 37,10.3,82,170,70.25,,,,,,,,,,,,,1.0,
72,44,33,274,58.4,50,35.5,0,26.4,35,,,,,R 38,10.3,72,200,76.68,210,76.65,,,,,,,,,,,2.0,68.0
72,43,33.7,97.7,,,,,,,,,,,R 39,6,28,100,60.11,,,,,,,,,,,,,1.0,
72,43,33.7,119.7,21.3,2.5,,,,,,,,,R 40,6.5,43,60,49.43,130,61.77,220,75.82,,,,,,,,,3.0,
72,43,33.7,124.7,26.9,0,,,,,,,,,R 41,13,135.7,120,63.56,80,53.91,180,72.84,,,,,,,,,3.0,
72,43,33.7,124.7,26.9,1,9.4,1.5,,,,,,,R 42,8,51.8,100,59.73,100,60.18,,,,,,,,,,,2.0,
72,43,33.7,125.7,4,55.8,16.7,11.5,18.6,0,,,,,R 43,5,34.5,130,64.05,150,65.74,,,,,,,,,,,2.0,
72,43,33.7,125.7,4,55.8,16.7,39.5,,,,,,,R 44,10.4,42.8,,,,,,,,,,,,,,,0.0,
72,43,33.7,125.7,4,78.5,31.8,3,,,,,,,R 45,13.9,105.5,140,64.69,150,65.64,130,64.34,110,61.54,180,79.93,,,,,5.0,
72,43,33.7,125.7,4,78.5,31.8,5,15.8,43.3,,,,,R 46,6.4,50.5,120,61.91,140,66.74,,,,,,,,,,,2.0,
72,43,33.7,125.7,4,78.5,31.8,5,15.8,50.8,,,,,R 47,6.1,52,160,67.54,,,,,,,,,,,,,1.0,
72,43,33.7,132.7,52.5,27.6,,,,,,,,,R 48,7.4,52.2,140,64.85,180,70.89,,,,,,,,,,,2.0,
72,43,33.7,132.7,52.5,40.6,29.8,18.2,,,,,,,R 49,10.1,65,170,69.04,130,65.29,140,63.38,,,,,,,,,3.0,
72,43,33.7,132.7,52.5,42.9,,,,,,,,,R 50,10.2,65.2,190,71.06,170,68.8,,,,,,,,,,,2.0,
72,43,33.7,132.7,52.5,62.4,,,,,,,,,R 51,6.8,23,120,63.6,100,61.17,,,,,,,,,,,2.0,
72,43,33.7,132.7,52.5,73.4,,,,,,,,,R 52,10,75,150,65.17,,,,,,,,,,,,,1.0,
72,43,33.7,132.7,52.5,75.4,9,21,,,,,,,R 53,4.8,49,,,,,,,,,,,,,,,0.0,
72,43,33.7,136.2,,,,,,,,,,,R 54,7,49.5,140,69.43,80,52.73,,,,,,,,,,,2.0,
72,43,33.7,141.29999999999998,9.6,6,,,,,,,,,R 55,6,60.3,170,63.78,,,,,,,,,,,,,1.0,
72,43,33.7,191.79999999999998,31.2,3.5,,,,,,,,,R 56,8.8,67,130,65.15,110,56.77,120,60.76,,,,,,,,,3.0,
72,43,33.7,191.79999999999998,31.2,4.5,,,,,,,,,R 57,7.7,35,70,54.33,,,,,,,,,,,,,1.0,
72,43,33.7,191.79999999999998,31.2,14.5,,,,,,,,,R 58,5.7,51,,,,,,,,,,,,,,,0.0,
72,43,33.7,192.79999999999998,26.6,2,,,,,,,,,R 59,8.3,65.3,80,54.43,90,60.14,,,,,,,,,,,2.0,
72,43,33.7,204.29999999999998,73.6,7.5,22,46.5,,,,,,,R 60,7.8,56,,,,,,,,,,,,,,,0.0,
72,43,33.7,204.29999999999998,73.6,7.5,22,51.3,,,,,,,R 61,6.6,50.5,150,64.68,,,,,,,,,,,,,1.0,
72,43,33.7,204.29999999999998,73.6,17.5,48.5,32.5,16.3,2,,,,,R 62,5,26.5,170,68.63,160,66.68,,,,,,,,,,,2.0,
72,43,33.7,204.29999999999998,73.6,17.5,48.5,34.5,42.1,24.5,,,,,R 63,7.4,67,170,70.35,160,70.38,,,,,,,,,,,2.0,
72,43,33.7,204.29999999999998,73.6,17.5,48.5,34.5,42.1,32,,,,,R 64,6.5,30,120,60.6,210,74.39,,,,,,,,,,,2.0,
72,43,33.7,204.29999999999998,73.6,17.5,48.5,34.5,42.1,42.5,,,,,R 65,14.2,90,130,63.91,130,62.69,,,,,,,,,,,2.0,
72,43,33.7,204.29999999999998,73.6,20,31.5,0,,,,,,,R 66,6,26,110,57.97,150,67.37,,,,,,,,,,,2.0,
72,43,33.7,211.29999999999998,65.3,37,69.7,3,21,1,,,,,R 67,11.6,92,70,53.09,,,,,,,,,,,,,1.0,
72,43,33.7,218.29999999999998,65.3,37,69.7,32,47,2,18.2,0,,,R 68,9.7,96.5,70,50.37,70,48.96,100,57.57,140,63.19,,,,,,,4.0,
72,43,33.7,218.29999999999998,65.3,37,69.7,38.5,35.8,35.5,,,,,R 69,13.8,65,230,77.9,200,73.47,,,,,,,,,,,2.0,
72,43,33.7,218.29999999999998,65.3,37,69.7,38.5,35.8,37,,,,,R 70,17.2,94.3,,,,,,,,,,,,,,,0.0,56.0
72,33,44,74,98.5,10,13.8,18.3,,,,,,,R 71,8.6,19,100,57.5,120,62.65,,,,,,,,,,,2.0,
72,33,44,74,98.5,10,13.8,22.3,,,,,,,R 72,4,24,,,,,,,,,,,,,,,0.0,
72,33,44,74,98.5,41,17.8,5,,,,,,,R 73,3.7,21,120,63.45,,,,,,,,,,,,,1.0,
72,33,44,74,98.5,48,,,,,,,,,R 74,5.6,49,170,68.88,,,,,,,,,,,,,1.0,
72,33,44,74,98.5,50,16,10,,,,,,,R 75,4.4,26,160,57.54,,,,,,,,,,,,,1.0,
72,33,44,74,98.5,50,16,15,,,,,,,R 76,6.8,68,90,57.43,,,,,,,,,,,,,1.0,
72,33,44,74,98.5,74,23,8,,,,,,,R 77,7.5,72,150,66.94,100,58.31,70,58.96,,,,,,,,,3.0,
72,33,44,74,98.5,74,23,17,11.2,0,,,,,R 78,5.5,49,120,62.83,100,55.03,,,,,,,,,,,2.0,
72,33,44,74,98.5,74,23,17,11.2,1,,,,,R 79,5.7,30,120,59.53,,,,,,,,,,,,,1.0,
72,33,44,74,98.5,83,,,,,,,,,R 80,10,93,110,61.51,120,64.89,130,62.43,,,,,,,,,3.0,
72,33,44,74,98.5,91,25.5,0,,,,,,,R 81,6.3,59,130,66.4,150,66.78,,,,,,,,,,,2.0,
72,33,44,74,98.5,105,100,22,30,3.2,,,,,R 82,4,39,130,64.62,120,63.18,,,,,,,,,,,2.0,
72,33,44,74,98.5,105,100,30,40.5,3.7,,,,,R 83,6,45,130,64.47,,,,,,,,,,,,,1.0,
72,33,44,74,98.5,105,100,37,53.6,40,6.8,3,,,R 84,5,29,130,63.23,210,71.26,,,,,,,,,,,2.0,
72,33,44,74,98.5,105,100,37,53.6,81,,,,,R 85,9.4,70,160,67.54,120,65.22,170,69.17,140,65.79,,,,,,,3.0,
72,33,44,74,98.5,105,100,94,41.7,0,16,3,,,R 86,9,91,160,65.95,180,71.17,150,67.34,130,62.14,,,,,,,4.0,
72,33,44,74,98.5,105,100,95,32.2,12.5,8.5,20,,,R 87,5.4,43,190,71.79,180,62.84,,,,,,,,,,,2.0,
72,33,44,74,98.5,105,100,95,32.2,19.5,,,,,R 88,10,58,160,66.32,,,,,,,,,,,,,1.0,
72,33,44,74,98.5,105,100,95,32.2,28.5,13.4,17,,,R 89,9.3,60,,,,,,,,,,,,,,,0.0,
72,33,44,74,98.5,110,27.2,0,16.6,3.5,,,,,R 90,6.2,46,210,74.71,,,,,,,,,,,,,1.0,
72,33,44,74,98.5,113,90,42,55,0,23.3,2.5,,,R 91,9.2,64,160,66.96,140,65.21,120,58.74,140,64.74,,,,,,,4.0,
72,33,44,74,98.5,113,90,92,32.7,2,23,2,,,R 92,7,75,80,54.61,110,58.46,80,55.28,130,60.6,,,,,,,4.0,
72,33,44,74,98.5,113,90,94,80,0,29,2.7,,,R 93,10,80,180,68.42,100,53.41,140,62.08,,,,,,,,,3.0,
72,33,44,74,98.5,113,90,94,80,0,29,4.7,16.3,49,R 94,7,58,170,67.85,160,67.54,,,,,,,,,,,2.0,
72,33,44,74,98.5,113,90,94,80,5.5,55.4,16,,,R 95,8.6,55,160,69.31,170,71.71,,,,,,,,,,,2.0,
72,33,44,74,98.5,113,90,116,57.4,40,27.5,84,,,R 96,6,35,200,69.74,130,61.04,,,,,,,,,,,2.0,
72,33,44,74,98.5,113,90,116,57.4,63,,,,,R 97,8.6,64,150,63.64,80,63.66,120,57.02,100,59.23,,,,,,,4.0,
72,33,44,74,98.5,113,90,116,57.4,64,13.5,10,,,R 98,8.4,84,180,71.74,140,67.54,140,66.55,140,63.4,,,,,,,4.0,
72,33,44,74,98.5,113,90,117,54.4,3,13.6,9,,,R 99,7.6,57,90,54.57,90,56.77,170,68.69,,,,,,,,,3.0,
72,33,44,74,98.5,113,90,117,54.4,3,13.6,11,10,7,R 100,7.3,62,120,58.47,90,54.59,80,50.24,,,,,,,,,3.0,
72,33,44,74,98.5,113,90,120,33.7,0,,,,,R 101,8.5,71,110,54.73,170,68.25,,,,,,,,,,,2.0,
72,33,44,98,65,2,,,,,,,,,R 102,5.2,46,140,67.94,60,50.03,,,,,,,,,,,2.0,
72,33,44,108,,,,,,,,,,,R 103,8.8,88,120,56.38,,,,,,,,,,,,,1.0,
72,33,44,120,80,90,30.1,0,,,,,,,R 104,4,37,160,61.65,90,56.52,140,65.48,,,,,,,,,3.0,
72,33,44,120,80,114,,,,,,,,,R 105,6.5,47,110,61.77,160,64.84,,,,,,,,,,,2.0,
72,33,44,120,80,122.9,,,,,,,,,R 106,5.2,36,160,70.18,,,,,,,,,,,,,1.0,
72,33,44,120,80,124.9,,,,,,,,,R 107,6.5,30,140,67.41,120,61.83,,,,,,,,,,,2.0,
72,33,44,144,40,0,25.3,4,,,,,,,R 108,12.3,63,120,62.34,40,67.35,,,,,,,,,,,2.0,
72,33,44,198,58.4,3,11.5,17.2,,,,,,,R 109,5.7,57,130,64.07,130,62.73,,,,,,,,,,,2.0,
72,33,44,218,45,3,,,,,,,,,R 110,6,67,160,68.67,120,56.89,130,61.61,,,,,,,,,3.0,
72,33,44,218,45,6.5,,,,,,,,,R 111,7,56,190,69.59,100,57.3,80,54.38,,,,,,,,,3.0,
72,33,44,223,70.6,6.7,,,,,,,,,R 112,8.9,88,160,68.4,180,70.33,130,62.82,,,,,,,,,3.0,
72,33,44,256,66,4,12.3,6,,,,,,,R 113,4.7,35,100,58.43,,,,,,,,,,,,,1.0,
72,33,44,272,51,1,12,8,,,,,,,R 114,8.1,68,150,67.4,180,69.76,,,,,,,,,,,2.0,
72,33,44,305,66.6,7,11,2,7.3,6,,,,,R 115,5.8,31,190,69.04,150,66.21,120,61.11,,,,,,,,,3.0,
72,33,44,305,66.6,20,11.2,37,,,,,,,R 116,7.3,40,110,59.9,200,70.71,170,66.12,210,76.49,150,69.6,110,64.81,,,6.0,
72,33,44,323,53.2,17,,,,,,,,,R 117,7.4,50,150,61.09,180,71.77,180,69.67,,,,,,,,,3.0,
72,33,44,323,53.2,27,12.3,40,,,,,,,R 118,7.8,56,190,72.84,200,71.96,150,66.72,200,74.95,,,,,,,4.0,
72,33,44,323,53.2,38,,,,,,,,,R 119,7.6,56,180,67.52,,,,,,,,,,,,,1.0,
72,33,44,323,53.2,41,35.7,11,,,,,,,R 120,10,81,210,73.71,260,77.92,180,71.11,150,61.09,120,60.21,,,,,5.0,
72,33,44,323,53.2,41,35.7,18,,,,,,,R 121,12,89,200,73.32,190,69.58,150,67.32,180,72.01,,,,,,,4.0,
72,33,44,323,53.2,41,35.7,24,,,,,,,R 122,9,85,140,63.19,150,71.62,140,66.59,,,,,,,,,3.0,122.0
72,40,34,80,47,74,14,0,,,,,,,R 123,9.4,71,150,65.12,,,,,,,,,,,,,1.0,
72,40,34,80,47,122,9.4,9,,,,,,,R 124,7.2,91,140,66.7,150,66.56,120,60.98,,,,,,,,,3.0,
72,40,34,80,47,130,26.2,5,,,,,,,R 125,10.5,99,180,73.45,140,62.78,,,,,,,,,,,2.0,
72,40,34,80,47,130,26.2,11,20.6,28,,,,,R 126,6.7,55,,,,,,,,,,,,,,,0.0,
72,40,34,111,13.9,17,,,,,,,,,R 127,6.8,59,110,56.54,100,66.19,,,,,,,,,,,2.0,
72,40,34,117,,,,,,,,,,,R 128,7.1,77,120,55.6,130,61.44,,,,,,,,,,,2.0,
72,40,34,167,,,,,,,,,,,R 129,12.1,130,150,61.82,,,,,,,,,,,,,1.0,
72,40,34,188,57,2,,,,,,,,,R 130,11.3,103,,,,,,,,,,,,,,,0.0,
72,40,34,188,57,3,30.1,22,,,,,,,R 131,8.3,92,130,61.85,120,62.22,,,,,,,,,,,2.0,
72,40,34,188,57,3,30.1,40,,,,,,,R 132,10.7,75,180,70.89,110,58.74,160,68.95,,,,,,,,,3.0,
72,40,34,188,57,3,30.1,66.8,10,2,,,,,R 133,8.3,53,100,59.21,130,64.77,,,,,,,,,,,2.0,
72,40,34,188,57,3,30.1,74.8,16.3,36,,,,,R 134,7.5,65,150,67.9,140,66.54,,,,,,,,,,,2.0,
72,40,34,211,31.7,0,17.2,6,,,,,,,R 135,10.5,62,210,73.66,170,68.28,160,68.78,120,61.2,160,65.95,,,,,5.0,
72,40,34,238,22.7,,,,,,,,,,R 136,8,53,110,58.59,190,71.08,120,60.52,140,62.69,,,,,,,4.0,
72,40,34,244.8,63.7,32,12.6,2.3,,,,,,,R 137,10,90,160,67.72,170,76.46,130,56.37,180,63.57,140,60.11,,,,,5.0,
72,40,34,244.8,63.7,38,30.5,43,,,,,,,R 138,7.7,56,220,73.23,110,59.28,,,,,,,,,,,2.0,
72,40,34,244.8,63.7,38,30.5,68,6.1,12.7,,,,,R 139,7.8,42,170,68.43,,,,,,,,,,,,,1.0,
72,40,34,244.8,63.7,44,9.7,4,,,,,,,R 140,9,84,170,68.91,160,70,160,65.51,110,60.15,140,67.35,160,65.59,,,6.0,
72,40,34,252.8,38.7,3,,,,,,,,,R 141,9.5,87,160,68.74,180,77.5,90,58.76,140,66.21,,,,,,,4.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total,293.0,
