Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
83,58,32.5,162.5,,,,,,,,,,,R 78,11,57.5,,,,,,,,,,,,,,,0,
83,58,32.5,208.6,16.9,8.8,,,,,,,,,R 79,10.2,111,140,66.53,110,60.46,160,70.98,100,61.07,,,,,,,4,
83,58,32.5,213.1,55.6,35.9,,,,,,,,,R 80,7.8,43.7,210,76.26,,,,,,,,,,,,,1,
83,58,32.5,213.1,55.6,68.9,13.4,30.3,,,,,,,R 81,5.6,29.5,170,72.55,130,66.88,,,,,,,,,,,2,
83,58,32.5,213.1,55.6,68.9,13.4,40.6,,,,,,,R 82,6.4,39,120,65.03,,,,,,,,,,,,,1,
83,58,32.5,213.1,55.6,77.4,18.2,12.5,,,,,,,R 83,6.7,51,100,62.55,220,76.22,,,,,,,,,,,2,
83,58,32.5,213.1,55.6,77.4,18.2,18.5,,,,,,,R 84,7.5,72.7,200,74.14,200,75.12,,,,,,,,,,,2,
83,58,32.5,221.6,91.1,27.5,70.4,8.5,50,0,29,9,,,R 85,8.5,80.7,90,57.32,70,52.77,110,61.13,,,,,,,,,3,
83,58,32.5,221.6,91.1,27.5,70.4,14.5,50.4,28,30.3,8,18.9,70.2,R 86,3.2,22.5,180,72.63,,,,,,,,,,,,,1,
83,58,32.5,221.6,91.1,27.5,70.4,14.5,50.4,28,30.3,8,18.9,72.7,R 87,6.8,41.5,210,75.25,170,71.42,,,,,,,,,,,2,
83,58,32.5,223.6,17.7,8,,,,,,,,,R 88,7.5,44.5,160,69.25,70,49.35,,,,,,,,,,,2,
83,58,32.5,223.6,17.7,9,8.3,3,,,,,,,R 89,5.6,46.5,120,63.23,120,61.52,180,71.87,,,,,,,,,3,
83,58,32.5,255.6,90.5,0,30.3,47.5,,,,,,,R 90,6.1,28.9,170,71.87,180,71.65,,,,,,,,,,,2,
83,58,32.5,255.6,90.5,0,30.3,75,,,,,,,R 91,6.9,32.7,240,76.04,190,75.25,180,71.62,,,,,,,,,3,
83,58,32.5,255.6,90.5,6.5,,,,,,,,,R 92,12.2,84,100,55.95,140,67.65,200,73,,,,,,,,,3,
83,58,32.5,255.6,90.5,9,39,20.2,42.1,47.5,16.5,16.7,11.8,5.5,R 93,8.3,56,150,66,90,56.37,120,65.47,,,,,,,,,3,
83,58,32.5,255.6,90.5,9,39,20.2,42.1,47.5,16.5,16.7,11.8,16,R 94,8.1,61,90,59.7,170,71.07,,,,,,,,,,,2,
83,58,32.5,255.6,90.5,9,39,20.2,42.1,47.5,16.5,16.7,11.8,23.5,R 95,6.7,53,180,70.45,150,67.23,,,,,,,,,,,2,58.0
83,30,40.2,55.5,67.3,6,,,,,,,,,R 96,7.6,48.5,100,56.51,,,,,,,,,,,,,1,
83,30,40.2,128.5,72.3,56,14.5,2.5,,,,,,,R 97,8.4,99.5,100,62.55,110,61.66,120,64.19,,,,,,,,,3,
83,30,40.2,128.5,72.3,60.5,14.2,4.2,,,,,,,R 98,8.7,70,120,65.82,130,62.89,120,65.37,,,,,,,,,3,
83,30,40.2,128.5,72.3,95.5,,,,,,,,,R 99,7.9,103,100,62.15,120,57.33,120,60.68,200,72.75,,,,,,,4,
83,30,40.2,128.5,72.3,112.5,51.5,2.5,,,,,,,R 100,5.9,48,130,61.78,80,53.23,,,,,,,,,,,2,
83,30,40.2,128.5,72.3,124,50.6,0,16.7,6.5,,,,,R 101,5.6,49,110,57.7,140,62.54,170,67.7,,,,,,,,,3,
83,30,40.2,128.5,72.3,129,56.8,28,22.5,30.4,19.7,1.5,,,R 102,7,73.5,90,53.31,,,,,,,,,,,,,1,
83,30,40.2,128.5,72.3,129,56.8,28,22.5,30.4,19.7,7.5,16.4,18.5,R 103,6,45,80,54.63,,,,,,,,,,,,,1,
83,30,40.2,128.5,72.3,129,56.8,28,22.5,30.4,19.7,13.5,16.4,46,R 104,7.3,59,90,56.7,,,,,,,,,,,,,1,
83,30,40.2,143.5,56.1,5.5,13.1,1.9,,,,,,,R 105,7.2,83.4,160,69,110,60.43,,,,,,,,,,,2,
83,30,40.2,143.5,56.1,31,,,,,,,,,R 106,8.1,80.7,,,,,,,,,,,,,,,0,
83,30,40.2,143.5,56.1,48.8,,,,,,,,,R 107,4.9,39,,,,,,,,,,,,,,,0,
83,30,40.2,143.5,56.1,66.3,32.2,21,,,,,,,R 108,6.5,63,100,54.58,,,,,,,,,,,,,1,
83,30,40.2,143.5,56.1,66.3,32.2,28.5,,,,,,,R 109,5.6,53,160,69.06,,,,,,,,,,,,,1,
83,30,40.2,143.5,56.1,66.3,32.2,37,,,,,,,R 110,4.9,31.5,,,,,,,,,,,,,,,0,
83,30,40.2,143.5,56.1,66.3,32.2,86,,,,,,,R 111,6,71,160,70.5,,,,,,,,,,,,,1,
83,30,40.2,184,10.3,3.5,,,,,,,,,R 112,5.6,40,,,,,,,,,,,,,,,0,
83,30,40.2,209.5,,,,,,,,,,,R 113,8.4,69.5,150,68.73,,,,,,,,,,,,,1,
83,30,40.2,246.5,86.5,13,,,,,,,,,R 114,8.3,42,100,60.85,,,,,,,,,,,,,1,
83,30,40.2,246.5,86.5,39,,,,,,,,,R 115,7.5,50,170,72.35,,,,,,,,,,,,,1,
83,30,40.2,246.5,86.5,43,63.4,19,12.3,2.5,,,,,R 116,7.1,60,180,71,160,69.22,130,62.31,,,,,,,,,3,
83,30,40.2,246.5,86.5,43,63.4,20,29.9,18.5,,,,,R 117,6.5,51,110,62.34,,,,,,,,,,,,,1,
83,30,40.2,246.5,86.5,43,63.4,20,29.9,26.7,,,,,R 118,6,52,160,70.73,,,,,,,,,,,,,1,
83,30,40.2,246.5,86.5,43,63.4,20,29.9,44.2,,,,,R 119,8.1,63,,,,,,,,,,,,,,,0,
83,30,40.2,246.5,86.5,67.5,,,,,,,,,R 120,6.5,36.5,80,54.16,170,62.38,,,,,,,,,,,2,
83,30,40.2,246.5,86.5,75,,,,,,,,,R 121,7.6,61,130,62.66,140,63.01,,,,,,,,,,,2,
83,30,40.2,246.5,86.5,90.5,36,3.5,,,,,,,R 122,14.2,105.7,180,68.47,170,68.74,180,70.04,160,68.66,140,61.42,170,70.35,,,6,
83,30,40.2,246.5,86.5,91.5,45,30.5,24.2,20.5,,,,,R 123,4.5,45.8,190,69.9,130,64.18,150,65.12,,,,,,,,,3,
83,30,40.2,246.5,86.5,91.5,45,30.5,24.2,34.9,,,,,R 124,8,69,160,66.47,80,53.6,,,,,,,,,,,2,
83,30,40.2,246.5,86.5,97.5,70.1,11,,,,,,,R 125,10.5,94,220,73.74,160,70.94,150,66.55,,,,,,,,,3,
83,30,40.2,246.5,86.5,98.5,37,14.5,,,,,,,R 126,7.6,72.2,160,69.65,160,68.96,190,72.46,,,,,,,,,3,
83,30,40.2,246.5,86.5,98.5,37,29.5,,,,,,,R 127,5,70.3,130,63.12,100,59.93,,,,,,,,,,,2,
83,30,40.2,246.5,86.5,98.5,37,32.7,,,,,,,R 128,2,44.4,150,69.81,100,58.19,80,52.39,,,,,,,,,3,
83,30,40.2,246.5,86.5,117.5,18.3,3,,,,,,,R 129,5.1,30,200,73.53,130,59.41,,,,,,,,,,,2,
83,30,40.2,246.5,86.5,144.5,60.4,12.2,,,,,,,R 130,6.2,33.2,,,,,,,,,,,,,,,0,60.0
